type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,A174 - Manildra - ITC 001 (ITP001) - B341 Demolition Works and Rock Platform Preparation,,,,,,A174 - Manildra - ITC 001 (ITP001) - B341 Demolition Works and Rock Platform Preparation,
checkpoint,A - Safety Review,,,,,,,
label,REQUIREMENTS / REFERENCE: Project Safety Plan,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• All site personnel inducted ,,,,,,,
label,• Required Safe Work method statement completed and signed,,,,,,,
label,• Subcontractors’ safety plan/procedure approved,,,,,,,
label,Inspection by who – SIGN: ACPL / S,,,,,,,
text,INSPECTION:,,,,,,,
checkpoint,B - Environment,,,,,,,
label,REQUIREMENTS / REFERENCE: ,,,,,,,
label,• Project Enviro Plan,,,,,,,
label,• R44 CL1.7,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• Sediment controls installed as per EMP and Sediment Control Plan,,,,,,,
label,• Ensure surface runoff is mitigated ,,,,,,,
label,Inspection by who – SIGN: ACPL / S,,,,,,,
text,INSPECTION:,,,,,,,
checkpoint,1 - Designers’ safety report,,,,,,,
label,REQUIREMENTS / REFERENCE: B341 CL3.1.4,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• HOLD POINT: ,,,,,,,
label,"• Prior to commencement of demolition, submit a report of results of preliminary investigation and demolition designer’s safety report if any conditions of Clause 3.1.4 are applicable",,,,,,,
label,Inspection by who – SIGN: ACPL / H,,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,2 - Demolition Plan,,,,,,,
label,REQUIREMENTS / REFERENCE: B341 CL3.5.1,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• HOLD POINT: ,,,,,,,
label,"• 5 working days prior commencement of demolition, submit the demolition plans including items listed in annexure B341/D.",,,,,,,
label,Inspection by who – SIGN: ACPL / H,,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,3 - Service location,,,,,,,
label,REQUIREMENTS / REFERENCE: G1.21.1,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• HOLD POINT: ,,,,,,,
label,"• Prior to commencing any temporary works at Manildra bridge, locate and document all existing public utilities and physically mark locations on the ground",,,,,,,
label,Inspection by who – SIGN: ACPL / H,,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,4 - Scour protection,,,,,,,
label,REQUIREMENTS / REFERENCE: G1,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• HOLD POINT: ,,,,,,,
label,• Details regarding the properties and source of the rip rap rock to be submitted.,,,,,,,
label,Inspection by who – SIGN: ACPL / H,,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,5 - Final survey report,,,,,,,
label,REQUIREMENTS / REFERENCE: B341.8.1,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• Submit to RMS survey report after removal of working platform to verify that all substructure members have been removed to the specified depths.,,,,,,,
label,Inspection by who – SIGN: ACPL / S,,,,,,,
text,INSPECTION:,,,,,,,
label,COMMENTS / ATTACHMENTS / RECORDS: ,,,,,,,
label,• Survey report,,,,,,,
checkpoint,QA ENGINEER / SPE / PE SIGN OFF,,,,,,,
text,Name:,,,,,,,
text,Date:,,,,,,,
label,Signature,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
