Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Overall Progress,,,,,,,
,Scope,,,Site QA,,,
,Rows,,,,,,
,,Building A - Level 2,grouping,Building A - Level 2,,,
,,201,,201,Level 2,Building A,Site QA
,,202,,202,Level 2,Building A,Site QA
,,203,,203,Level 2,Building A,Site QA
,,204,,204,Level 2,Building A,Site QA
,,205,,205,Level 2,Building A,Site QA
,,206,,206,Level 2,Building A,Site QA
,,207,,207,Level 2,Building A,Site QA
,,208,,208,Level 2,Building A,Site QA
,,209,,209,Level 2,Building A,Site QA
,,210,,210,Level 2,Building A,Site QA
,,Building A - Level 3,dynamic,Level 3,Building A,Site QA,
,,Building A - Level 4,dynamic,Level 4,Building A,Site QA,
,,Building A - Level 5,dynamic,Level 5,Building A,Site QA,
,,Building A - Level 6,dynamic,Level 6,Building A,Site QA,
,,Building A - Level 7,dynamic,Level 7,Building A,Site QA,
,,Building A - Level 8,dynamic,Level 8,Building A,Site QA,
,,Building A - Level 9,dynamic,Level 9,Building A,Site QA,
,,Building A - Level 10,dynamic,Level 10,Building A,Site QA,
,,Building A - Level 11,dynamic,Level 11,Building A,Site QA,
,,Building A - Level 12,dynamic,Level 12,Building A,Site QA,
,,Building A - Level 13,dynamic,Level 13,Building A,Site QA,
,,Building A - Level 14,dynamic,Level 14,Building A,Site QA,
,,Building A - Level 15,dynamic,Level 15,Building A,Site QA,
,,Building A - Level 16,dynamic,Level 16,Building A,Site QA,
,,Building A - Level 17,dynamic,Level 17,Building A,Site QA,
,,Building A - Level 18,dynamic,Level 18,Building A,Site QA,
,,Building A - Level 19,dynamic,Level 19,Building A,Site QA,
,,Building B - Level 1,dynamic,Level 1,Building B,,
,,Building B - Level 2,dynamic,Level 2,Building B,,
,,Building B - Level 3,dynamic,Level 3,Building B,,
,,Building B - Level 4,dynamic,Level 4,Building B,,
,,Building B - Level 5,dynamic,Level 5,Building B,,
,,Building B - Level 6,dynamic,Level 6,Building B,,
,,Building B - Level 7,dynamic,Level 7,Building B,,
,,Building B - Level 8,dynamic,Level 8,Building B,,
,,Building B - Level 9,dynamic,Level 9,Building B,,
,,Building B - Level 10,grouping,Building B - Level 10,,,
,,1011,,1011,Level 10,Building B,Site QA
,,1012,,1012,Level 10,Building B,Site QA
,,1013,,1013,Level 10,Building B,Site QA
,,1014,,1014,Level 10,Building B,Site QA
,,1015,,1015,Level 10,Building B,Site QA
,,1016,,1016,Level 10,Building B,Site QA
,,1017,,1017,Level 10,Building B,Site QA
,,Building B - Level 11,dynamic,Level 11,Building B,Site QA,
,,Building B - Level 12,dynamic,Level 12,Building B,Site QA,
,,Building B - Level 13,dynamic,Level 13,Building B,Site QA,
,,Building C - Level 1,dynamic,Level 1,Building C,Site QA,
,,Building C - Level 2,dynamic,Level 2,Building C,Site QA,
,,Building C - Level 3,dynamic,Level 3,Building C,Site QA,
,Columns,,,,,,
,,Slab Edges ITP,,General Waterproofing,Site QA,,
,,Bathroom & Laundry Waterproofing ITP,,Bathroom & Laundry,Site QA,,
,,Balcony & Podium Waterproofing ITP,,Balcony & Podium,Site QA,,
,,,,,,,
Slab Edges ITP (Building A),,,,,,,
,Scope,,,General Waterproofing,,,
,Rows,,,,,,
,,Building A - Level 2,grouping,Building A - Level 2,,,
,,201,,201,Level 2,Building A,Site QA
,,202,,202,Level 2,Building A,Site QA
,,203,,203,Level 2,Building A,Site QA
,,204,,204,Level 2,Building A,Site QA
,,205,,205,Level 2,Building A,Site QA
,,206,,206,Level 2,Building A,Site QA
,,207,,207,Level 2,Building A,Site QA
,,208,,208,Level 2,Building A,Site QA
,,209,,209,Level 2,Building A,Site QA
,,210,,210,Level 2,Building A,Site QA
,,Building A - Level 3,dynamic,Level 3,Building A,Site QA,
,,Building A - Level 4,dynamic,Level 4,Building A,Site QA,
,,Building A - Level 5,dynamic,Level 5,Building A,Site QA,
,,Building A - Level 6,dynamic,Level 6,Building A,Site QA,
,,Building A - Level 7,dynamic,Level 7,Building A,Site QA,
,,Building A - Level 8,dynamic,Level 8,Building A,Site QA,
,,Building A - Level 9,dynamic,Level 9,Building A,Site QA,
,,Building A - Level 10,dynamic,Level 10,Building A,Site QA,
,,Building A - Level 11,dynamic,Level 11,Building A,Site QA,
,,Building A - Level 12,dynamic,Level 12,Building A,Site QA,
,,Building A - Level 13,dynamic,Level 13,Building A,Site QA,
,,Building A - Level 14,dynamic,Level 14,Building A,Site QA,
,,Building A - Level 15,dynamic,Level 15,Building A,Site QA,
,,Building A - Level 16,dynamic,Level 16,Building A,Site QA,
,,Building A - Level 17,dynamic,Level 17,Building A,Site QA,
,,Building A - Level 18,dynamic,Level 18,Building A,Site QA,
,,Building A - Level 19,dynamic,Level 19,Building A,Site QA,
,Columns,,,,,,
,,Area barricaded off to allow no access to balconies,,Area barricaded off to allow no access to balconies with signs posted/ visible to include date of application,General Waterproofing,,
,,Membrane system & methodology checked off,,Membrane system and methodology checked off against ALAND standard details and MSDS and guidelines,General Waterproofing,,
,,Surface Preparation as per Application Guide,,Surface Preparation as per Application Guide,General Waterproofing,,
,,"Substrate clean, dry & free from dust",,"Substrate clean, dry and free from dust.",General Waterproofing,,
,,No high points or crevices are in the substrate,,Ensure no high points or crevices are in the substrate,General Waterproofing,,
,,Substrate structurally sound & ready to receive membrane,,Ensure substrate is structurally sound and ready to receive membrane,General Waterproofing,,
,,Humidity/temp./moisture in accordance prior to primer,,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to primer - Add photos & have signed by Aland",General Waterproofing,,
,,Primer to all surfaces at a rate of 3-4m2/Ltr,,Primer to all surfaces at a rate of 3-4m2/Ltr -Alternative primers - at a rate of 5-8 m2/Ltr,General Waterproofing,,
,,All floor wastes & pipes primed,,Ensure all floor wastes and pipes have been primed in accordance with manufacturer's recommendations,General Waterproofing,,
,,Corners/joints/gaps/cracks treated with flexible polyurethane sealant,,"All corners, joints, gaps and cracks to be treated with a flexible polyurethane sealant Polybit hydraflex",General Waterproofing,,
,,Humidity/temp./moisture in accordance prior to 1st coat,,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to first coat",General Waterproofing,,
,,Apply 1st coat of Polybit Hydralastic Flex 2K,,Apply 1st coat of Polybit Hydralastic Flex 2K - Apply selected membrane at a rate of 1.6kg/m2 for 1.0-2.0mm thickness as per datasheet & application guidelines,General Waterproofing,,
,,Humidity/temp./moisture in accordance prior to 2nd coat,,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to second coat",General Waterproofing,,
,,Apply 2nd coat of Polybit Hydralastic Flex 2K,,Apply 2nd coat of Polybit Hydralastic Flex 2K - Apply selected membrane at a rate of 1.6kg/m2 for 1.0-2.0mm thickness as per datasheet & application guidelines,General Waterproofing,,
,,Humidity/temp./moisture in accordance prior to final coat,,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to final coat",General Waterproofing,,
,,Apply final coat of top coat of Polybit product,,Apply final coat of top coat of Polybit product at a coverage based off manufacturers specification and guidelines,General Waterproofing,,
,,Dry film thickness test using Positector coating thickness inspection instrument,,Carry out dry film thickness test using Positector coating thickness inspection instrument and record thickness reading,General Waterproofing,,
,,Ensure all work is completed as per ITP,,Ensure all work is completed as per ITP,General Waterproofing,,
,,,,,,,
