type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,Pre-Start Meeting,,,,,Yes,Add Pre Start Meeting Checklist,4dd2d004-e527-420f-94b9-5b02b2103b69
checkpoint,Attach any relevant photos or documents,,,,,,,
textbox,Area:,,,,,,,
textbox,Conducted By:,,,,,,,
textbox,Task/s:,,,,,,,
textbox,SWMS,,,,,,,
checkpoint,Have any hazards been identified?,,,,,,,
textbox,Newly identified hazards are,,,,,,,
textbox,Control measures are,,,,,,,
textbox,Responsible person,,,,,,,
checkpoint,Scope of work for the week was discussed and understood,,,,,,,
checkpoint,"Relevant SWMS were reviewed, understood and signed by all workers",,,,,,,
checkpoint,Tools and equipment are in good working order,,,,,,,
checkpoint,All electrical equipment displays current test tags,,,,,,,
checkpoint,Appropriate PPE for tasks is understood and available,,,,,,,
checkpoint,Housekeeping and clean-up has been discussed and is understood,,,,,,,
checkpoint,Attendees - Attach name and signature,,,,,,,
textbox,Type Names,,,,,,,
,,,,,,,,
checklist-flat,Toolbox Meeting,,,,,Yes,Add Toolbox Meeting Checklist,0179d088-e577-4304-ab76-089bae10cff1
checkpoint-status,VAST toolbox meeting completed,,,,,,,
text,Supervisor ,,,,,,,
text,Persons present,,,,,,,
boolean,"Injuries, near misses and incidents",,,,,,,
boolean,Management of major hazards,,,,,,,
boolean,Compliance with our Vast SWMS,,,,,,,
boolean,Safety,,,,,,,
boolean,House Keeping,,,,,,,
boolean,PPE (HARD HATS & GLASSES ON AT ALL TIMES),,,,,,,
text,Comments,,,,,,,
,,,,,,,,
checklist-flat,Documents,,,,,Yes,Documents,05dd122c-9a34-4861-b7b8-5e9bd9fe3076
checkpoint-status,Attach Document,,,,,,,
,,,,,,,,
checklist-flat,ITR No. 05 Rough in,,,,,,,
checkpoint-no-status,Drawing Rev No.,,,,,,,
checkpoint,"Area clear, tidy and accessible ",,,,,,,
checkpoint,Rough in of all lighting circuits- inc Emg/Exits and sensors ,,,,,,,
checkpoint,Rough in of all external lights,,,,,,,
checkpoint,Rough in of all power circuits ,,,,,,,
checkpoint,Rough in all lighting feeds and label on plan ,,,,,,,
checkpoint,Rough in all power feeds and label on plan,,,,,,,
checkpoint,Check for clashes with other services,,,,,,,
checkpoint,Assess all relevent drawings to ensure cables are in appropriate location.,,,,,,,
checkpoint,Ensure area is left clean,,,,,,,
checkpoint,Make sure any junctions are left in an accessible area and clearly marked on relevent plans/uploaded to conqa,,,,,,,
checkpoint,Lighting control to be roughed in by one person and path must be clearly marked on its own plan and uploaded to conqa. Any changes will require a new plan.,,,,,,,
,,,,,,,,
checklist-flat,ITR No. 7 - Fit Off,,,,,,,
checkpoint-no-status,Drawing Rev No.,,,,,,,
checkpoint,"Area clear, tidy and accessible ",,,,,,,
checkpoint,Ensure danger tags have up to date contact & isolation details,,,,,,,
checkpoint,LOCK OFF & TAG circuits that require isolation (Ensure key is with supervisor),,,,,,,
checkpoint,Test circuits to ensure they are isolated,,,,,,,
checkpoint,"Area clear, tidy and accessible ",,,,,,,
checkpoint,Fit off all Lights,,,,,,,
checkpoint,Fit off all Sensors and SET TIME TO MINIMUM,,,,,,,
checkpoint,Fit off all EX/EMG’s,,,,,,,
checkpoint,Label all EX/EMG’s as per plan number,,,,,,,
checkpoint,Fit off all GPOs,,,,,,,
checkpoint,"Fit off of all isolators (signs, hand dryers, hws)",,,,,,,
checkpoint,Ensure all fit off has been ticked off on plans once completed,,,,,,,
checkpoint,Ensure area is left clean,,,,,,,
,,,,,,,,
checklist-flat,ITR. 12 Switchboard Commissioning,,,,,,,
checkpoint,Prior To Energising All Personnel Involved To Be Inducted Into Energisation Procedure And All Steps Undertaken To Ensurecompliance With This Procedure,,,,,,,
checkpoint,Place all required signage and barricading and have LV rescue kit on standby.,,,,,,,
checkpoint,Refer To As Installed Drawings,,,,,,,
checkpoint,Obtain Copy Of Switchboard Schedule And Schematic Drawings,,,,,,,
checkpoint,Mark Up Any Additions Or Deletions Found Whilst Commissioing,,,,,,,
checkpoint,Complete Visual Checks,,,,,,,
checkpoint,Refer To Mandatory Testing From As/Nzs 3000:2018 8.3.3 Below,,,,,,,
checkpoint,"Complete Mandatory Tests Using Metrel Tester, Save And Log Results On Tester",,,,,,,
checkpoint,Any Failed Results To Be Rectified Saved And Logged On Tester,,,,,,,
checkpoint,Ensure Correct Opertation Of All Control/Equipment Installed In Switchboard,,,,,,,
checkpoint,Ensure Vast Witness Test Has Been Completed,,,,,,,
checkpoint,"Ensure Escutcheons, Pole Fillers, Fixing Screws Are Reinstated",,,,,,,
checkpoint,Ensure No Access To Live Parts,,,,,,,
checkpoint,"Complete Switchboard Schedules On Vast Template, Install And Fix To Allocated Postion In Switchboard",,,,,,,
checkpoint,Download Test Results From Metrel Tester And Save To Project Folder,,,,,,,
checkpoint,Complete Certificate Of Electrical Safety And Save To Project Folder,,,,,,,
,,,,,,,,
checklist-flat,ITR No. 02 Cutout of Ceilings & Walls,,,,,,,
checkpoint-no-status,Drawing Rev No.,,,,,,,
checkpoint,Confirm sizes off all fittings prior to cut out,,,,,,,
checkpoint,"Cut out for all sensors, EX/EMG and light fittings",,,,,,,
checkpoint,Consult supervisor before cutting a patch of is a mistake is made,,,,,,,
checkpoint,Cut out items on joinery to the joinery plans,,,,,,,
checkpoint,Cut out GPO's ,,,,,,,
checkpoint,Cut out bathrooms and other wet areas to relevent wet area plans,,,,,,,
checkpoint,Ensure kitchen outlets are in correct position (where applicable),,,,,,,
checkpoint,Locate all cables,,,,,,,
checkpoint,Install Fire Boxes and hit all 4 tabs in,,,,,,,
checkpoint,Fire caulk ( if applicable ),,,,,,,
checkpoint,"For AV power and data, consult relevent AV plans and coordinate with AV contractor",,,,,,,
checkpoint,FIT OFF ALL 413'S + QC'S + CEILING ROSES TO LIGHT FITTINGS THAT REQUIRE THEM,,,,,,,
,,,,,,,,
checklist-flat,ITP No. 20 Decommission Temporary Power Board,,,,,,,
checkpoint,Determine what the temporary board is controlling and confirm what action is required before board can be decommissioned.,,,,,,,
label,"De-commission form issued to builder, 48 hours notice to be given",,,,,,,
checkpoint,Sign off builders checklist,,,,,,,
checkpoint,Safety Committee Inspection,,,,,,,
checkpoint,Final approval to be given by builder,,,,,,,
checkpoint,Perform voltage test to ensure power supply has been isolated,,,,,,,
checkpoint,Disconnect supply cables,,,,,,,
checkpoint,Fire sealing of penetrations,,,,,,,
checkpoint,Remove temporary board,,,,,,,
checkpoint,Update temporary power board register,,,,,,,
,,,,,,,,
checklist-flat,ITP No. 29 Installion of Electrical & Communication Pits,,,,,,,
checkpoint,Inspect pits for any damage on arrival to site,,,,,,,
checkpoint,Mark out pit locations and alignment/arrangement,,,,,,,
checkpoint,Check finished heights of pits against civil drawings/finished floor height,,,,,,,
checkpoint,Erect pedestrian barricading ,,,,,,,
checkpoint,Excavate ground around pits as required,,,,,,,
checkpoint,Place bedding material as per pit installation requirements,,,,,,,
checkpoint,Cut out pit entry as required,,,,,,,
checkpoint,Install pits in ground (using correct lifting equipment),,,,,,,
checkpoint,Check finished heights of pits against civil drawings,,,,,,,
checkpoint,Install relevant conduits,,,,,,,
checkpoint,Backfill and reinstatement of ground,,,,,,,
checkpoint,"Check stabilised FCR backfill 200mm below proposed road level, compacted FCR above that",,,,,,,
,,,,,,,,
checklist-flat,ITP No. 19 Installation of Temporary Power Board,,,,,,,
checkpoint-no-status,Drawing Rev No.,,,,,,,
checkpoint,Area accessible & ready,,,,,,,
checkpoint,"Locate & fix into position, bolt temporary board down with at least 2 fixings",,,,,,,
checkpoint,Install submains cabling as appropriate eg: glands/tray/duct,,,,,,,
checkpoint,Install lugs and terminate,,,,,,,
checkpoint,Any cables not terminated prior to energisation must be removed from cubicle at origin and have ends covered in heat shrink. At destination cables must be covered in heat shrink and be contrained in a junction box,,,,,,,
checkpoint,Clearly identify services,,,,,,,
checkpoint,When ready to energise proceed in accordance with energisation procedure,,,,,,,
checkpoint,Energise & record results on Vast RCD test sheet,,,,,,,
checkpoint,Install A3 laminated sign on face of temp board with floor plan and where the board is fed from,,,,,,,
checkpoint,Update Temporary Power Board register & save to project folder/design control/temp const.,,,,,,,
label,Lodge non prescribed certificate of electrical safety,,,,,,,
label,RCBO'S must be fully tested initially and then tested every month with results recorded and c/b’s labelled,,,,,,,
,,,,,,,,
checklist-flat,"ITP No. 14 Construction Wiring, Installation, Test and Tag & Removal",,,,,,,
checkpoint-no-status,Drawing Rev No.,,,,,,,
checkpoint,Area accessible & ready,,,,,,,
checkpoint,Refer to temporary wiring setout plan,,,,,,,
label,CABLING MUST BE SUPPORTED AND PROTECTED FROM DAMAGE.  CONSTRUCTION WIRING TAPE MUST BE FITTED AT EVERY 5 METRES. TEMPORARY WIRING MUST NOT BE INSTALLED WITH PERMANENT CABLING,,,,,,,
checkpoint,Fit off plug base and or powerpoint/isolator,,,,,,,
checkpoint,"Install light fitting, exit/emg, power",,,,,,,
checkpoint,Terminate cable to temp board. Ensure temp board is isolated! Test Test Test,,,,,,,
checkpoint,Test & commission,,,,,,,
label,Lodge non prescribed certificate of electrical safety,,,,,,,
,,,,,,,,
checklist-flat,ITR No. 09 In Slab Conduits,,,,,,,
checkpoint-no-status,Drawing Rev No.,,,,,,,
checkpoint,Determine origin and destination,,,,,,,
checkpoint,Look at both power/lighting for above level slab and lighting/rcp  for below level ceiling to determine where conduits are required.,,,,,,,
checkpoint,"Check clear of other services, penetrations etc",,,,,,,
checkpoint,Check cable size to verify conduit size,,,,,,,
checkpoint,Check if expansion joints are required,,,,,,,
checkpoint,Mark out positions of junction boxes and penerations whee necessary,,,,,,,
checkpoint,Install bar chairs where necessary,,,,,,,
checkpoint,Install junction boxes and penetrations where necessary,,,,,,,
checkpoint,Install junction boxes and glue conduits,,,,,,,
checkpoint,Tie conduits securely at all joints and midpoints,,,,,,,
checkpoint,Ensure all conduits are 50mm above deck,,,,,,,
checkpoint,Mark up drawing of conduit runs (if required),,,,,,,
checkpoint,Observe conduits when concrete is being poured,,,,,,,
,,,,,,,,
,,,,,,,,
checklist-flat,ITR 33. Installing Underground Services (Electrical),,,,,,,
checkpoint,Inspect conduit material to check that it meets material specifications,,,,,,,
checkpoint,Check conduit alignment as per plans,,,,,,,
checkpoint,"Set out marked, and all services located",,,,,,,
checkpoint,Erect pedetrian barricading as per plan,,,,,,,
checkpoint,Check excavation depth against proposed road level,,,,,,,
checkpoint,Excavate to the trench as per plan,,,,,,,
checkpoint,Place specified bedding material in trench,,,,,,,
checkpoint,Placement of conduit of specified size in accordance with specifications/drawings,,,,,,,
checkpoint,Backfill over conduit to 500mm,,,,,,,
checkpoint,Install cover slabs over conduit,,,,,,,
,,,,,,,,
checklist-flat,ITR 33C. Installing Underground Services (Comms),,,,,,,
checkpoint,Inspect conduit material to check that it meets material specifications,,,,,,,
checkpoint,Check conduit alignment as per plans,,,,,,,
checkpoint,"Set out marked, and all services located",,,,,,,
checkpoint,Erect pedetrian barricading as per plan,,,,,,,
checkpoint,Check excavation depth against proposed road level,,,,,,,
checkpoint,Excavate to the trench as per plan,,,,,,,
checkpoint,Place specified bedding material in trench,,,,,,,
checkpoint,Placement of conduit of specified size in accordance with specifications/drawings,,,,,,,
checkpoint,Backfill over conduit to 300mm,,,,,,,
checkpoint,Install cover slabs over conduit,,,,,,,
,,,,,,,,
checklist-flat,ITR No. 14 Mains and Sub Mains,,,,,,,
checkpoint-no-status,Drawing Rev No.,,,,,,,
checkpoint,"Measure cable runs with appropriate accurate measuring instrument eg: tape measure, wheel, rope in conduit",,,,,,,
checkpoint,Confirm length of cable,,,,,,,
checkpoint,"Install cable in applicable method eg: cable stands, electric winch, pulleys etc",,,,,,,
label,Any cable not terminated immediately must have the end taped covering the bare copper,,,,,,,
checkpoint,Trefoil (refer to details on back for all options) cables and tie cables to support system,,,,,,,
checkpoint,Check cable requirements for cable identification and install,,,,,,,
,,,,,,,,
checklist-flat,ITP No. 07 Structured Cabling Rough In,,,,,,,
