Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Precast Stairs - Overall Progress (868-S01 to 868-S02),,,,,
,Scope,,,Precast Manufacture,Precast Stairs
,Rows,,,,
,,868-S01 to 868-S02,dynamic,868-S01 to 868-S02,Precast Stairs
,Columns,,,,
,,Details,,Details,
,,Pre-pour QA,,Pre-pour QA,
,,Pour QA,,Pour QA,
,,Post pour/Pre delivery QA,,Post pour/Pre delivery QA,
,,Rebound Hammer Readings/Product Damage Notification,,Rebound Hammer Readings/Product Damage Notification,
,,,,,
Precast Stairs - Detailed Progress (868-S01 to 868-S02),,,,,
,Scope,,,Precast Manufacture,Precast Stairs
,Rows,,,,
,,868-S01 to 868-S02,dynamic,868-S01 to 868-S02,Precast Stairs
,Columns,,,,
,,Photograph/Upload of latest drawing attached (Office PM),,Photograph/Upload of latest drawing attached (Office PM),Details
,,Drawing #,Drawing #,Photograph/Upload of latest drawing attached (Office PM),Details
,,Revision #,Revision #,Photograph/Upload of latest drawing attached (Office PM),Details
,,Formwork Fixed Correctly,,Formwork Fixed Correctly,Pre-pour QA
,,Mould clean,,Mould clean,Pre-pour QA
,,Release oil applied correctly,,Release oil applied correctly,Pre-pour QA
,,Primary dimensions checked,,Primary dimensions checked,Pre-pour QA
,,Length,Length,Primary dimensions checked,Pre-pour QA
,,Width,Width,Primary dimensions checked,Pre-pour QA
,,Thickness,Thickness,Primary dimensions checked,Pre-pour QA
,,Diagonal dimensions checked,,Diagonal dimensions checked,Pre-pour QA
,,Openings Checked & Correct,,Openings Checked and Correct,Pre-pour QA
,,size,size,Openings Checked and Correct,Pre-pour QA
,,location,location,Openings Checked and Correct,Pre-pour QA
,,orientation,orientation,Openings Checked and Correct,Pre-pour QA
,,Rebates Installed Correctly,,Rebates Installed Correctly,Pre-pour QA
,,Formwork chamfers installed correctly where required,,Formwork chamfers installed correctly where required,Pre-pour QA
,,"Reinforcing placed correctly, checked & approved",,"Reinforcing placed correctly, checked and approved",Pre-pour QA
,,Correct Size & Type,Correct Size and Type,"Reinforcing placed correctly, checked and approved",Pre-pour QA
,,Laps & Splices correct,Laps and Splices correct,"Reinforcing placed correctly, checked and approved",Pre-pour QA
,,Cover Checked,Cover Checked,"Reinforcing placed correctly, checked and approved",Pre-pour QA
,,Spacing Checked,Spacing Checked,"Reinforcing placed correctly, checked and approved",Pre-pour QA
,,"Cast in items checked, correct (size & location",,"Cast in items checked, correct (size and location",Pre-pour QA
,,Weld Plates,Weld Plates,"Cast in items checked, correct (size and location",Pre-pour QA
,,Drossbach,Drossbach,"Cast in items checked, correct (size and location",Pre-pour QA
,,PS Voids,PS Voids,"Cast in items checked, correct (size and location",Pre-pour QA
,,TIM Inserts,TIM Inserts,"Cast in items checked, correct (size and location",Pre-pour QA
,,RB Coupler(s),RB Coupler(s),"Cast in items checked, correct (size and location",Pre-pour QA
,,Other cast in items checked (if any),Other cast in items checked (if any),"Cast in items checked, correct (size and location",Pre-pour QA
,,"Starter Bars inserted, checked & correct",,"Starter Bars inserted, checked and correct",Pre-pour QA
,,Size,Size,"Starter Bars inserted, checked and correct",Pre-pour QA
,,Location,Location,"Starter Bars inserted, checked and correct",Pre-pour QA
,,Spacing,Spacing,"Starter Bars inserted, checked and correct",Pre-pour QA
,,"Lifting Items inserted, checked & correct",,"Lifting Items inserted, checked and correct",Pre-pour QA
,,Size,Size,"Lifting Items inserted, checked and correct",Pre-pour QA
,,Location,Location,"Lifting Items inserted, checked and correct",Pre-pour QA
,,Pre-Pour checks completed & approval given to pour stairs,,Pre-Pour checks completed and approval given to pour stairs,Pre-pour QA
,,Concrete Strength correct as per design,,Concrete Strength correct as per design (Attach photo of concrete docket),Pour QA
,,All Concrete Dockets Attached,All Concrete Dockets Attached,Concrete Strength correct as per design (Attach photo of concrete docket),Pour QA
,,Placement method correct,,Placement method correct (Attach any relevant photos),Pour QA
,,Date item was cast,Date item was cast,Placement method correct (Attach any relevant photos),Pour QA
,,Lifters Location Checked & approved,,Lifters Location Checked and approved,Post pour/Pre delivery QA
,,Visual Check - Specified finish achieved,,Visual Check - Specified finish achieved,Post pour/Pre delivery QA
,,U3,U3,Visual Check - Specified finish achieved,Post pour/Pre delivery QA
,,F5,F5,Visual Check - Specified finish achieved,Post pour/Pre delivery QA
,,Broom,Broom,Visual Check - Specified finish achieved,Post pour/Pre delivery QA
,,Exposed,Exposed,Visual Check - Specified finish achieved,Post pour/Pre delivery QA
,,Other finish (if applicable) specified here,Other finish (if applicable) specified here,Visual Check - Specified finish achieved,Post pour/Pre delivery QA
,,Post Pour Works Completed,,Post Pour Works Completed,Post pour/Pre delivery QA
,,Chamfers,Chamfers,Post Pour Works Completed,Post pour/Pre delivery QA
,,Openings (formwork removed),Openings (formwork removed),Post Pour Works Completed,Post pour/Pre delivery QA
,,Nail Plates Removed,Nail Plates Removed,Post Pour Works Completed,Post pour/Pre delivery QA
,,Lifter Recesses Removed,Lifter Recesses Removed,Post Pour Works Completed,Post pour/Pre delivery QA
,,Starter Bars Checked & Correct,Starter Bars Checked and Correct,Post Pour Works Completed,Post pour/Pre delivery QA
,,Weld Plates Cleaned,Weld Plates Cleaned,Post Pour Works Completed,Post pour/Pre delivery QA
,,RB Couplers Cleaned,RB Couplers Cleaned,Post Pour Works Completed,Post pour/Pre delivery QA
,,TIM Inserts Cleaned,TIM Inserts Cleaned,Post Pour Works Completed,Post pour/Pre delivery QA
,,RB Grout Sleeves Cleaned,RB Grout Sleeves Cleaned,Post Pour Works Completed,Post pour/Pre delivery QA
,,Dross Bach Holes Drilled,Dross Bach Holes Drilled,Post Pour Works Completed,Post pour/Pre delivery QA
,,Any Strongbacks Installed where required,,Any Strongbacks Installed where required,Post pour/Pre delivery QA
,,Defects identified & photographed & remedial work completed,,Defects identified and photographed and remedial work completed (if required),Post pour/Pre delivery QA
,,Rigging set up for demoulding followed as per drawing,,Rigging set up for demoulding followed as per drawing,Post pour/Pre delivery QA
,,REBOUND Hammer Readings:,,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,1,1,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,2,2,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,3,3,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,4,4,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,5,5,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,6,6,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,7,7,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,8,8,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,9,9,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,10,10,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,Avg,Avg,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,Converted Strength:,Converted Strength:,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,Checked by:,Checked by:,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,Approved by:,Approved by:,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,Lifted by:,Lifted by:,REBOUND Hammer Readings:,Rebound Hammer Readings/Product Damage Notification
,,Product Damage Notification,,Product Damage Notification,Rebound Hammer Readings/Product Damage Notification
,,Damage?,Damage?,Product Damage Notification,Rebound Hammer Readings/Product Damage Notification
,,Damage Type:,Damage Type:,Product Damage Notification,Rebound Hammer Readings/Product Damage Notification
,,Storage Location:,Storage Location:,Product Damage Notification,Rebound Hammer Readings/Product Damage Notification
,,Notified by:,Notified by:,ILLUSTRATION:,Rebound Hammer Readings/Product Damage Notification
,,Date:,Date:,ILLUSTRATION:,Rebound Hammer Readings/Product Damage Notification
