Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Precast Beams - Overall Progress (869-B01 to 869-B37),,,,,
,Scope,,,Precast Manufacture,Precast Beams
,Rows,,,,
,,864-P01 to 864-P19,dynamic,869-B01 to 869-B37,Precast Beams
,Columns,,,,
,,Details,,details,
,,Pre-pour QA,,pre-pour qa,
,,Pour QA,,pour qa,
,,Post pour/Pre delivery QA,,post pour/pre delivery qa,
,,,,,
Precast Beams - Detailed Progress (869-B01 to 869-B37),,,,,
,Scope,,,Precast Manufacture,Precast Beams
,Rows,,,,
,,869-B01 to 869-B37,dynamic,869-B01 to 869-B37,Precast Beams
,Columns,,,,
,,Photograph/Upload of latest drawing attached (Office PM),,photograph/upload of latest drawing attached (office pm),
,,Drawing #,Drawing #,photograph/upload of latest drawing attached (office pm),
,,Revision #,Revision #,photograph/upload of latest drawing attached (office pm),
,,Formwork Fixed Correctly,,formwork fixed correctly,
,,Mould clean,,mould clean,
,,Release oil applied correctly,,release oil applied correctly,
,,Primary dimensions checked,,primary dimensions checked,
,,Length,Length,primary dimensions checked,
,,Width,Width,primary dimensions checked,
,,Thickness,Thickness,primary dimensions checked,
,,Diagonal dimensions checked,,diagonal dimensions checked,
,,Openings Checked and Correct,,openings checked and correct,
,,size,size,openings checked and correct,
,,location,location,openings checked and correct,
,,orientation,orientation,openings checked and correct,
,,Rebates Installed Correctly,,rebates installed correctly,
,,Formwork chamfers installed correctly where required,,formwork chamfers installed correctly where required,
,,"Reinforcing placed correctly, checked and approved",,"reinforcing placed correctly, checked and approved",
,,Correct Size and Type,Correct Size and Type,"reinforcing placed correctly, checked and approved",
,,Laps and Splices correct,Laps and Splices correct,"reinforcing placed correctly, checked and approved",
,,Cover Checked,Cover Checked,"reinforcing placed correctly, checked and approved",
,,Spacing Checked,Spacing Checked,"reinforcing placed correctly, checked and approved",
,,"Cast in items checked, correct (size and location",,"cast in items checked, correct (size and location",
,,Weld Plates,Weld Plates,"cast in items checked, correct (size and location",
,,Drossbach,Drossbach,"cast in items checked, correct (size and location",
,,PS Voids,PS Voids,"cast in items checked, correct (size and location",
,,TIM Inserts,TIM Inserts,"cast in items checked, correct (size and location",
,,RB Coupler(s),RB Coupler(s),"cast in items checked, correct (size and location",
,,Other cast in items checked (if any),Other cast in items checked (if any),"cast in items checked, correct (size and location",
,,"Starter Bars inserted, checked and correct",,"starter bars inserted, checked and correct",
,,Size,Size,"starter bars inserted, checked and correct",
,,Location,Location,"starter bars inserted, checked and correct",
,,Spacing,Spacing,"starter bars inserted, checked and correct",
,,"Lifting Items inserted, checked and correct",,"lifting items inserted, checked and correct",
,,Size,Size,"lifting items inserted, checked and correct",
,,Location,Location,"lifting items inserted, checked and correct",
,,Check Minimum Cover,,check minimum cover,
,,Pre-Pour checks completed and approval given to pour Item,,pre-pour checks completed and approval given to pour item,
,,Concrete Strength correct as per design (Attach photo of concrete docket),,concrete strength correct as per design (attach photo of concrete docket),
,,All Concrete Dockets Attached,All Concrete Dockets Attached,concrete strength correct as per design (attach photo of concrete docket),
,,Placement method correct (Attach any relevant photos),,placement method correct (attach any relevant photos),
,,Date item was cast,Date item was cast,placement method correct (attach any relevant photos),
,,Lifters Location Checked and approved,,lifters location checked and approved,
,,Visual Check - Specified finish achieved,,visual check - specified finish achieved,
,,U3,U3,visual check - specified finish achieved,
,,F5,F5,visual check - specified finish achieved,
,,Broom,Broom,visual check - specified finish achieved,
,,Exposed,Exposed,visual check - specified finish achieved,
,,Other finish (if applicable) specified here,Other finish (if applicable) specified here,visual check - specified finish achieved,
,,Post Pour Works Completed,,post pour works completed,
,,Chamfers,Chamfers,post pour works completed,
,,Openings (formwork removed),Openings (formwork removed),post pour works completed,
,,Nail Plates Removed,Nail Plates Removed,post pour works completed,
,,Lifter Recesses Removed,Lifter Recesses Removed,post pour works completed,
,,Starter Bars Checked and Correct,Starter Bars Checked and Correct,post pour works completed,
,,Weld Plates Cleaned,Weld Plates Cleaned,post pour works completed,
,,RB Couplers Cleaned,RB Couplers Cleaned,post pour works completed,
,,TIM Inserts Cleaned,TIM Inserts Cleaned,post pour works completed,
,,RB Grout Sleeves Cleaned,RB Grout Sleeves Cleaned,post pour works completed,
,,Dross Bach Holes Drilled,Dross Bach Holes Drilled,post pour works completed,
,,Any Strongbacks Installed where required,,any strongbacks installed where required,
,,Defects identified and photographed and remedial work completed (if required),,defects identified and photographed and remedial work completed (if required),
,,"All Post Pour Works complete - Item Checked, Approved and Ready for stacking",,"all post pour works complete - item checked, approved and ready for stacking",
,,,,,
,,,,,
Precast Stairs - Overall Progress (869-S01 to 869-S09),,,,,
,Scope,,,Precast Manufacture,Precast Stairs
,Rows,,,,
,,869-S01 to 869-S09,dynamic,869-S01 to 869-S09,Precast Stairs
,Columns,,,,
,,Details,,Details,
,,Pre-pour QA,,Pre-pour QA,
,,Pour QA,,Pour QA,
,,Post pour/Pre delivery QA,,Post pour/Pre delivery QA,
,,Rebound Hammer Readings/Product Damage Notification,,Rebound Hammer Readings/Product Damage Notification,
,,,,,
Precast Stairs - Detailed Progress (869-S01 to 869-S09),,,,,
,Scope,,,Precast Manufacture,Precast Stairs
,Rows,,,,
,,869-S01 to 869-S09,dynamic,869-S01 to 869-S09,Precast Stairs
,Columns,,,,
,,Photograph/Upload of latest drawing attached (Office PM),,Photograph/Upload of latest drawing attached (Office PM),Details
,,Drawing #,Drawing #,Photograph/Upload of latest drawing attached (Office PM),Details
,,Revision #,Revision #,Photograph/Upload of latest drawing attached (Office PM),Details
,,Formwork Fixed Correctly,,Formwork Fixed Correctly,Pre-pour QA
,,Mould clean,,Mould clean,Pre-pour QA
,,Release oil applied correctly,,Release oil applied correctly,Pre-pour QA
,,Primary dimensions checked,,Primary dimensions checked,Pre-pour QA
,,Length,Length,Primary dimensions checked,Pre-pour QA
,,Width,Width,Primary dimensions checked,Pre-pour QA
,,Thickness,Thickness,Primary dimensions checked,Pre-pour QA
,,Diagonal dimensions checked,,Diagonal dimensions checked,Pre-pour QA
,,Openings Checked & Correct,,Openings Checked and Correct,Pre-pour QA
,,size,size,Openings Checked and Correct,Pre-pour QA
,,location,location,Openings Checked and Correct,Pre-pour QA
,,orientation,orientation,Openings Checked and Correct,Pre-pour QA
,,Rebates Installed Correctly,,Rebates Installed Correctly,Pre-pour QA
,,Formwork chamfers installed correctly where required,,Formwork chamfers installed correctly where required,Pre-pour QA
,,"Reinforcing placed correctly, checked & approved",,"Reinforcing placed correctly, checked and approved",Pre-pour QA
,,Correct Size & Type,Correct Size and Type,"Reinforcing placed correctly, checked and approved",Pre-pour QA
,,Laps & Splices correct,Laps and Splices correct,"Reinforcing placed correctly, checked and approved",Pre-pour QA
,,Cover Checked,Cover Checked,"Reinforcing placed correctly, checked and approved",Pre-pour QA
,,Spacing Checked,Spacing Checked,"Reinforcing placed correctly, checked and approved",Pre-pour QA
,,"Cast in items checked, correct (size & location",,"Cast in items checked, correct (size and location",Pre-pour QA
,,Weld Plates,Weld Plates,"Cast in items checked, correct (size and location",Pre-pour QA
,,Drossbach,Drossbach,"Cast in items checked, correct (size and location",Pre-pour QA
,,PS Voids,PS Voids,"Cast in items checked, correct (size and location",Pre-pour QA
,,TIM Inserts,TIM Inserts,"Cast in items checked, correct (size and location",Pre-pour QA
,,RB Coupler(s),RB Coupler(s),"Cast in items checked, correct (size and location",Pre-pour QA
,,Other cast in items checked (if any),Other cast in items checked (if any),"Cast in items checked, correct (size and location",Pre-pour QA
,,"Starter Bars inserted, checked & correct",,"Starter Bars inserted, checked and correct",Pre-pour QA
,,Size,Size,"Starter Bars inserted, checked and correct",Pre-pour QA
,,Location,Location,"Starter Bars inserted, checked and correct",Pre-pour QA
,,Spacing,Spacing,"Starter Bars inserted, checked and correct",Pre-pour QA
,,"Lifting Items inserted, checked & correct",,"Lifting Items inserted, checked and correct",Pre-pour QA
,,Size,Size,"Lifting Items inserted, checked and correct",Pre-pour QA
,,Location,Location,"Lifting Items inserted, checked and correct",Pre-pour QA
,,Pre-Pour checks completed & approval given to pour stairs,,Pre-Pour checks completed and approval given to pour stairs,Pre-pour QA
,,Concrete Strength correct as per design,,Concrete Strength correct as per design (Attach photo of concrete docket),Pour QA
,,All Concrete Dockets Attached,All Concrete Dockets Attached,Concrete Strength correct as per design (Attach photo of concrete docket),Pour QA
,,Placement method correct,,Placement method correct (Attach any relevant photos),Pour QA
,,Date item was cast,Date item was cast,Placement method correct (Attach any relevant photos),Pour QA
,,Lifters Location Checked & approved,,Lifters Location Checked and approved,Post pour/Pre delivery QA
,,Visual Check - Specified finish achieved,,Visual Check - Specified finish achieved,Post pour/Pre delivery QA
,,U3,U3,Visual Check - Specified finish achieved,Post pour/Pre delivery QA
,,F5,F5,Visual Check - Specified finish achieved,Post pour/Pre delivery QA
,,Broom,Broom,Visual Check - Specified finish achieved,Post pour/Pre delivery QA
,,Exposed,Exposed,Visual Check - Specified finish achieved,Post pour/Pre delivery QA
,,Other finish (if applicable) specified here,Other finish (if applicable) specified here,Visual Check - Specified finish achieved,Post pour/Pre delivery QA
,,Post Pour Works Completed,,Post Pour Works Completed,Post pour/Pre delivery QA
,,Chamfers,Chamfers,Post Pour Works Completed,Post pour/Pre delivery QA
,,Openings (formwork removed),Openings (formwork removed),Post Pour Works Completed,Post pour/Pre delivery QA
