"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
,"checkpoint","Photo #41 - Screw Pile 2 - R10 Bar Connection",,,,
,"checkpoint","Photo #42 - Screw Pile 2 Connection",,,,
,"checkpoint","Photo #43 - Screw Pile 3 - R10 Bar Connection",,,,
,"checkpoint","Photo #44 - Screw Pile 3 Connection",,,,
,"checkpoint","Photo #45 - Screw Pile 4 - R10 Bar Connection",,,,
,"checkpoint","Photo #46 - Screw Pile 4 Connection",,,,
,"checkpoint","Photo #47 - Screw Pile 5 - R10 Bar Connection",,,,
,"checkpoint","Photo #48 - Screw Pile 5 Connection",,,,
,"checkpoint","Photo #49 - Screw Pile 6 - R10 Bar Connection",,,,
,"checkpoint","Photo #50 - Screw Pile 6 Connection",,,,
,"checkpoint","Photo #51 - Pile Cap - R10 Bar Connection",,,,
,"checkpoint","Photo #52 - Pile Cap Connection",,,,
,"checkpoint","Photo #53 - Rebar Joining Weld 1",,,,
,"checkpoint","Photo #54 - Rebar Joining Weld 2",,,,
,"checkpoint","Photo #55 - Rebar Joining Weld 3",,,,
,"checkpoint","Photo #56 - Rebar Joining Weld 4",,,,
,"checkpoint","Photo #57 - Rebar Joining Weld 5",,,,
,"checkpoint","Photo #58 - Rebar Joining Weld 6",,,,
,"checkpoint","Photo #59 - Rebar Joining Weld 7",,,,
,"checkpoint","Photo #60 - Rebar Joining Weld 8",,,,

"/1","checklist","Photos (61 - 90)","","Photos (61 - 90)",1,"ecb64402-df4a-4e90-a462-d8dff519b161"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Photo #61 - West Ground Beam Connection",,,,
,"checkpoint","Photo #62 - West Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #63 - North Ground Beam Connection",,,,
,"checkpoint","Photo #64 - North Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #65 - East Ground Beam Connection",,,,
,"checkpoint","Photo #66 - East Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #67 - South Ground Beam Connection",,,,
,"checkpoint","Photo #68 - South Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #69 - Screw Pile 1 - R10 Bar Connection",,,,
,"checkpoint","Photo #70 - Screw Pile 1 Connection",,,,
,"checkpoint","Photo #71 - Screw Pile 2 - R10 Bar Connection",,,,
,"checkpoint","Photo #72 - Screw Pile 2 Connection",,,,
,"checkpoint","Photo #73 - Screw Pile 3 - R10 Bar Connection",,,,
,"checkpoint","Photo #74 - Screw Pile 3 Connection",,,,
,"checkpoint","Photo #75 - Screw Pile 4 - R10 Bar Connection",,,,
,"checkpoint","Photo #76 - Screw Pile 4 Connection",,,,
,"checkpoint","Photo #77 - Screw Pile 5 - R10 Bar Connection",,,,
,"checkpoint","Photo #78 - Screw Pile 5 Connection",,,,
,"checkpoint","Photo #79 - Screw Pile 6 - R10 Bar Connection",,,,
,"checkpoint","Photo #80 - Screw Pile 6 Connection",,,,
,"checkpoint","Photo #81 - Pile Cap - R10 Bar Connection",,,,
,"checkpoint","Photo #82 - Pile Cap Connection",,,,
,"checkpoint","Photo #83 - Rebar Joining Weld 1",,,,
,"checkpoint","Photo #84 - Rebar Joining Weld 2",,,,
,"checkpoint","Photo #85 - Rebar Joining Weld 3",,,,
,"checkpoint","Photo #86 - Rebar Joining Weld 4",,,,
,"checkpoint","Photo #87 - Rebar Joining Weld 5",,,,
,"checkpoint","Photo #88 - Rebar Joining Weld 6",,,,
,"checkpoint","Photo #89 - Rebar Joining Weld 7",,,,
,"checkpoint","Photo #90 - Rebar Joining Weld 8",,,,

"/1","checklist","Photos (91 - 120)","","Photos (91 - 120)",1,"d9935c09-5ca3-4e6c-b6ec-5289b0cd42c0"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Photo #91 - West Ground Beam Connection",,,,
,"checkpoint","Photo #92 - West Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #93 - North Ground Beam Connection",,,,
,"checkpoint","Photo #94 - North Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #95 - East Ground Beam Connection",,,,
,"checkpoint","Photo #96 - East Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #97 - South Ground Beam Connection",,,,
,"checkpoint","Photo #98 - South Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #99 - Screw Pile 1 - R10 Bar Connection",,,,
,"checkpoint","Photo #100 - Screw Pile 1 Connection",,,,
,"checkpoint","Photo #101 - Screw Pile 2 - R10 Bar Connection",,,,
,"checkpoint","Photo #102 - Screw Pile 2 Connection",,,,
,"checkpoint","Photo #103 - Screw Pile 3 - R10 Bar Connection",,,,
,"checkpoint","Photo #104 - Screw Pile 3 Connection",,,,
,"checkpoint","Photo #105 - Screw Pile 4 - R10 Bar Connection",,,,
,"checkpoint","Photo #106 - Screw Pile 4 Connection",,,,
,"checkpoint","Photo #107 - Screw Pile 5 - R10 Bar Connection",,,,
,"checkpoint","Photo #108 - Screw Pile 5 Connection",,,,
,"checkpoint","Photo #109 - Screw Pile 6 - R10 Bar Connection",,,,
,"checkpoint","Photo #110 - Screw Pile 6 Connection",,,,
,"checkpoint","Photo #111 - Pile Cap - R10 Bar Connection",,,,
,"checkpoint","Photo #112 - Pile Cap Connection",,,,
,"checkpoint","Photo #113 - Rebar Joining Weld 1",,,,
,"checkpoint","Photo #114 - Rebar Joining Weld 2",,,,
,"checkpoint","Photo #115 - Rebar Joining Weld 3",,,,
,"checkpoint","Photo #116 - Rebar Joining Weld 4",,,,
,"checkpoint","Photo #117 - Rebar Joining Weld 5",,,,
,"checkpoint","Photo #118 - Rebar Joining Weld 6",,,,
,"checkpoint","Photo #119 - Rebar Joining Weld 7",,,,
,"checkpoint","Photo #120 - Rebar Joining Weld 8",,,,

"/1","checklist","Photos (121 - 150)","","Photos (121 - 150)",1,"b9dc9ddd-62ff-42b3-9151-0e96a86fcee8"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Photo #121 - West Ground Beam Connection",,,,
,"checkpoint","Photo #122 - West Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #123 - North Ground Beam Connection",,,,
,"checkpoint","Photo #124 - North Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #125 - East Ground Beam Connection",,,,
,"checkpoint","Photo #126 - East Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #127 - South Ground Beam Connection",,,,
,"checkpoint","Photo #128 - South Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #129 - Screw Pile 1 - R10 Bar Connection",,,,
,"checkpoint","Photo #130 - Screw Pile 1 Connection",,,,
,"checkpoint","Photo #131 - Screw Pile 2 - R10 Bar Connection",,,,
,"checkpoint","Photo #132 - Screw Pile 2 Connection",,,,
,"checkpoint","Photo #133 - Screw Pile 3 - R10 Bar Connection",,,,
,"checkpoint","Photo #134 - Screw Pile 3 Connection",,,,
,"checkpoint","Photo #135 - Screw Pile 4 - R10 Bar Connection",,,,
,"checkpoint","Photo #136 - Screw Pile 4 Connection",,,,
,"checkpoint","Photo #137 - Screw Pile 5 - R10 Bar Connection",,,,
,"checkpoint","Photo #138 - Screw Pile 5 Connection",,,,
,"checkpoint","Photo #139 - Screw Pile 6 - R10 Bar Connection",,,,
,"checkpoint","Photo #140 - Screw Pile 6 Connection",,,,
,"checkpoint","Photo #141 - Pile Cap - R10 Bar Connection",,,,
,"checkpoint","Photo #142 - Pile Cap Connection",,,,
,"checkpoint","Photo #143 - Rebar Joining Weld 1",,,,
,"checkpoint","Photo #144 - Rebar Joining Weld 2",,,,
,"checkpoint","Photo #145 - Rebar Joining Weld 3",,,,
,"checkpoint","Photo #146 - Rebar Joining Weld 4",,,,
,"checkpoint","Photo #147 - Rebar Joining Weld 5",,,,
,"checkpoint","Photo #148 - Rebar Joining Weld 6",,,,
,"checkpoint","Photo #149 - Rebar Joining Weld 7",,,,
,"checkpoint","Photo #150 - Rebar Joining Weld 8",,,,

"/1","checklist","Photos (151 - 180)","","Photos (151 - 180)",1,"568e0b16-bc55-4cfe-9089-ffd88056517a"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Photo #151 - West Ground Beam Connection",,,,
,"checkpoint","Photo #152 - West Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #153 - North Ground Beam Connection",,,,
,"checkpoint","Photo #154 - North Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #155 - East Ground Beam Connection",,,,
,"checkpoint","Photo #156 - East Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #157 - South Ground Beam Connection",,,,
,"checkpoint","Photo #158 - South Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #159 - Screw Pile 1 - R10 Bar Connection",,,,
,"checkpoint","Photo #160 - Screw Pile 1 Connection",,,,
,"checkpoint","Photo #161 - Screw Pile 2 - R10 Bar Connection",,,,
,"checkpoint","Photo #162 - Screw Pile 2 Connection",,,,
,"checkpoint","Photo #163 - Screw Pile 3 - R10 Bar Connection",,,,
,"checkpoint","Photo #164 - Screw Pile 3 Connection",,,,
,"checkpoint","Photo #165 - Screw Pile 4 - R10 Bar Connection",,,,
,"checkpoint","Photo #166 - Screw Pile 4 Connection",,,,
,"checkpoint","Photo #167 - Screw Pile 5 - R10 Bar Connection",,,,
,"checkpoint","Photo #168 - Screw Pile 5 Connection",,,,
,"checkpoint","Photo #169 - Screw Pile 6 - R10 Bar Connection",,,,
,"checkpoint","Photo #170 - Screw Pile 6 Connection",,,,
,"checkpoint","Photo #171 - Pile Cap - R10 Bar Connection",,,,
,"checkpoint","Photo #172 - Pile Cap Connection",,,,
,"checkpoint","Photo #173 - Rebar Joining Weld 1",,,,
,"checkpoint","Photo #174 - Rebar Joining Weld 2",,,,
,"checkpoint","Photo #175 - Rebar Joining Weld 3",,,,
,"checkpoint","Photo #176 - Rebar Joining Weld 4",,,,
,"checkpoint","Photo #177 - Rebar Joining Weld 5",,,,
,"checkpoint","Photo #178 - Rebar Joining Weld 6",,,,
,"checkpoint","Photo #179 - Rebar Joining Weld 7",,,,
,"checkpoint","Photo #180 - Rebar Joining Weld 8",,,,

"/1","checklist","Photos (181 - 210)","","Photos (181 - 210)",1,"42e6c1dc-56ed-4bb1-9484-35cbe13176a8"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Photo #181 - West Ground Beam Connection",,,,
,"checkpoint","Photo #182 - West Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #183 - North Ground Beam Connection",,,,
,"checkpoint","Photo #184 - North Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #185 - East Ground Beam Connection",,,,
,"checkpoint","Photo #186 - East Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #187 - South Ground Beam Connection",,,,
,"checkpoint","Photo #188 - South Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #189 - Screw Pile 1 - R10 Bar Connection",,,,
,"checkpoint","Photo #190 - Screw Pile 1 Connection",,,,
,"checkpoint","Photo #191 - Screw Pile 2 - R10 Bar Connection",,,,
,"checkpoint","Photo #192 - Screw Pile 2 Connection",,,,
,"checkpoint","Photo #193 - Screw Pile 3 - R10 Bar Connection",,,,
,"checkpoint","Photo #194 - Screw Pile 3 Connection",,,,
,"checkpoint","Photo #195 - Screw Pile 4 - R10 Bar Connection",,,,
,"checkpoint","Photo #196 - Screw Pile 4 Connection",,,,
,"checkpoint","Photo #197 - Screw Pile 5 - R10 Bar Connection",,,,
,"checkpoint","Photo #198 - Screw Pile 5 Connection",,,,
,"checkpoint","Photo #199 - Screw Pile 6 - R10 Bar Connection",,,,
,"checkpoint","Photo #200 - Screw Pile 6 Connection",,,,
,"checkpoint","Photo #201 - Pile Cap - R10 Bar Connection",,,,
,"checkpoint","Photo #202 - Pile Cap Connection",,,,
,"checkpoint","Photo #203 - Rebar Joining Weld 1",,,,
,"checkpoint","Photo #204 - Rebar Joining Weld 2",,,,
,"checkpoint","Photo #205 - Rebar Joining Weld 3",,,,
,"checkpoint","Photo #206 - Rebar Joining Weld 4",,,,
,"checkpoint","Photo #207 - Rebar Joining Weld 5",,,,
,"checkpoint","Photo #208 - Rebar Joining Weld 6",,,,
,"checkpoint","Photo #209 - Rebar Joining Weld 7",,,,
,"checkpoint","Photo #210 - Rebar Joining Weld 8",,,,

"/1","checklist","Photos (211 - 240)","","Photos (211 - 240)",1,"a8ff042d-5c4a-4afe-8c19-953c2a163456"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Photo #211 - West Ground Beam Connection",,,,
,"checkpoint","Photo #212 - West Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #213 - North Ground Beam Connection",,,,
,"checkpoint","Photo #214 - North Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #215 - East Ground Beam Connection",,,,
,"checkpoint","Photo #216 - East Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #217 - South Ground Beam Connection",,,,
,"checkpoint","Photo #218 - South Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #219 - Screw Pile 1 - R10 Bar Connection",,,,
,"checkpoint","Photo #220 - Screw Pile 1 Connection",,,,
,"checkpoint","Photo #221 - Screw Pile 2 - R10 Bar Connection",,,,
,"checkpoint","Photo #222 - Screw Pile 2 Connection",,,,
,"checkpoint","Photo #223 - Screw Pile 3 - R10 Bar Connection",,,,
,"checkpoint","Photo #224 - Screw Pile 3 Connection",,,,
,"checkpoint","Photo #225 - Screw Pile 4 - R10 Bar Connection",,,,
,"checkpoint","Photo #226 - Screw Pile 4 Connection",,,,
,"checkpoint","Photo #227 - Screw Pile 5 - R10 Bar Connection",,,,
,"checkpoint","Photo #228 - Screw Pile 5 Connection",,,,
,"checkpoint","Photo #229 - Screw Pile 6 - R10 Bar Connection",,,,
,"checkpoint","Photo #230 - Screw Pile 6 Connection",,,,
,"checkpoint","Photo #231 - Pile Cap - R10 Bar Connection",,,,
,"checkpoint","Photo #232 - Pile Cap Connection",,,,
,"checkpoint","Photo #233 - Rebar Joining Weld 1",,,,
,"checkpoint","Photo #234 - Rebar Joining Weld 2",,,,
,"checkpoint","Photo #235 - Rebar Joining Weld 3",,,,
,"checkpoint","Photo #236 - Rebar Joining Weld 4",,,,
,"checkpoint","Photo #237 - Rebar Joining Weld 5",,,,
,"checkpoint","Photo #238 - Rebar Joining Weld 6",,,,
,"checkpoint","Photo #239 - Rebar Joining Weld 7",,,,
,"checkpoint","Photo #240 - Rebar Joining Weld 8",,,,

"/1","checklist","Photos (241 - 270)","","Photos (241 - 270)",1,"27f0b7b5-ba05-4675-a5ab-396816c65663"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Photo #241 - West Ground Beam Connection",,,,
,"checkpoint","Photo #242 - West Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #243 - North Ground Beam Connection",,,,
,"checkpoint","Photo #244 - North Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #245 - East Ground Beam Connection",,,,
,"checkpoint","Photo #246 - East Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #247 - South Ground Beam Connection",,,,
,"checkpoint","Photo #248 - South Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #249 - Screw Pile 1 - R10 Bar Connection",,,,
,"checkpoint","Photo #250 - Screw Pile 1 Connection",,,,
,"checkpoint","Photo #251 - Screw Pile 2 - R10 Bar Connection",,,,
,"checkpoint","Photo #252 - Screw Pile 2 Connection",,,,
,"checkpoint","Photo #253 - Screw Pile 3 - R10 Bar Connection",,,,
,"checkpoint","Photo #254 - Screw Pile 3 Connection",,,,
,"checkpoint","Photo #255 - Screw Pile 4 - R10 Bar Connection",,,,
,"checkpoint","Photo #256 - Screw Pile 4 Connection",,,,
,"checkpoint","Photo #257 - Screw Pile 5 - R10 Bar Connection",,,,
,"checkpoint","Photo #258 - Screw Pile 5 Connection",,,,
,"checkpoint","Photo #259 - Screw Pile 6 - R10 Bar Connection",,,,
,"checkpoint","Photo #260 - Screw Pile 6 Connection",,,,
,"checkpoint","Photo #261 - Pile Cap - R10 Bar Connection",,,,
,"checkpoint","Photo #262 - Pile Cap Connection",,,,
,"checkpoint","Photo #263 - Rebar Joining Weld 1",,,,
,"checkpoint","Photo #264 - Rebar Joining Weld 2",,,,
,"checkpoint","Photo #265 - Rebar Joining Weld 3",,,,
,"checkpoint","Photo #266 - Rebar Joining Weld 4",,,,
,"checkpoint","Photo #267 - Rebar Joining Weld 5",,,,
,"checkpoint","Photo #268 - Rebar Joining Weld 6",,,,
,"checkpoint","Photo #269 - Rebar Joining Weld 7",,,,
,"checkpoint","Photo #270 - Rebar Joining Weld 8",,,,

"/1","checklist","Photos (271 - 300)","","Photos (271 - 300)",1,"cc3cacd5-e670-4da8-bd64-1ce99e418bee"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Photo #271 - West Ground Beam Connection",,,,
,"checkpoint","Photo #272 - West Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #273 - North Ground Beam Connection",,,,
,"checkpoint","Photo #274 - North Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #275 - East Ground Beam Connection",,,,
,"checkpoint","Photo #276 - East Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #277 - South Ground Beam Connection",,,,
,"checkpoint","Photo #278 - South Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #279 - Screw Pile 1 - R10 Bar Connection",,,,
,"checkpoint","Photo #280 - Screw Pile 1 Connection",,,,
,"checkpoint","Photo #281 - Screw Pile 2 - R10 Bar Connection",,,,
,"checkpoint","Photo #282 - Screw Pile 2 Connection",,,,
,"checkpoint","Photo #283 - Screw Pile 3 - R10 Bar Connection",,,,
,"checkpoint","Photo #284 - Screw Pile 3 Connection",,,,
,"checkpoint","Photo #285 - Screw Pile 4 - R10 Bar Connection",,,,
,"checkpoint","Photo #286 - Screw Pile 4 Connection",,,,
,"checkpoint","Photo #287 - Screw Pile 5 - R10 Bar Connection",,,,
,"checkpoint","Photo #288 - Screw Pile 5 Connection",,,,
,"checkpoint","Photo #289 - Screw Pile 6 - R10 Bar Connection",,,,
,"checkpoint","Photo #290 - Screw Pile 6 Connection",,,,
,"checkpoint","Photo #291 - Pile Cap - R10 Bar Connection",,,,
,"checkpoint","Photo #292 - Pile Cap Connection",,,,
,"checkpoint","Photo #293 - Rebar Joining Weld 1",,,,
,"checkpoint","Photo #294 - Rebar Joining Weld 2",,,,
,"checkpoint","Photo #295 - Rebar Joining Weld 3",,,,
,"checkpoint","Photo #296 - Rebar Joining Weld 4",,,,
,"checkpoint","Photo #297 - Rebar Joining Weld 5",,,,
,"checkpoint","Photo #298 - Rebar Joining Weld 6",,,,
,"checkpoint","Photo #299 - Rebar Joining Weld 7",,,,
,"checkpoint","Photo #300 - Rebar Joining Weld 8",,,,

"/1","checklist","Photos (301 - 330)","","Photos (301 - 330)",1,"f5de062d-9dc1-43c9-a6cf-fd587d73aa48"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
,"checkpoint","Photo #301 - West Ground Beam Connection",,,,
,"checkpoint","Photo #302 - West Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #303 - North Ground Beam Connection",,,,
,"checkpoint","Photo #304 - North Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #305 - East Ground Beam Connection",,,,
,"checkpoint","Photo #306 - East Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #307 - South Ground Beam Connection",,,,
,"checkpoint","Photo #308 - South Ground Beam - R10 Bar Connection",,,,
,"checkpoint","Photo #309 - Screw Pile 1 - R10 Bar Connection",,,,
,"checkpoint","Photo #310 - Screw Pile 1 Connection",,,,
,"checkpoint","Photo #311 - Screw Pile 2 - R10 Bar Connection",,,,
,"checkpoint","Photo #312 - Screw Pile 2 Connection",,,,
,"checkpoint","Photo #313 - Screw Pile 3 - R10 Bar Connection",,,,
,"checkpoint","Photo #314 - Screw Pile 3 Connection",,,,
,"checkpoint","Photo #315 - Screw Pile 4 - R10 Bar Connection",,,,
,"checkpoint","Photo #316 - Screw Pile 4 Connection",,,,
,"checkpoint","Photo #317 - Screw Pile 5 - R10 Bar Connection",,,,
,"checkpoint","Photo #318 - Screw Pile 5 Connection",,,,
,"checkpoint","Photo #319 - Screw Pile 6 - R10 Bar Connection",,,,
,"checkpoint","Photo #320 - Screw Pile 6 Connection",,,,
,"checkpoint","Photo #321 - Pile Cap - R10 Bar Connection",,,,
,"checkpoint","Photo #322 - Pile Cap Connection",,,,
,"checkpoint","Photo #323 - Rebar Joining Weld 1",,,,
,"checkpoint","Photo #324 - Rebar Joining Weld 2",,,,
,"checkpoint","Photo #325 - Rebar Joining Weld 3",,,,
,"checkpoint","Photo #326 - Rebar Joining Weld 4",,,,
,"checkpoint","Photo #327 - Rebar Joining Weld 5",,,,
,"checkpoint","Photo #328 - Rebar Joining Weld 6",,,,
,"checkpoint","Photo #329 - Rebar Joining Weld 7",,,,
