Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Inground,dynamic,Inground,Site QA
,,Ground Floor,dynamic,Ground Floor,Site QA
,,Level 1,dynamic,Level 1,Site QA
,Columns,,,,
,,,,,
Penetrations Progress,,,,,
,Scope,,,Penetrations,
,Rows,,,,
,,Ground Floor,dynamic,Ground Floor,Penetrations
,,Level 1,dynamic,Level 1,Penetrations
,Columns,,,,
,,Set Out of Penetration Location,,Set Out of Penetration Location,
,,Approval of Location & Details,,Approval of Location & Details,
,,Non Fire Rated System,,Non Fire Rated System,
,,Fire Collars Installed in Penetrations,,Fire Collars Installed in Penetrations,
,,Fire Penetrations Caulking & Sealed,,Fire Penetrations Caulking & Sealed,
,,"Seals, Flashing, Fillers, etc.",,"Seals, Flashing, Fillers, etc.",
,,Installation of Penetration,,Installation of Penetration,
