type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",,,,,,
checkpoint,All units & scribers in apartment,,,,,,
checkpoint,Joinery free from damage pre install,,,,,,
checkpoint,Joinery installed free from defect and damage,,,,,,
checkpoint,"Silicone installed, correct colour & clean and tidy",,,,,,
checkpoint,Joinery and Cabinets installation completed - specified level of finish achieved,,,,,,
checkpoint,Inspections completed and issued to Foreman,,,,,,
holdpoint,CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS,,,,,,
,,,,,,,
checklist-flat,POST - S - Joinery Receival,,,,,,
checkpoint,Joinery in line with design drawings,,,,,,
checkpoint,Arrived damage free,,,,,,
checkpoint,Stored on-site properly,,,,,,
checkpoint,Inspections completed and issued to Foreman,,,,,,
holdpoint,CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS,,,,,,
