type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP-4001 - Brick Barrel Corbel Connection,itp,,,,,ITP-4001 - Brick Barrel Corbel Connection,
section,SECTION 3 - RECEIVING INSPECTIONS,,,,,,,
checkpoint,3.1 - Material Delivery,,,,,,,
label,"Inspection Point: Quality Control Activity - Inspect for damage and wear, Confirm items are correct as per drawings and Specifications",,,,,,,
label,Acceptance Criteria - Pipes shall be DN750 Class 4 RCRRJ,,,,,,,
label,○ Items are approved as per contract specification,,,,,,,
label,○ DCC approved,,,,,,,
label,"Verifying Document - Photos, delivery docket, MDD results for backfill materials (if required)",,,,,,,
label,Frequency - On Delivery,,,,,,,
label,"Inspection Type (Visual, other) - Visual",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By (Role Key) - SV/QE,,,,,,,
checkpoint,3.2 - Set out,,,,,,,
label,Inspection Point: Quality Control Activity - Set out completed by an approved surveyor marked allignment,,,,,,,
label,"Acceptance Criteria - Allignment set out matches drawings, 2D data and linework provided or aggreed with the Engineer",,,,,,,
label,"Verifying Document - Survey marks, photos",,,,,,,
label,Frequency - Prior to commencement of works,,,,,,,
label,"Inspection Type (Visual, other) - Visual, Instrumental",,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By (Role Key) - SV/SP/QE/CM,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,SECTION 4 - IN-PROCESS INSPECTIONS,,,,,,,
checkpoint,4.1 - Trench Excavation,,,,,,,
label,"Inspection Point: Quality Control Activity - Excavate to achieve required depth to invert as per C4200, C4300, C4301",,,,,,,
label,○ Trench width to allow for 300mm seperation between springline of the pipe and trench wall or an adjacent pipe,,,,,,,
label,○ Floor of Trench to be even across width and length,,,,,,,
label,Acceptance Criteria - Allow 100mm for bedding ,,,,,,,
label,○ Allow for minimum cover of 750mm.,,,,,,,
label,"Verifying Document - Photos, measurement checks",,,,,,,
label,Frequency - During Installation,,,,,,,
label,"Inspection Type (Visual, other) - Visual",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By (Role Key) - SP/QE/CM,,,,,,,
checkpoint,4.2 - Foundation,,,,,,,
label,Inspection Point: Quality Control Activity - Scala tests on base of trench,,,,,,,
label,Acceptance Criteria - minimum of 2 blows per 100mm,,,,,,,
label,Verifying Document - test results,,,,,,,
label,"Frequency - During installation, per 20m",,,,,,,
label,"Inspection Type (Visual, other) - Visual, On site test",,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By (Role Key) - SP/QE,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,4.3 - Install corbell,,,,,,,
label,Inspection Point: Quality Control Activity - pre pour inspection,,,,,,,
label,Acceptance Criteria - Engineers approval to proceed,,,,,,,
label,Verifying Document - Pre pour inspection form,,,,,,,
label,Frequency - Prior to pour,,,,,,,
label,"Inspection Type (Visual, other) - Visual",,,,,,,
label,Inspection: Key - I,,,,,,,
label,Inspection: By (Role Key) - CR,,,,,,,
checkpoint,4.4 - Install Pipe,,,,,,,
label,"Inspection Point: Quality Control Activity - Pipe installed to grade as per drawing C4200, C4300, C4301",,,,,,,
label,Acceptance Criteria - Pipe not damaged during installation,,,,,,,
label,○ Pipe installed to grade within tolerances specification GP 3.1.8,,,,,,,
label,○ Pipe installed at approved angle,,,,,,,
label,"Verifying Document - Photos, Grade check sheet, Survey of position for asbuilt",,,,,,,
label,Frequency - During installation,,,,,,,
label,"Inspection Type (Visual, other) - Visual, instrumental",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By (Role Key) - SP/QE,,,,,,,
checkpoint,4.5 - Embedment zone,,,,,,,
label,Inspection Point: Quality Control Activity - Embedment material shall be AP20 or approved by the Engineer in writing,,,,,,,
label,Acceptance Criteria - min 100mm bedding,,,,,,,
label,○ 150mm overlay,,,,,,,
label,Verifying Document - Photos,,,,,,,
label,Frequency - During Installation,,,,,,,
label,"Inspection Type (Visual, other) - Visual, measurement check",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By (Role Key) - SP/QE,,,,,,,
checkpoint,4.6 - Backfill and Compact,,,,,,,
label,Inspection Point: Quality Control Activity - Backfill in 200mm layers of compacted material,,,,,,,
label,○ Compaction testing one test every two layers as required,,,,,,,
label,○ Conductive signal strip to be laid at …mm cover,,,,,,,
label,"Acceptance Criteria - 95% MDD in roads, paths, and pavements",,,,,,,
label,"Verifying Document - Photos, Compaction test results",,,,,,,
label,"Frequency - During Installation, compaction testing per 50m of pipeline or per straight section of pipeline",,,,,,,
label,"Inspection Type (Visual, other) - Visual, On Site test",,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By (Role Key) - SP/QE,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,SECTION 5 - FINAL INSPECTION AND HANDOVER,,,,,,,
checkpoint,5.1 - As built,,,,,,,
label,Acceptance Criteria - Engineer Approval,,,,,,,
label,Verifying Document - QA records,,,,,,,
label,Frequency - at completion,,,,,,,
label,"Inspection Type (Visual, other) - H",,,,,,,
label,Inspection: Key - CM/PM,,,,,,,
holdpoint,HOLD POINT,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
checklist,ITP-4002 - WCMH-5,itp,,,,,ITP-4002 - WCMH-5,
section,SECTION 3 - RECEIVING INSPECTIONS,,,,,,,
checkpoint,3.1 - Material Delivery,,,,,,,
label,"Inspection Point: Quality Control Activity - Inspect for damage and wear, Confirm items are correct as per drawings and Specifications",,,,,,,
label,Acceptance Criteria - Items are approved as per contract specification,,,,,,,
label,○ DCC approved,,,,,,,
label,"Verifying Document - Photos, delivery docket, MDD results for backfill materials",,,,,,,
label,Frequency - On Delivery,,,,,,,
label,"Inspection Type (Visual, other) - Visual",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By (Role Key) - SP/QE,,,,,,,
checkpoint,3.2 - Set out,,,,,,,
label,Inspection Point: Quality Control Activity - Set out completed by an approved surveyor marked allignment,,,,,,,
label,Acceptance Criteria - Allignment set out matches drawings or aggreed with the Engineer,,,,,,,
label,"Verifying Document - Survey marks, photos",,,,,,,
label,Frequency - Prior to commencement of works,,,,,,,
label,"Inspection Type (Visual, other) - Visual, Instrumental",,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By (Role Key) - SV/SP/QE/PE,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,SECTION 4 - IN-PROCESS INSPECTIONS,,,,,,,
checkpoint,4.1 - Trench Excavation,,,,,,,
label,Inspection Point: Quality Control Activity - Excavate to required depth to invert as per C4200,,,,,,,
label,○ Trench width to allow for 300mm seperation between springline of the pipe and trench wall or an adjacent pipe,,,,,,,
label,○ Floor of Trench to be even across width and length,,,,,,,
label,"Verifying Document - Photos, measurement checks",,,,,,,
label,Frequency - During Installation,,,,,,,
label,"Inspection Type (Visual, other) - Visual",,,,,,,
label,Inspection: Key - V,,,,,,,
label,Inspection: By (Role Key) - SP/QE/PE,,,,,,,
checkpoint,4.2 - Foundation,,,,,,,
label,Inspection Point: Quality Control Activity - Scala tests on base,,,,,,,
label,Acceptance Criteria - minimum of 2 blows per 100mm,,,,,,,
label,Verifying Document - test results,,,,,,,
label,Frequency - One off,,,,,,,
label,"Inspection Type (Visual, other) - Visual, On site test",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By (Role Key) - SP/QE,,,,,,,
checkpoint,4.3 - Bedding,,,,,,,
label,Inspection Point: Quality Control Activity - Bedding minimum 75mm compacted material,,,,,,,
label,Acceptance Criteria - Bedding to comply with requirements,,,,,,,
label,Verifying Document - Photo,,,,,,,
label,Frequency - During installation,,,,,,,
label,"Inspection Type (Visual, other) - Visual, Measurement Check",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By (Role Key) - QE/SP,,,,,,,
checkpoint,4.4 - Chamber Installation,,,,,,,
label,Inspection Point: Quality Control Activity - Chambers installed true to the design level,,,,,,,
label,Acceptance Criteria - Final levels are in accordance with the drawings or within tolerance and agreed with the Engineer,,,,,,,
label,Verifying Document - Photos,,,,,,,
label,Frequency - During installation,,,,,,,
label,"Inspection Type (Visual, other) - Visual, instrumental",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By (Role Key) - SP/QE,,,,,,,
checkpoint,4.5 - Benching,,,,,,,
label,Inspection Point: Quality Control Activity - Benching concrete shall have a crushing strength of 20MPa at 28 days. All benching and sloping surfaces on manhole floor shall be rendered in 20mm thick 1:3 mortar,,,,,,,
label,○ Benching shape to have smooth transitions at bends and junctions,,,,,,,
label,Acceptance Criteria - Benching built up to the specifications,,,,,,,
label,Verifying Document - Photos,,,,,,,
label,Frequency - During benching contruction,,,,,,,
label,"Inspection Type (Visual, other) - Visual, measurement check",,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By (Role Key) - SP/QE/CR,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,4.6 - Backfill and Compact,,,,,,,
label,Inspection Point: Quality Control Activity - Backfill in 200mm layers of compacted material,,,,,,,
label,○ Compaction testing one test every two layers as required,,,,,,,
label,"Acceptance Criteria - 95% MDD in roads, paths, and pavements",,,,,,,
label,"Verifying Document - Photos, Compaction test results",,,,,,,
label,Frequency - During Installation,,,,,,,
label,"Inspection Type (Visual, other) - Visual, On Site test",,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By (Role Key) - SP/QE,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,SECTION 5 - FINAL INSPECTION AND HANDOVER,,,,,,,
checkpoint,5.1 - Leak Testing,,,,,,,
label,Inspection Point: Quality Control Activity - Manholes to be water tested up to within 150mm of the concrete lid level.,,,,,,,
label,Acceptance Criteria - The amount of water leakage from chamber under test shall not exceed 1/300 of the volume of the chamber during a 30 minute period,,,,,,,
label,"Verifying Document - Photos, test records",,,,,,,
label,Frequency - For every manhole,,,,,,,
label,"Inspection Type (Visual, other) - Test, visual",,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By (Role Key) - SP/QE/PE/CR,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,5.2 - As built,,,,,,,
label,Acceptance Criteria - Engineer Approval,,,,,,,
label,Verifying Document - QA records,,,,,,,
label,Frequency - at completion,,,,,,,
label,"Inspection Type (Visual, other) - Asbuilt drawings",,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By (Role Key) - PE/PM/SV,,,,,,,
holdpoint,HOLD POINT,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
checklist,ITP-4003 - DN750 WC main WCMH-5 to WCMH-4,itp,,,,,ITP-4003 - DN750 WC main WCMH-5 to WCMH-4,
section,SECTION 3 - RECEIVING INSPECTIONS,,,,,,,
checkpoint,3.1 - Material Delivery,,,,,,,
label,"Inspection Point: Quality Control Activity - Inspect for damage and wear, Confirm items are correct as per drawings and Specifications",,,,,,,
label,Acceptance Criteria - Pipes shall be DN600 Class 4 RCRRJ,,,,,,,
label,○ Items are approved as per contract specification,,,,,,,
label,○ DCC approved,,,,,,,
label,"Verifying Document - Photos, delivery docket, MDD results for backfill materials (if required)",,,,,,,
label,Frequency - On Delivery,,,,,,,
label,"Inspection Type (Visual, other) - Visual",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By (Role Key) - SV/QE,,,,,,,
checkpoint,3.2 - Set out,,,,,,,
label,Inspection Point: Quality Control Activity - Set out completed by an approved surveyor marked allignment,,,,,,,
label,Acceptance Criteria - Allignment set out matches drawings or aggreed by the Engineer,,,,,,,
label,"Verifying Document - Survey marks, photos",,,,,,,
label,Frequency - Prior to commencement of works,,,,,,,
label,"Inspection Type (Visual, other) - Visual, Instrumental",,,,,,,
label,Inspection: Key - H,,,,,,,
label,Inspection: By (Role Key) - SV/SP/QE/PE,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,SECTION 4 - IN-PROCESS INSPECTIONS,,,,,,,
checkpoint,4.1 - Trench Excavation,,,,,,,
label,Inspection Point: Quality Control Activity - Excavate to achieve required depth to invert as per C4200,,,,,,,
label,○ Trench width to allow for 300mm seperation between springline of the pipe and trench wall or an adjacent pipe,,,,,,,
label,○ Floor of Trench to be even across width and length,,,,,,,
label,Acceptance Criteria - Allow 100mm for bedding ,,,,,,,
label,○ Allow for minimum cover of 750mm.,,,,,,,
label,"Verifying Document - Photos, measurement checks",,,,,,,
label,Frequency - During Installation,,,,,,,
label,"Inspection Type (Visual, other) - Visual",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By (Role Key) - SP/QE/CM,,,,,,,
checkpoint,4.2 - Geotextile,,,,,,,
label,"Inspection Point: Quality Control Activity - Install Bidim A29 or approved equivalient around bedding, haunch, overlay zone and trench fill up to the subbase.",,,,,,,
label,Acceptance Criteria - Geotextile not damged during pipe installation and backfilling,,,,,,,
label,Verifying Document - photos,,,,,,,
label,Frequency - During Installation,,,,,,,
label,"Inspection Type (Visual, other) - Visual",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By (Role Key) - SP/QE,,,,,,,
checkpoint,4.3 - Foundation,,,,,,,
label,Inspection Point: Quality Control Activity - Scala tests on base of trench,,,,,,,
label,Acceptance Criteria - minimum of 2 blows per 100mm,,,,,,,
label,Verifying Document - test results,,,,,,,
label,"Frequency - During installation, per 20m",,,,,,,
