resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Annual Maintenance 2023,,,,,,,,
,step,,,,TMV,,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.112 - Cluster 1 Corridor,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.113 - Cluster 2 Corridor,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.114 - Cluster 3 Corridor,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.115 - Cluster 4 Corridor,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.116 - Cluster 5 Corridor,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.109 - Cluster 6 Corridor,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.110 - Cluster 7 Corridor,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.111 - Cluster 8 Corridor,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.156 - Cluster 9 Corridor,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.157 - Cluster 10 Corridor,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.121 - Female WC,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.122 - Male WC,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.135 - Litter Tray Washing,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.139 - Litter Prep,,,,,,
TMV 12 Month Service Log V.040221,checklist,,,,,2.137 - Food Prep,,,,,,
,step,,,,RPZD,,,,,,,
Backflow Prevention Device Test Report,checklist,,,,,2.144 - Plant Room - Domestic,,,,,,
Backflow Prevention Device Test Report,checklist,,,,,2.144 - Plant Room - Recycled,,,,,,
,step,,,,General Inspections,,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,2.12 - Office - Zip Unit,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,2.114 - Plant Room - PEES Hot Water System,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,2.133 - Launday - Dryer,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,2.133 - Launday - Washer,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,2.135 - Litter Tray Washing - Double Commercial Dishwasher,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,2.137 - Food Store Prep - Commercial Dishwasher,,,,,,
Plant/Equipment Inspection Report,checklist,,,,,2.137 - Food Store Prep - Commercial Dishwasher,,,,,,
Hydraulic Inspection Test - Sewer,checklist,,,,,General - Sewer Drainage,,,,,,
Hydraulic Inspection Test - Stormwater,checklist,,,,,General - Stormwater Drainage,,,,,,
Hydraulic Inspection Test - Cold Water,checklist,,,,,General - Cold Water Service,,,,,,
Hydraulic Inspection Test - Hot Water,checklist,,,,,General - Hot Water Service,,,,,,
Hydraulic Inspection Test - Recycled,checklist,,,,,General - Recycled Water Service,,,,,,
