Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Little Malop,grouping,Little Malop,,
,,Ground Floor (EL01),,Ground Floor (EL01),Little Malop,
,,Ground Floor (Air Lock),,Ground Floor (Air Lock),Little Malop,
,,Ground Floor (EL02),,Ground Floor (EL02),Little Malop,
,,Punch Windows - Level 1,,Level 1,Punch Windows,Little Malop
,,Punch Windows - Level 2,,Level 2,Punch Windows,Little Malop
,,Punch Windows - Level 3,,Level 3,Punch Windows,Little Malop
,,Level 4,grouping,Level 4,,
,,L4 stairs and Skylight,,L4 stairs and Skylight,Level 4,
,,Sawtooth clerestory,,Sawtooth clerestory,Level 4,
,,Balustrade,,Balustrade,Level 4,
,,Courtyard,grouping,Courtyard,,
,,Level 1,,Level 1,Courtyard,
,,Level 3 Foyer,,Level 3 Foyer,Courtyard,
,,Level 4 Function Room,,Level 4 Function Room,Courtyard,
,,Police Lane,grouping,Police Lane,,
,,GroundLevel 1 (EL05),,GroundLevel 1 (EL05),Police Lane,
,,Level 2,,Level 2,Police Lane,
,,Level 3 (EL05),,Level 3 (EL05),Police Lane,
,Columns,,,,,
,,Confirm with Site Management primary grid lines and RLs,,Confirm with Site Management primary grid lines and RLs,,
,,Review drawings and ensure adequate information,,Review drawings and ensure adequate information,,
,,Setout location and height of sub framing elements,,Setout location and height of sub framing elements,,
,,Material is free from damage,,Material is free from damage,,
,,Weep holes are in correct location and number,,Weep holes are in correct location and number,,
,,Sisalation paper and/or under flashing and/or tanking is compete to behind sub framing,,Sisalation paper and/or under flashing and/or tanking is compete to behind sub framing,,
,,Sub frame is installed with specified fittings – packing as required,,Sub frame is installed with specified fittings – packing as required,,
,,"Sub frame is sealed at stop ends, joins, and to structure / weatherproofing line",,"Sub frame is sealed at stop ends, joins, and to structure / weatherproofing line",,
,,"Sub frame is reviewed, all caulking complete and free from damage",,"Sub frame is reviewed, all caulking complete and free from damage",,
,,Material is free from damage,,Material is free from damage,,
,,Door/window checked for dimension as per shop drawings,,Door/window checked for dimension as per shop drawings,,
,,Door/window is installed to line and level with equal margin in openings,,Door/window is installed to line and level with equal margin in openings,,
,,Seals are installed as per drawings,,Seals are installed as per drawings,,
,,Specified hardware is installed,,Specified hardware is installed,,
,,Chain winder is restricted to 125mm or less (if applicable),,Chain winder is restricted to 125mm or less (if applicable),,
,,Operation of door/window is checked,,Operation of door/window is checked,,
,,Door/window is sealed to sub frame if applicable,,Door/window is sealed to sub frame if applicable,,
,,Caulking applied is neat and free from defects,,Caulking applied is neat and free from defects,,
,,Check all works and confirm free from defect,,Check all works and confirm free from defect,,
,,Flashings are installed as per the drawings,,Flashings are installed as per the drawings,,
,,Area is cleaned and rubbish in bin,,Area is cleaned and rubbish in bin,,
,,All works checked for defects prior to protection application,,All works checked for defects prior to protection application,,
,,Protection is installed to reasonable extent unless agreed otherwise,,Protection is installed to reasonable extent unless agreed otherwise with site management this is described as:,,
,,Potential risks for damage are discussed with site management,,Potential risks for damage are discussed with site management to ensure future works are understood,,
,,Window Fabrications has inspected / work conforms to the contract spec + AS1288 & AS2047.,,Window Fabrications Pty Ltd personnel responsible for work) has carried out all necessary inspections and verify that the work has been completed and conforms to the contract specification & Australian Standard AS1288 & AS2047.,,
