type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-192-CIV-Brunt-Handrails (Supply & Install) Rev 0,itp,,,,,ITP-192-CIV-Brunt-Handrails (Supply & Install) Rev 0,
section,1. Referenced Documentation,,,,,,,
checkpoint-no-status,1. Referenced Documentation,,,,,,,
label,Document Title: ITP-192-CIV-Brunt Rd - Handrails (Supply & Install),,,,,,,
label,ITP Description: Brunt Rd - Handrails (Supply & Install),,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): CIV,,,,,,,
label,Revision Number: 0,,,,,,,
label,Revision Date: 22/08/2024,,,,,,,
label,ITP created by: Sandy Escalona/ Derek Collins,,,,,,,
label,ITP approved for use by: Sandy Escalona,,,,,,,
checkpoint,1.1 - Non Dependent,,,,,,,
label,"Reference - IFC Drawings VicRoads Section 610 & 630, AS 1252, AS 5100.6, AS 5131:216",,,,,,,
section,2. Preliminaries - Materials,,,,,,,
checkpoint,2.1 - Concrete Mix Design,,,,,,,
label,"Reference - VR Clause 610.07, VR Table 610.071",,,,,,,
label,Acceptance Criteria - Concrete Mix is Registered with VicRoads.,,,,,,,
label,"○ Concrete mix meets strength, grade, and maximum aggregate size as detailed on IFC drawings (32MPa)",,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,
label,"Method - Verify, Document Review",,,,,,,
label,"Frequency - Once, for each mix design, 4 weeks prior to placement of concrete",,,,,,,
label,Category - HP,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,
label,Verifying Documents - ConQA/ TB Hold Point Release,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2 - Drawings,,,,,,,
label,Reference - VR Clause 630.05,,,,,,,
label,"Acceptance Criteria - Subcontractor is responsible for preparation and verification of shop drawings. Prior fabrication, shop drawings are to be verified by a competent Structural Steel Engineer. Evidence of this review and competency of the reviewer shall be submitted to Nominated Authority.",,,,,,,
label,"Method - Verify, Document Review",,,,,,,
label,Frequency - Prior fabrication,,,,,,,
label,Category - HP,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,
label,Verifying Documents - ConQA/ TB Hold Point Release,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.3 - Material Certification,,,,,,,
label,Reference - VR Clause 630.07,,,,,,,
label,"Acceptance Criteria - The Subcontractor shall submit to the Nominated Authority the steel manufacturer’s Certificate of Product Compliance and all related test certificates demonstrating compliance to the relevant steel product standards listed in Table 630.071, including all impact test values when appropriate. ",,,,,,,
label,○ The test certificates shall be related to the steel by trademarks and heat number.,,,,,,,
label,"Method - Verify, Document Review",,,,,,,
label,"Frequency - Once, for each mix design, 4 weeks prior to placement of concrete",,,,,,,
label,Category - HP,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,
label,Verifying Documents - ConQA/ TB Hold Point Release,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,3. Preliminaries - Procedures & Documentation,,,,,,,
checkpoint,3.1 - Check for correct documentation,,,,,,,
label,"Reference - IFC Drawings, Manufacture's Installation Guideline",,,,,,,
label,Acceptance Criteria - Ensure that all employees and sub contractors are:,,,,,,,
label,○ Using the correct and complete set of IFC drawings (latest revision as per TeamBinder),,,,,,,
label,○ Using approved shop drawings,,,,,,,
label,○ Follow Manufacturer's recommendations,,,,,,,
label,Method - Document Review,,,,,,,
label,"Frequency - Once, prior to the commencement of activities",,,,,,,
label,Category - HP*,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,
label,Verifying Documents - This ITP,,,,,,,
section,4. Pre-construction Activities,,,,,,,
checkpoint,4.1 - Setting out,,,,,,,
label,Reference - IFC Drawings,,,,,,,
label,Acceptance Criteria - Set out work in accordance with IFC Drawings.,,,,,,,
label,○ The work shall be constructed in accordance with the confirmed set out to the line and level and cross-sectional profiles as shown on the drawings,,,,,,,
label,○ Attach: Lot Map-marked up drawing to indicate the location of the Lot,,,,,,,
label,Method - Verify,,,,,,,
label,Frequency - Prior to starting Works,,,,,,,
label,Category - HP*,,,,,,,
label,Responsibility - Surveyor/ Nominated Authority,,,,,,,
label,Verifying Documents - This ITP,,,,,,,
section,5. Construction Activities,,,,,,,
checkpoint,5.1 - Footing Installation,,,,,,,
label,"Reference - IFC Drawings, Manufacturer's Installation Guideline",,,,,,,
label,Acceptance Criteria - Footings to be constructed by Superintendent following IFC Drawings and Manufacturer's Installation Guidelines.,,,,,,,
label,○ Attach: subcontractors ITP signed off,,,,,,,
label,"Method - Visual, Site Survey",,,,,,,
label,Frequency - Each lot,,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - Surveyor/ SE/PE/SPE,,,,,,,
label,Verifying Documents - This ITP,,,,,,,
checkpoint,5.2 - Installing Structures on site snug-tight Condition or tensioned using the Part-turn method if required,,,,,,,
