Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
Communications - Horizontal Cable (Terminal - Basement/L0-Ground),,,,,,,,,
,Scope,,,Communications,Terminal,,,,
,Rows,,,,,,,,
,,Terminal - Copper - Basement - BDR2-4B40.16,dynamic,Communications,Terminal,Copper,Basement,BDR2-4B40.16,
,,Terminal - Copper - Basement - FDR-4B42.18,dynamic,Communications,Terminal,Copper,Basement,FDR-4B42.18,
,,Terminal - Copper - Basement - FDR-4B43.06,dynamic,Communications,Terminal,Copper,Basement,FDR-4B43.06,
,,Terminal - Copper - Basement - FDR-4B43.01,dynamic,Communications,Terminal,Copper,Basement,FDR-4B43.01,
,,Terminal - Copper - Basement - BDR1-4B44.01,dynamic,Communications,Terminal,Copper,Basement,BDR1-4B44.01,
,,Terminal - Copper - Basement - FDR-4B44.02,dynamic,Communications,Terminal,Copper,Basement,FDR-4B44.02,
,,Terminal - Copper - Basement - FDR-4B44.03,dynamic,Communications,Terminal,Copper,Basement,FDR-4B44.03,
,,Terminal - Copper - Basement - FDR-4B44.04,dynamic,Communications,Terminal,Copper,Basement,FDR-4B44.04,
,,Terminal - Copper - Basement - FDR-4B44.05,dynamic,Communications,Terminal,Copper,Basement,FDR-4B44.05,
,,Terminal - Copper - L0-Ground - FDR-4044.04,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.04,
,,Terminal - Copper - L0-Ground - FDR-4044.05,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.05,
,,Terminal - Copper - L0-Ground - FDR-4044.07,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.07,
,,Terminal - Copper - L0-Ground - FDR-4044.08,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.08,
,,Terminal - Copper - L0-Ground - FDR-4044.09,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.09,
,,Terminal - Copper - L0-Ground - FDR-4044.14,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.14,
,,Terminal - Copper - L0-Ground - FDR-4044.15,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.15,
,,Terminal - Copper - L0-Ground - FDR-4044.16,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.16,
,,Terminal - Copper - L0-Ground - FDR-4044.17,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.17,
,,Terminal - Copper - L0-Ground - FDR-4044.18,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.18,
,,Terminal - Copper - L0-Ground - FDR-4044.19,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.19,
,,Terminal - Copper - L0-Ground - FDR-4044.20,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.20,
,,Terminal - Copper - L0-Ground - FDR-4044.21,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.21,
,,Terminal - Copper - L0-Ground - FDR-4044.22,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.22,
,,Terminal - Copper - L0-Ground - FDR-4044.23,dynamic,Communications,Terminal,Copper,L0-Ground,FDR-4044.23,
,Columns,,,,,,,,
