"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
,"checklist","Precast Beams","","Precast Beams",1,"0e491e7c-b06d-435b-a8c8-5b83797c2e5f"
,"section","Pre-Pour Checklist",,,,
,"checkpoint","Pre-Pour Checklist completed",,,,
"69ddc27c-944c-54f5-830f-9f39c43c92cf","textbox","Cast Number",,,,
"97e51e40-ff27-5519-a027-354694360410","textbox","Bridge Name",,,,
"76733c08-6c15-5a0c-bf1f-bb99445b3a54","textbox","Precast Beam 1",,,,
"7c7d5b48-8d5c-5f4a-bf48-893a28e4207b","textbox","Precast Beam 2",,,,
,"checkpoint","Shop Drawings approved for Works",,,,
,"checkpoint","Mould Dimensions are within Shop Drawings Tolerance",,,,
"74ee71ab-b575-5cdc-9f7e-dd547016dade","note","Length",,,,
"aff9f0e0-cad2-5ab6-b276-88d891e55799","note","Width",,,,
"606f209a-f3de-5faa-be75-f0d395e8fc2b","note","Height",,,,
"714442a2-058e-5a00-af46-2b2a3136e6a1","note","Straightness",,,,
"84c64428-e6e8-5549-b776-ab30b938366a","note","Cross-section",,,,
,"checkpoint","Mould Surface Checked",,,,
"2748c8af-19e1-548f-adb0-664a9dcb1f30","note","Cleaned",,,,
"637effe0-d931-510a-82f8-2e6342bd4a1a","note","Sealed",,,,
"a4a83c07-e369-53bb-9c33-03eb07335ee4","note","Rubbers in Place",,,,
"eead9c61-721b-53ba-b57f-bde477bdedca","note","Oiled",,,,
"1e8b471e-1d3e-525a-8d32-b54c1c4ae4b3","note","Chamfers in Place",,,,
,"checkpoint","Reinforcement in Accordance with Drawings",,,,
"aec0f3e6-ac1c-57b7-a465-368d9e0ffeef","note","Reinforcement size",,,,
"9cb5fcb9-dfc7-5fd3-aebd-4451240f8056","note","Lap Length",,,,
"c8ed53ea-3419-5b66-8e84-a4b88aa0bd48","note","Splicing",,,,
"b90bf41f-1e4b-5468-be5c-e02ba235a2e0","note","Bar Chairs",,,,
,"checkpoint","Cover maintained and within tolerance",,,,
,"checkpoint","All Cast-in Items are installed in accordance with Drawings",,,,
"bf5415bc-b861-5076-9d0c-c6c25ed0cd69","note","Cast-in Items",,,,
"82a3cc6f-80b6-551f-8328-bc7a3127f092","note","Fittings",,,,
"aee5f22f-cbda-58bd-94c0-6503b2bdb7c3","note","Lifters Position and Type",,,,
,"checkpoint","Prestressing Strands",,,,
"bfbf8372-e27a-5af0-ac9b-144d79f63e2d","textbox","Enter Coil Number Used for this Cast",,,,
"a55457a7-5acd-5d7b-84e8-db2e54d82886","note","Sag Load all Strand",,,,
"3c980f2d-06a3-524c-af0b-7cca8969653c","note","Mutli-Stress as per Pre-stressing Procedures",,,,
,"checkpoint","All Temperature Loggers are installed as per Approved WMS",,,,
"13a440a3-2b2b-5e27-81f8-83103266b69a","note","Every 25m",,,,
"36f41c3f-7d20-525f-b766-6ab2183c57a6","note","1 x End Block Mid-Diaphragm",,,,
"6156b3c3-8419-5c74-aa9a-376cd3603544","note","1 x Within Cover Zone",,,,
"4e710c70-7f37-5c0f-959e-62a4a7c6ebe8","note","1 x Within Tent/Tarp Enclosure (Outside concrete)",,,,
"448d0395-20ce-554b-80ae-8fd020e31bf9","note","1 x Outside Tent/Tarp Enclosure (Ambient Temperature)",,,,
,"checkpoint","Ensure All temperature Loggers are Working (Check App)",,,,
,"checkpoint","Prepare Stressing Records and Submit to Client for Review",,,,
,"signoff","(HOLD POINT FOR CLIENT TO SIGN OFF)",,,,
,"checkpoint","QA Engineer Check Completed by",,,,
,"checkpoint","Client Inspector (if present)",,,,
,"section","Supervisor Release",,,,
,"checkpoint","Supervisor Release to Engineering Team",,,,
,"section","Casting Checklist",,,,
,"checkpoint","Casting Information",,,,
"279189f0-9cd5-58b0-a3ab-d7616ecf7eb9","textbox","Cast Date",,,,
,"checkpoint","Concrete Delivery Dockets",,,,
"7a9219c0-8c0b-52a0-85b4-9cfb5a3f004b","textbox","Concrete Delivery Dockets",,,,
,"checkpoint","Total Concrete Volume",,,,
"9573cbe4-2cf6-507f-abc7-7803e8c15e88","textbox","Volume (m3)",,,,
,"checkpoint","Mix design Verified (Holcim mix code: WS654TD04 (S65/14/200)",,,,
"b7e0b8de-95b9-5c71-b3ce-b44d40d2c0b7","note","Concrete Mix Strength (Mpa)",,,,
,"checkpoint","Ambient Temperature within Limits",,,,
"61e6f0f8-3b5c-5ea3-93fc-c8e2f65a983d","note","5 - 38°C",,,,
,"checkpoint","Concrete Temperature",,,,
"dcfe9852-d880-5266-b958-758ea717102b","note","max 32°C",,,,
,"checkpoint","Slump within Allowable Tolerance",,,,
"04a5df8c-abb7-53ca-8ba1-2dd9d60476b1","textbox","Slump 1",,,,
"26c1c358-e31f-58cb-b804-586c63f82403","textbox","Slump 2",,,,
"1318ca1d-9feb-50ae-82b4-8d4924aaeed9","note","WA Premix 180 ± 40mm / Holcim 200 ± 40mm",,,,
,"checkpoint","Truck Tested for strength",,,,
"f813cccb-b6d8-5b70-b1cb-cd94ccae724e","textbox","Test Report Reference Number 1",,,,
"cc46ebdb-9fe4-5664-8b9e-5f21e4feae1a","textbox","Test Report Reference Number 2",,,,
,"checkpoint","Time Lag Between Trucks (< 20min)",,,,
,"checkpoint","Concrete Placed within 90min from Batching Plant",,,,
,"checkpoint","No Free Fall During Pour (< 2m)",,,,
,"checkpoint","Required Finish Applied as per Drawings",,,,
,"checkpoint","Concrete Covered Overnight",,,,
,"checkpoint","Cylinders Stored next to Bed",,,,
,"section","Stripping Checklist",,,,
,"checkpoint","Date Stripped",,,,
"182128b4-0827-568a-a1ad-90f3ba7d41a0","textbox","Enter Date",,,,
,"checkpoint","Concrete Cylinders Crushed and Submitted to Client",,,,
"ab28fc0b-0991-5022-b6c0-6897f13435fc","textbox","Stripping Strength",,,,
"5b89f5a3-86e5-5fda-9f1a-6706609f8307","note","Strength = Reading / 7.851",,,,
,"signoff","(HOLD POINT FOR CLIENT TO SIGN OFF)",,,,
,"checkpoint","Lifting Strength Achieved",,,,
,"checkpoint","Product Clearly Labelled",,,,
,"checkpoint","Product Dimensions Achieved and are within Specified Tolerance",,,,
"8af16b73-9c36-5294-9da4-f07548436a5d","note","Length",,,,
"37034791-b51d-5f88-bc21-34414d2f1281","note","Width",,,,
"0a90a16f-8dd4-57c9-927e-1687fe96f120","note","Height",,,,
"ee5d777e-2013-599a-8848-04599edbdc7d","note","Straightness",,,,
"b6e707e8-d9d3-569f-9297-b613fc6ff749","note","Cross-section",,,,
,"checkpoint","Specified Finish Achieved",,,,
