"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"4ae276f1-cf3e-5fa0-8dcb-96b5daf5fbf1/2","checklist","Cable Drum Visual Inspection Checklist","","Cable Drum Visual Inspection Checklist",,2,"91855d65-27fe-4405-a8a7-b868390fed04"
"c890688f-10f2-51cd-a602-d014e31022b9","section","Cable drum details",,,,,
"47c8874b-b19d-4c62-b8ae-b6bdddd676c8","checkpoint","Cable drum details",,,,,
"4948eb78-f45c-507a-a67f-50df02c7b46c","textbox","Details:",,,,,
"27ba9c97-120f-5af0-9bb6-f054167aab68","date","Date:",,,,,
"a3a62083-419c-55e2-adbf-73bcf947b62e","section","Visual inspection",,,,,
"936cd766-3f80-54ab-af0d-9732c29e4ee3","checkpoint","Record drum number",,,,,
"67c2ff95-36f0-505e-97de-714ebdd0e9d7","textbox","Drum number:",,,,,
"ee15a81b-dd59-5679-9652-b0b135fc5ed8","checkpoint","Damage signs photographed and uploaded",,,,,
"7ec58e5e-1464-5a3e-8fa6-41c9472cf818","checkpoint","Damage 1",,,,,
"466e5340-7957-541b-a769-8788beaf7315","textbox","Damage type:",,,,,
"c4e3746c-fe68-5584-810a-edc8fb9a4bda","textbox","Severity:",,,,,
"046e468f-c48c-5ac6-b62d-5bc9f6c0893b","textbox","Labelled gas pressure:",,,,,
"23fd0182-b06d-5232-8ade-c48ec053912d","textbox","Tested pressure:",,,,,
"e512475d-21bd-5795-bcaa-238cf9cd8c1e","checkpoint","Damage 2",,,,,
"df0aac37-a053-55fd-b850-8edb5137186e","textbox","Damage type:",,,,,
"75c8c259-6c69-5cd3-9616-472a9bfcabba","textbox","Severity:",,,,,
"b4012385-14ea-5612-be85-12f0f9f7c0e4","textbox","Labelled gas pressure:",,,,,
"974e49ed-30a2-565d-b2f0-ccfcc720c171","textbox","Tested pressure:",,,,,
"c398712a-6afd-5b3a-92f1-76e98f64c371","checkpoint","Damage 3",,,,,
"216b8ca8-3a99-542a-bb41-a0ee947f11e4","textbox","Damage type:",,,,,
"aebd3a63-34af-56a4-87f9-d43f4dee1330","textbox","Severity:",,,,,
"2e88545f-4e93-59fd-85ac-dbce5cf412ac","textbox","Labelled gas pressure:",,,,,
"e39c2b26-9211-5913-99b3-24afc0b15fdd","textbox","Tested pressure:",,,,,

"4bc37aa2-184e-40f3-b2da-2ed8652e1a5a/1","checklist","Cable Insulation Testing Record Checklist","","Cable Insulation Testing Record Checklist",,0,"375ff26d-b3ce-4f58-b0a7-bb52f30c612d"
"3a0ade55-af45-419d-a552-f7f81e0944a3","section","Details",,,,,
"ff708c25-81ce-426b-b28b-25c491799aee","checkpoint-no-value","General details",,,,,
"4f8877a8-7411-548f-85ce-f100071d2578","textbox","Cable ID:",,,,,
"d6e8f36a-13ce-588b-ac2a-50512a1eba80","date","Test Date:",,,,,
"e9c34b70-8c87-5f61-af20-a2ca6b87cc69","textbox","Test Technician:",,,,,
"345d31a1-d311-5cff-9497-c5b307659ac3","textbox","From/Cct Source:",,,,,
"ffaad822-4e4d-5768-81e9-45a959ee227e","textbox","To/Cct Destination:",,,,,
"11245efc-a1cb-5260-b418-22ac9d901c7c","textbox","Rated Voltage (kV):",,,,,
"04021784-d48d-56ba-900a-831bc25981db","textbox","Size/Type/Cores:",,,,,
"848cb42b-a627-50ea-b820-0ca05d2bb840","textbox","Cable Type:",,,,,
"dd411d26-531d-5354-a8cb-b51f14a70073","textbox","Circuit/Drum Length:",,,,,
"980cc1a5-3921-51ee-bf41-f8a95c221ded","textbox","Identifying Notes:",,,,,
"7785b302-0d42-49cf-8b1b-daeea072eaf7","section","Sheath to Earth Insulation Resistance",,,,,
"c71c7cb6-0402-4e32-958e-634ad3f0cd07","checkpoint-no-value","Details",,,,,
"b76e8d6d-b240-5499-9ce8-ce22163c88c1","textbox","Instrument used:",,,,,
"15d8d0ec-bbfe-5257-9f80-f18a3727bfef","textbox","Serial Number:",,,,,
"a9c81803-4597-52b2-bb86-4362c0055831","date","Cal. Expiry Date:",,,,,
