"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"/1","checklist","Commisioning","","Commisioning",233,"91ac4783-3769-43cd-8e8b-ee6c38528699"
,"section","Details",,,,
,"checkpoint","Bulk Hot Water",,,,
,"checkpoint","Test Hot Water Temperature",,,,
,"checkpoint","Test Waste for leaks",,,,
,"checkpoint","Run Cycle on Dishwasher",,,,

"/1","checklist","Corridor","","Corridor",238,"817e7419-683c-4466-903c-42b3b0a51b90"
,"section","Details",,,,
,"checkpoint","Rainwater",,,,
,"checkpoint","Hot Water",,,,
,"checkpoint","Hot Water Lagged",,,,
,"checkpoint","Cold Water",,,,
,"checkpoint","Test Hot Water",,,,
,"checkpoint","Test Cold Water",,,,
,"checkpoint","Test Rain Water",,,,
,"checkpoint","Fire Caulking (Corridor to Apt)",,,,
,"checkpoint","Cold Water Meter Manifold",,,,

"/1","checklist","Drains","","Drains",236,"41b4ad4c-c2ae-442b-9ba0-3fd90076d9ae"
,"section","Details",,,,
,"checkpoint","Drains",,,,
,"checkpoint","Pod Connection",,,,
,"checkpoint","Smoke Seal Penetrations",,,,
,"checkpoint","Acoustic Lagging",,,,
,"checkpoint","Test Water/Air",,,,

"/1","checklist","Fit Off","","Fit Off",233,"6900ad16-40ff-42c8-b44a-816304dc4a6f"
,"section","Details",,,,
,"checkpoint","Kitchen Mini Stops",,,,
,"checkpoint","Kitchen Sink Waste",,,,
,"checkpoint","Kitchen Sink Mixer",,,,
,"checkpoint","Kitchen Dishwasher",,,,
,"checkpoint","Bathroom Shower Mixer",,,,
,"checkpoint","Bathroom Shower Rail/Rose",,,,
,"checkpoint","Bathroom Basin",,,,
,"checkpoint","Bathroom Basin Mixer",,,,
,"checkpoint","Bathroom Bottle Trap",,,,
,"checkpoint","Bathroom Toilet",,,,

"/1","checklist","Inground","","Inground",234,"a4e94714-6116-4e49-8e70-a26d10d874b6"
,"section","Details",,,,
,"checkpoint","Sewer Drains",,,,
,"checkpoint","Greasey Waste",,,,
,"checkpoint","Sewer Pump",,,,
,"checkpoint","Grease Interceptor",,,,

"/1","checklist","Penetrations","","Penetrations",255,"fea9fa92-ad1a-4624-9a58-41f28e9cbf04"
,"section","Details",,,,
,"checkpoint","Set Out",,,,
,"checkpoint","Fire Collar Installation",,,,
,"checkpoint","Cast in Drains c/w Polilag",,,,

"/1","checklist","Rough In","","Rough In",236,"89a58429-e394-40cc-bed8-3e12248bd532"
,"section","Details",,,,
,"checkpoint","High Level Rough In",,,,
,"checkpoint","Wall Rough In",,,,
,"checkpoint","Test Water",,,,

