Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Ductwork,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Site QA,grouping,Site QA,,,
,,B2,,B2,Site QA,,
,,B1,,B1,Site QA,,
,,R2,,R2,Site QA,,
,,R3,,R3,Site QA,,
,,R3 Mez,,R3 Mez,Site QA,,
,,R4,,R4,Site QA,,
,,R5,,R5,Site QA,,
,,R6,,R6,Site QA,,
,,C7,,C7,Site QA,,
,,C8,,C8,Site QA,,
,,C9,,C9,Site QA,,
,,C10,,C10,Site QA,,
,,C11,,C11,Site QA,,
,,C12,,C12,Site QA,,
,,L13,,L13,Site QA,,
,,L14,,L14,Site QA,,
,Columns,,,,,,
,,Area ready & details input,,Area ready and details input,Ductwork,,
,,System Reference,System Reference,Area ready and details input,Ductwork,,
,,Drawing #,Drawing #,Area ready and details input,Ductwork,,
,,Position & height checked against drawing,,Position & height checked against drawing,Ductwork,,
,,Spigots checked,,Spigots checked,Ductwork,,
,,Joinery (including clips) checked,,Joinery (including clips) checked,Ductwork,,
,,Stiffening checked,,Stiffening checked,Ductwork,,
,,Sealing checked,,Sealing checked,Ductwork,,
,,Hangers (including booker rod cut back) checked,,Hangers (including booker rod cut back) checked,Ductwork,,
,,Canvas connection (include type) checked,,Canvas connection (include type) checked,Ductwork,,
,,Equipment installation checked,,Equipment installation checked,Ductwork,,
,,Equipment connections (size/Type) checked,,Equipment connections (size/Type) checked,Ductwork,,
,,VCD’s & MVCD’s open & marked,,VCD’s & MVCD’s open & marked,Ductwork,,
,,External insulation checked,,External insulation checked,Ductwork,,
,,Kitchen exhaust duct graded towards hoods & drains,,Kitchen exhaust duct graded towards hoods and drains,Ductwork,,
,,Kitchen exhaust duct installed w/ access panels & drains,,Kitchen exhaust duct installed with access panels (every 3 meters & change in direction) and drains,Ductwork,,
,,Ductwork checked,,Ductwork checked,Ductwork,,
,,Ductwork exposed to weather,Ductwork exposed to weather,Ductwork checked,Ductwork,,
,,Top of ductwork cross broken,Top of ductwork cross broken,Ductwork checked,Ductwork,,
,,Joints & flex connections weather proofed (flashings),Joints & flex connections weather proofed (flashings),Ductwork checked,Ductwork,,
,,Roof cowls secured & weather proofed,Roof cowls secured and weather proofed,Ductwork checked,Ductwork,,
,,Commissioning report attached,,Commissioning report attached,Ductwork,,
,,Certified & verified by BSA Build,,Certified & verified by BSA Build,Ductwork,,
,,,,,,,
Pipework,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Site QA,grouping,Site QA,,,
,,B2,,B2,Site QA,,
,,B1,,B1,Site QA,,
,,R2,,R2,Site QA,,
,,R3,,R3,Site QA,,
,,R3 Mez,,R3 Mez,Site QA,,
,,R4,,R4,Site QA,,
,,R5,,R5,Site QA,,
,,R6,,R6,Site QA,,
,,C7,,C7,Site QA,,
,,C8,,C8,Site QA,,
,,C9,,C9,Site QA,,
,,C10,,C10,Site QA,,
,,C11,,C11,Site QA,,
,,C12,,C12,Site QA,,
,,L13,,L13,Site QA,,
,,L14,,L14,Site QA,,
,Columns,,,,,,
,,Area ready & details input,,Area ready and details input,Pipework,,
,,System Reference,System Reference,Area ready and details input,Pipework,,
,,Drawing #,Drawing #,Area ready and details input,Pipework,,
,,"Position, height, sizing checked against drawings",,"Position, height, sizing checked against drawings",Pipework,,
,,Bracketing checked (accommodate springs where applicable),,Bracketing checked (to accommodate springs where applicable),Pipework,,
,,Insulation blocks checked against specification,,Insulation blocks checked against specification,Pipework,,
,,Valves checked against specification,,Valves checked against specification,Pipework,,
,,Isolation – size,Isolation – size,Valves checked against specification,Pipework,,
,,Control valves – flow direction & size,Control valves – flow direction & size,Valves checked against specification,Pipework,,
,,Balancing – flow direction & size,Balancing – flow direction & size,Valves checked against specification,Pipework,,
,,Bypass – flow direction & size,Bypass – flow direction & size,Valves checked against specification,Pipework,,
,,Valve operates through whole range,Valve operates through whole range,Valves checked against specification,Pipework,,
,,Pipework labelling checked,,Pipework labelling checked,Pipework,,
,,BMS Provisions located & installed correctly,,BMS Provisions located and installed correctly,Pipework,,
,,Provision for expansion,,Provision for expansion,Pipework,,
,,Anchors & Guides checked against specification,,Anchors & Guides checked against specification,Pipework,,
,,Air Vents checked against specification,,Air Vents checked against specification,Pipework,,
,,Expansion tanks – refer ITC008,,Expansion tanks – refer ITC008,Pipework,,
,,Drain down points checked against specification,,Drain down points checked against specification,Pipework,,
,,Pressure Test – refer ITC020,,Pressure Test – refer ITC020,Pipework,,
,,Pipe sleeves & fire seals checked against specification,,Pipe sleeves & fire seals checked against specification,Pipework,,
,,Service Access checked against drawing/specification,,Service Access checked against drawing / specification,Pipework,,
,,Clearance for insulation & sheathing as per specification,,Clearance for insulation & sheathing as per specification,Pipework,,
