type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,ITP002 - AHU Installation Checklist,,,,,,ITP002 - AHU Installation Checklist
checkpoint,Area ready and details input,,,,,,
text,System Reference,,,,,,
text,Drawing #,,,,,,
checkpoint,Check equipment installed in correct location,,,,,,
checkpoint,Correct Model No checked & referenced,,,,,,
checkpoint,Fan section checked,,,,,,
bool,"Belts, pulleys, guards fitted & checked",,,,,,
bool,Internal supports & spring mounts checked,,,,,,
bool,Flexible connections checked,,,,,,
checkpoint,Coils & Filters checked,,,,,,
bool,"Checked traps & drains, flow from trays with unit running",,,,,,
bool,Coil fins not damaged,,,,,,
bool,Coils installed correctly,,,,,,
checkpoint,Commissioning report attached,,,,,,
checkpoint,Certified & verified by BSA Build,,,,,,
signoff,Completed ITC reviewed by Scentre Group,,,,,,
,,,,,,,
checklist-flat,ITP003 - Boiler Installation Checklist,,,,,,ITP003 - Boiler Installation Checklist
checkpoint,Area ready and details input,,,,,,
text,System Reference,,,,,,
text,Drawing #,,,,,,
checkpoint,Correct Model No checked & referenced,,,,,,
checkpoint,Equipment installed in correct location,,,,,,
checkpoint,Vibration Isolation checked,,,,,,
checkpoint,Boilers checked,,,,,,
bool,Installed to manufacturers instructions,,,,,,
bool,Combustion air / mechanical ventilation available,,,,,,
bool,Clearance for servicing & inspection checked,,,,,,
bool,Condensate drain off boiler vessel,,,,,,
checkpoint,Flue installation checked,,,,,,
label,Checked against manufacturer literature,,,,,,
bool,Correct flue size,,,,,,
bool,Fan installed correctly (if required),,,,,,
bool,Adequate brackets & support,,,,,,
bool,Provision to disconnect the stack for servicing & inspection,,,,,,
bool,Clear & unobstructed,,,,,,
bool,Drain and test points to boiler flues,,,,,,
checkpoint,Gas pipework checked,,,,,,
bool,Line size checked against schedule,,,,,,
bool,Conducted leak test,,,,,,
bool,Correct boiler inlet gas pressure ≤7 kPa - checked against manufacturer literature,,,,,,
checkpoint,Insulation checked,,,,,,
bool,Flue checked against spec / drawing,,,,,,
checkpoint,Controls checked,,,,,,
bool,"Sensors, controllers, switches fitted to flue and pipes",,,,,,
bool,Wiring/tubing to devices to boiler checked,,,,,,
checkpoint,Commissioning report attached,,,,,,
checkpoint,Certified & verified by BSA Build,,,,,,
signoff,Completed ITC reviewed by Scentre Group,,,,,,
,,,,,,,
checklist-flat,ITP004 - Chiller Installation Checklist,,,,,,ITP004 - Chiller Installation Checklist
checkpoint,Area ready and details input,,,,,,
text,System Reference,,,,,,
text,Drawing #,,,,,,
checkpoint,Correct Model No checked & referenced,,,,,,
checkpoint,Equipment installed in correct location,,,,,,
checkpoint,Springs & mounts checked against schedule,,,,,,
checkpoint,Chillers checked,,,,,,
bool,Installed to manufacturer's instructions,,,,,,
bool,Pipe removal & clearances for tube clean / withdrawal,,,,,,
checkpoint,Fan - air cooled chillers checked,,,,,,
bool,"Belts, pulleys & guards fitted",,,,,,
bool,Fan direction of airflow checked,,,,,,
bool,Supports & spring mounts checked,,,,,,
checkpoint,Insulation checked,,,,,,
bool,Chiller unit checked,,,,,,
checkpoint,Controls checked,,,,,,
bool,"Sensors, controllers, switches fitted to chiller and pipes",,,,,,
bool,Wiring/tubing to devices checked,,,,,,
checkpoint,Corrosion protection of vessels checked,,,,,,
checkpoint,Refrigerant leak detection checked,,,,,,
checkpoint,Commissioning report attached,,,,,,
checkpoint,Certified & verified by BSA Build,,,,,,
signoff,Completed ITC reviewed by Scentre Group,,,,,,
,,,,,,,
checklist-flat,ITP005 - Cooling Tower Installation Checklist,,,,,,ITP005 - Cooling Tower Installation Checklist
