"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","CST - S - Completion Documents","",,,3,"Yes","CST - S - Completion Documents","23dd19df-5333-40a6-ab57-d1f713f5e7c5"
"checkpoint-status",,"","checkpoint","All relevant Compliance Documentation completed and attached above"
"boolean","ae17c95b-7795-5409-8d4a-29208ea5fda1","","tickbox","LBP Memorandum/ Record of works filled out, signed and attached",,,
"boolean","b2cbd7d0-783a-514b-9a19-e2a1f16ecea7","","tickbox","Any Additional Compliance Documentation - Completed and Attached",,,
"label","28e96be0-93c9-5290-b362-84366e5001da","","note","Do not select ""Pass"" HERE until all requirements have been marked as ""Yes"" & attached or you have selected ""N/A""",,,
"holdpoint",,"","signoff","Request Signoff"

"checklist-flat",,"","checklist","POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes","",,,53,"Yes","POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes","34d14546-64db-4ce6-9733-dcac2b4f3270"
"checkpoint-status",,"","checkpoint","All units & scribers in apartment"
"checkpoint-status",,"","checkpoint","Joinery free from damage pre install"
"checkpoint-status",,"","checkpoint","Joinery installed free from defect and damage"
"checkpoint-status",,"","checkpoint","Silicone installed, correct colour & clean and tidy"
"checkpoint-status",,"","checkpoint","Joinery and Cabinets installation completed - specified level of finish achieved"
"checkpoint-status",,"","checkpoint","Inspections completed and issued to Foreman"
"holdpoint",,"","signoff","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"

"checklist-flat",,"","checklist","POST - S - Internal door installation","",,,36,"Yes","POST - S - Internal door installation","376de766-935d-4356-a14c-ab3be4521aee"
"checkpoint-status",,"","checkpoint","Door Number(s) / Location checked and accurate"
"checkpoint-status",,"","checkpoint","Floor clearance - Adequate for proposed floor coverings"
"checkpoint-status",,"","checkpoint","Fixings - Consider Jamb/Hinges/Door Packer, all installed & secure (Size & type)"
"checkpoint-status",,"","checkpoint","Door leaf to jamb gaps parallel & correct (Consider paint thickness(s))"
"checkpoint-status",,"","checkpoint","Door opening as required & is plumb"
"checkpoint-status",,"","checkpoint","All doors installed, damage free & completed correctly to specification in respective area(s)"
"checkpoint-status",,"","checkpoint","Inspections completed and issued to Foreman"
"holdpoint",,"","signoff","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"

"checklist-flat",,"","checklist","POST - S - Fire door installation","",,,93,"Yes","POST - S - Fire door installation","39816180-66b0-4e63-8517-b30751be2760"
"checkpoint-status",,"","checkpoint","Door Number(s) / Location checked and accurate"
"checkpoint-status",,"","checkpoint","Floor clearance - Adequate for proposed floor coverings"
"checkpoint-status",,"","checkpoint","Services/Mechanisms & FRR/Acoustic requirements considered & applied (where applicable)"
"checkpoint-status",,"","checkpoint","Fixings - Consider Jamb/Hinges, all installed & secure (Size & type)"
"checkpoint-status",,"","checkpoint","Door leaf to jamb gaps parallel & correct (Consider paint thickness(s))"
"checkpoint-status",,"","checkpoint","Door opening as required & is plumb"
