Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
aa9a099a-2401-545c-b2fb-4fa79037ea1c,checklist,ITP - Earthworks - 101 - Rev 2,itp,ITP - Earthworks - 101 - Rev 2,,37cc6425-ba5f-42cf-abb6-51bfe648c651
ac5ee1ee-5139-57b0-9c55-3196b7da263c,section,3.01 General,,,,
4b182364-c9b8-5807-85b4-26cb6c506fc7,checkpoint,3.01.01 - Precondition Surveys,,,,
69cd2420-d366-54eb-958b-47ee6ba30c3b,note,Acceptance / Conformance Criteria - A precondition survey of Waka Kotahi and other public / private assets within the extent of the Site and immediately beyond the outside area of the construction activities shall be undertaken in conjunction with the Engineer prior to the Contractor taking possession of the Site.,Acceptance / Conformance Criteria - A precondition survey of Waka Kotahi and other public / private assets within the extent of the Site and immediately beyond the outside area of the construction activities shall be undertaken in conjunction with the Engineer prior to the Contractor taking possession of the Site.,,,
8a300e3e-8b0d-50e1-92a8-acacc9470272,note,Standard / Specification - PS 2.13,,,,
4012ae1e-5742-5bb3-bd88-9891dd0da569,note,Verifying Document - Precondition Survey,,,,
5ee54bf7-4881-50be-9cbd-b6ca24fbed29,note,Frequency - Prior to the Contractor taking possession of the Site.,,,,
4ee5ad50-8a49-5ef9-b2ce-6829404da63e,note,Verification Activity: Activity - H,,,,
042a86d8-9388-5bf2-bc39-fae98a19ea53,note,Verification Activity: By - PM,,,,
2c4b8fd4-5150-5656-bda8-48bbc0f299cc,section,"4.01 Type A1 Imported Structural Fill (Granular Bulk Fill, GAP40, GAP65)",,,,
eec51e33-e195-5fd4-8848-2a84896576bc,checkpoint,4.01.01 - Source Property Tests and Sampling,,,,
c970b435-1a5a-5b52-9c63-6d3dc47a7b24,note,"Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Crushing Resistance, Weathering Quality Index, Los Angeles Abrasion, and Soaked CBR at least 2 weeks prior to importing to the site.","Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Crushing Resistance, Weathering Quality Index, Los Angeles Abrasion, and Soaked CBR at least 2 weeks prior to importing to the site.",,,
5fddf01b-636b-5c1b-9e0f-f9d479c784a9,note,Standard / Specification - PS 15.7.3 Appendix XIII,,,,
c05f86e5-078b-56d0-a84d-743d12ed7c80,note,Verifying Document - IANZ Lab Reports,,,,
0d61936a-619a-5486-b002-fd3bb8ecd191,note,Frequency - 2 Test Per Material Per Source at least 2 weeks prior to importing to the site.,,,,
6c36e154-7375-5049-8d17-38c7ea3fb8aa,note,Verification Activity: Activity - HP,,,,
3ce79e68-2cd7-57fc-8b23-187278275664,note,Verification Activity: By - ENG,,,,
943c57a3-9718-5eec-a0c4-4f254ca57b92,signoff,AUTHORITY HOLDPOINT,,,,
e74ba8eb-c7ac-51ca-806d-ce6b2d151d6f,checkpoint,4.01.02 - Testing for Layer Compaction - MDD,,,,
0eea5d39-c7a9-597e-95e8-2d3aa0eb79ce,note,"Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Maximum Dry Density (Heavy Compaction), Optimum Water Content, Air Voids, and Shear Vane Strength (Su) with Range of Moisture Contents.","Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Maximum Dry Density (Heavy Compaction), Optimum Water Content, Air Voids, and Shear Vane Strength (Su) with Range of Moisture Contents.",,,
3a7cfff1-f254-5419-911c-e86cf81791ad,note,Standard / Specification - PS 15.7.3 Appendix XIII PS 15.13,,,,
bac60110-709f-58ca-825f-eef1d568b6fe,note,Verifying Document - IANZ Lab Reports,,,,
28d0819b-7509-50e5-aaad-6484fe8c56af,note,Frequency - 1 Set (3 Tests) Per Material Type And Source Then 1 Test Per 5000M3 For That Material Type And Source,,,,
93ed1431-f321-5f8b-8125-d991cf43a90b,note,Verification Activity: Activity - HP,,,,
5eecf011-989a-5420-a82b-eb0149a57904,note,Verification Activity: By - ENG,,,,
1ad45696-b06f-57ba-991f-876ec2469f8a,signoff,AUTHORITY HOLDPOINT,,,,
cc28f368-5ec3-56d4-92e5-eeccc9eacb38,checkpoint,4.01.03 - Production Property Test Sampling,,,,
6c461bdf-e882-525f-a094-2bcc190ce2e7,note,Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Particle Size Distribution/Grading (PSD).,Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Particle Size Distribution/Grading (PSD).,,,
4c2ef108-068a-59d0-b3de-60b2a95c6c7f,note,Standard / Specification - PS 15.7.3 Appendix XIII,,,,
6a814afb-0be7-53e5-8592-2862e1a765fd,note,Verifying Document - IANZ Lab Reports,,,,
efce84d9-b1b2-5d89-991c-9da04e5ba923,note,Frequency - 0-400 M3 – 2 Tests,,,,
f89666dd-0f56-5b39-b7d2-2694b08c1b13,note,"○ 400-1,500M3 – 3 Tests",,,,
ed92ad50-6f20-5df3-bdee-ddfd8f5eb73d,note,"○ 1,500-4,000M3 – 4 Tests",,,,
8473fabf-bde7-5cc9-8e93-e31e0d9d300b,note,"○ >4,000M3 - 1 Test For Each Additional 10,000M3",,,,
fd98181f-7bd9-5f53-8201-bb0c6813a688,note,Verification Activity: Activity - H,,,,
29935793-de84-5fc9-9e9a-dc726b88856e,note,Verification Activity: By - PE,,,,
d3197014-3f06-5fe0-b1d9-aea439b97c54,section,4.04 Type A3 (Site Won Landscaping Fill),,,,
bd572b98-794b-572a-b262-0d8895c651db,checkpoint,4.04.01 - On Site track-able Testing,,,,
8fefcbaf-cb68-5917-9433-3d41137b8e4e,note,Acceptance / Conformance Criteria - Fine grained Type A3 site won materials may be considered suitable for use as landscape fill providing that it is ‘track-able’ by the contractor’s plant. This shall be determined before Sampling.,Acceptance / Conformance Criteria - Fine grained Type A3 site won materials may be considered suitable for use as landscape fill providing that it is ‘track-able’ by the contractor’s plant. This shall be determined before Sampling.,,,
b4914206-8d0b-5414-9502-17ae4fad6e1c,note,Standard / Specification - PS 15.7.3,,,,
e51abaca-32b0-57d1-8544-f906b25a9fc0,note,Verifying Document - Visual Site Record,,,,
aaf6e6a1-d9e9-5a27-86da-31e404a8a62d,note,Frequency - Prior to Sampling,,,,
d4f5a2c3-8d72-5a12-84a0-52e374ec9d02,note,Verification Activity: Activity - W,,,,
21e39c46-937e-5756-bf3a-0fa20897c108,note,Verification Activity: By - PE,,,,
bbfc5154-bf5f-5edf-b862-ca5b40d3d743,checkpoint,4.04.02 - Testing for Layer Compaction - MDD,,,,
da4431ef-f91b-5faf-a07f-ebe5b3ed0ce8,note,"Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Maximum Dry Density (Standard Compaction), Optimum Water Content, and Shear Vane Strength (Su) with Range of Moisture Contents.","Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Maximum Dry Density (Standard Compaction), Optimum Water Content, and Shear Vane Strength (Su) with Range of Moisture Contents.",,,
75366e9f-f170-5da4-8e90-2ba29431f456,note,"Standard / Specification - PS 15.7.3, PS 15.13",,,,
01c254a6-d804-5850-b1b7-daee29774ece,note,Verifying Document - IANZ Lab Reports,,,,
cd00113d-ee85-5286-956b-580960ae86ae,note,Frequency - 1 Set (3 Tests) Per Material Type And Source Then 1 Test Per 5000M3 For That Material Type And Source,,,,
9895d0dc-5a1e-556b-b3a4-f60bb935b694,note,Verification Activity: Activity - HP,,,,
803e0adb-6908-539d-91c5-5f291f829291,note,Verification Activity: By - ENG,,,,
787da1d7-76e7-5318-90fc-d7c5b66f0772,signoff,AUTHORITY HOLDPOINT,,,,
1b403918-b691-5bde-88b7-f3ee9e087117,checkpoint,4.04.03 - Insitu Property Test Sampling,,,,
b2e3a0b7-200b-54bc-8753-e33bdade2178,note,Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Particle Size Distribution/Grading (PSD) and inspected for deleterious materials such as boulder size fragments and organic materials.,Acceptance / Conformance Criteria - The Fill shall be sampled and tested by an IANZ Accredited laboratory for Particle Size Distribution/Grading (PSD) and inspected for deleterious materials such as boulder size fragments and organic materials.,,,
da342694-bd84-565c-b303-933f704abeb3,note,Standard / Specification - PS 15.7.3,,,,
3f8b0f56-e239-5878-82f3-25bd301b0188,note,Verifying Document - IANZ Lab Reports,,,,
54187772-fb0a-5304-b22d-e6fef5571033,note,Frequency - Prior to use,,,,
5f2c876f-b40e-5944-91db-1b5c4f101bfd,note,Verification Activity: Activity - HP,,,,
10ebcf48-ad4b-5c4f-ac90-4d24da87969d,note,Verification Activity: By - ENG,,,,
f4da45cc-ae32-586a-82a0-8191c8cf5c37,signoff,AUTHORITY HOLDPOINT,,,,
540a5e70-44a2-557d-9a5c-b23f9eba4a3f,section,4.05 Topsoil,,,,
20c79c91-2f0b-5e64-bc79-4fc755ec0ddc,checkpoint,4.05.01 - Topsoil,,,,
c48a7814-415e-5bf0-90db-a1b8443b9fdd,note,"Acceptance / Conformance Criteria - Topsoil is defined as the layer of material immediately below the ground surface comprising vegetation, tree roots, other non-decomposed organic matter, turf and humus. The Contractor is to stockpile and utilise site won topsoil for placement on the final batter slopes and for borrow site reinstatement as shown in the Contract Drawings.","Acceptance / Conformance Criteria - Topsoil is defined as the layer of material immediately below the ground surface comprising vegetation, tree roots, other non-decomposed organic matter, turf and humus. The Contractor is to stockpile and utilise site won topsoil for placement on the final batter slopes and for borrow site reinstatement as shown in the Contract Drawings.",,,
e65a11a1-9f5f-5b9b-b31a-005bf9a0f5ad,note,Standard / Specification - PS 15.7.3,,,,
cf04a554-dfc6-58b4-9613-62ac16fdabb9,note,Verifying Document - Site Record,,,,
ee11df60-1ce5-585b-8998-69594136d238,note,Frequency - During Stripping,,,,
e137dc49-6b12-5bed-ab75-30d89abce352,note,Verification Activity: Activity - I,,,,
11dd70c8-b8f1-5205-a62a-89a0d37a59b0,note,Verification Activity: By - SE,,,,
d75e34e2-526e-508b-9139-1c41f905aee4,section,4.06 Geotextiles,,,,
94c5cd81-4c09-5866-a780-a6cb2b294715,checkpoint,4.06.01 - Geotextile on Undercut to Waste and Backfill,,,,
01a812e1-2a2b-5d7f-a9f9-4d80c94b831d,note,Acceptance / Conformance Criteria - The Contractor shall submit the full details of the filter fabric they propose to use to the Engineer for approval prior to installation.,Acceptance / Conformance Criteria - The Contractor shall submit the full details of the filter fabric they propose to use to the Engineer for approval prior to installation.,,,
c17089c8-cde6-5780-af0b-4d44cfe037e4,note,Standard / Specification - PS 15.10.9,,,,
3752352a-df5a-53b2-8094-118f73546c7d,note,Verifying Document - Datasheet,,,,
8e7145b3-d717-57d4-8b68-f84837bcbada,note,Frequency - Prior to use,,,,
