type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Internal Dowsil Joint Sealant Checklist,,,,,,A. Internal Dowsil Joint Sealant
checkpoint,"Work Area/Substrate is clean, dry and ready to start",,,,,,
label,Photo Required,,,,,,
checkpoint,Record product batch numbers,,,,,,
label,Photo Required,,,,,,
checkpoint,Install expansion tape to inaccessible areas,,,,,,
label,Photo Required,,,,,,
checkpoint,Install PEF backing rod to horizontal & vertical joints,,,,,,
label,Photo Required,,,,,,
checkpoint,Apply primer or complete an alcohol wipe,,,,,,
checkpoint,Apply DOWSIL 700 to horizontal & vertical joints,,,,,,
label,Photo Required,,,,,,
checkpoint,Joint sealant installed correctly and as per drawings/specification,,,,,,
label,Photo Required,,,,,,
checkpoint,Work area is left clean & tidy,,,,,,
label,Photo Required,,,,,,
,,,,,,,
checklist-flat,External Dowsil Joint Sealant Checklist,,,,,,B. External Dowsil Joint Sealant
checkpoint,"Work Area/Substrate is clean, dry and ready to start",,,,,,
label,Photo Required,,,,,,
checkpoint,Record product batch numbers,,,,,,
label,Photo Required,,,,,,
checkpoint,Install PEF backing rod to horizontal connection,,,,,,
label,Photo Required,,,,,,
checkpoint,Apply primer or complete an alcohol wipe to horizontal connection,,,,,,
label,Photo Required,,,,,,
checkpoint,Apply DOWSIL 700 to horizontal connection,,,,,,
label,Photo Required,,,,,,
checkpoint,Install PEF backing rod to horizontal & vertical joints,,,,,,
label,Photo Required,,,,,,
checkpoint,Apply primer or complete an alcohol wipe,,,,,,
label,Photo Required,,,,,,
checkpoint,Form drainage holes with PEF rod,,,,,,
label,Photo Required,,,,,,
checkpoint,Apply DOWSIL 700 to horizontal & vertical joints,,,,,,
label,Photo Required,,,,,,
checkpoint,Joint sealant installed correctly and as per drawings/specification,,,,,,
label,Photo Required,,,,,,
checkpoint,Work area is left clean & tidy,,,,,,
label,Photo Required,,,,,,
,,,,,,,
checklist-flat,Variation Details -  ,,,,,,Add Variation
checkpoint,Variation Details Approved,,,,,,
textbox,Reference/Drawing/Instruction Number,,,,,,
textbox,Variation Area,,,,,,
textbox,Materials & labour breakdown,,,,,,
signoff,Request Variation Acknowledgement,,,,,,
checkpoint,Variation Completed,,,,,,
signoff,Request Variation Signoff,,,,,,
,,,,,,,
checklist-flat,Site Visit Date:,,,,,,Add Site Visit Checklist
checkpoint,Details entered,,,,,,
textbox,Site visit performed by,,,,,,
textbox,Site visit completed with / attendees,,,,,,
textbox,Description of area,,,,,,
checkpoint,Photos taken,,,,,,
checkpoint,General observations and comments,,,,,,
,,,,,,,
checklist-flat,Internal Spectrum 1 Joint Sealant Checklist,,,,,,C. Internal Spectrum 1
checkpoint,"Work Area/Substrate is clean, dry and ready to start",,,,,,
label,Photo Required,,,,,,
checkpoint,Clean and install angle flashing - bedseal with sealant & mechanically fixed,,,,,,
label,Photo Required,,,,,,
checkpoint,Install expansion tape to horizontal inaccessible areas,,,,,,
label,Photo Required,,,,,,
checkpoint,"Work Area/Substrate is clean, dry and ready to start",,,,,,
label,Photo Required,,,,,,
checkpoint,Record product batch number,,,,,,
label,Photo Required,,,,,,
checkpoint,Install expansion tape to vertical inaccessible areas,,,,,,
label,Photo Required,,,,,,
checkpoint,Install PEF backing rod to horizontal & vertical joints,,,,,,
label,Photo Required,,,,,,
checkpoint,Apply primer or complete an alcohol wipe,,,,,,
label,Photo Required,,,,,,
checkpoint,Apply Spectrum 1 sealant to horizontal & vertical joints,,,,,,
label,Photo Required,,,,,,
checkpoint,Joint sealant installed correctly and as per drawings/specification,,,,,,
label,Photo Required,,,,,,
checkpoint,Work area is left clean & tidy,,,,,,
label,Photo Required,,,,,,
,,,,,,,
checklist-flat,External Spectrum 1 Joint Sealant Checklist,,,,,,D. External Spectrum 1
checkpoint,"Work Area/Substrate is clean, dry and ready to start",,,,,,
label,Photo Required,,,,,,
checkpoint,Record product batch numbers,,,,,,
label,Photo Required,,,,,,
checkpoint,Install PEF backing rod to horizontal connection,,,,,,
label,Photo Required,,,,,,
checkpoint,Apply primer or complete an alcohol wipe to horizontal connection,,,,,,
label,Photo Required,,,,,,
checkpoint,Apply Spectrum 1 to horizontal connection,,,,,,
label,Photo Required,,,,,,
checkpoint,Install PEF backing rod to horizontal & vertical joints,,,,,,
label,Photo Required,,,,,,
checkpoint,Apply primer or complete an alcohol wipe,,,,,,
label,Photo Required,,,,,,
checkpoint,Form drainage holes with PEF rod,,,,,,
label,Photo Required,,,,,,
checkpoint,Apply Spectrum 1 to horizontal & vertical joints,,,,,,
label,Photo Required,,,,,,
checkpoint,Joint sealant installed correctly and as per drawings/specification,,,,,,
label,Photo Required,,,,,,
checkpoint,Work area is left clean & tidy,,,,,,
label,Photo Required,,,,,,
