Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
,checklist,Floor Preparation (North Building),,Floor Preparation,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
c79cacf5-613c-4999-9e8c-006cbaa9db03,checkpoint,Check Area clear of all other trades and their materials,,,,
a0fc198e-27ca-42ae-9d1a-9b050bb3d6d2,checkpoint,Grind Floor,,,,
83158405-3556-4c38-9f43-c27f9676cf55,checkpoint,"Surface is clean, dry, and free from dust, debris or contaminants",,,,
07b6a332-8ad1-4045-b86a-7907b3df5d04,checkpoint,Apply Moisture Fix if required for job,,,,
b1fd22f3-12ce-4e1e-a3e9-3d5c18403ac0,checkpoint,Disc purged material,,,,
802b481b-c577-4e4b-a93f-e515cf28dc5c,checkpoint,Are there any cracks that require remediation?,,,,
ac1d0dc1-b8e1-4d86-bdea-481178b37571,checkpoint,Remediate cracks,,,,
bb02fe18-68b7-4eec-b01f-a8bf23cb5d99,checkpoint,Check floor for U3 (3mm variance over 3m),,,,
5fd34fab-4704-46f4-891d-e99ef71cc029,checkpoint,Check doors level within 2mm,,,,
f9ba4e37-160e-4350-8e1c-d05dc7fb588d,checkpoint,Apply Floor Levelling Compound as required,,,,
6a54e696-8b63-49ad-9c2b-dfe0956f079e,checkpoint,"Apply feather coat, Sanded, Edges",,,,
0840d8b5-01b7-4c59-bc0a-d06805e51096,signoff,SEND TO CLIENT FOR QUALITY APPROVAL,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,checklist,Carpet Tile Installation (North Building),,Carpet Tile Installation,,
853777c4-ab05-43e2-abc1-b759383ee7c1,section,Preparation,,,,
bd2ed55a-369e-469f-ab3b-f736df2afb4c,checkpoint,Check area clear of all other trades and their materials,,,,
fcb2f81c-ec2b-425d-976c-44663ff9ab9b,checkpoint,Check floor if prep is required,,,,
8339ce92-e1d4-4d86-ab2b-7839967eb329,checkpoint,Measure area,,,,
8ba7a99c-a3c2-4841-bd75-fb99be961509,section,Installation,,,,
ebd9cae2-8e02-4d01-83da-04b543dbdd5a,checkpoint,Confirm carpet tile pattern direction/layout,,,,
b06889c2-7623-4f33-a8e8-f0f1f8dd683b,checkpoint,Glue out floors,,,,
962f2f31-9be3-48b1-8f64-098bf096dccd,checkpoint,Install carpet tiles,,,,
45e07f1a-755d-4a9f-88f2-05f558267b4d,checkpoint,Install trims as applicable,,,,
f32e9646-a507-4163-b0dc-4986db5b3190,section,Handover & Signoff,,,,
3306d86a-563b-46b4-a954-d0f170ef586b,checkpoint,Remove all excess material,,,,
500d4d93-b155-45e7-9c58-9c8f2e2067a1,checkpoint,Clean any excess glue,,,,
a63d3a7b-0822-4f09-a538-06f6ce269d79,checkpoint,Quality Approval,,,,
a29c0a64-f07d-4021-b79f-f41668df43c7,signoff,SEND TO CLIENT FOR QUALITY APPROVAL,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,checklist,Floor Vinyl Installation (North Building),,Floor Vinyl Installation,,
4925d304-0a8d-43ea-a5f4-292a3826d7f3,section,Preparation,,,,
976e3840-6b9c-4431-b9f7-5f4001d0bef1,checkpoint,Check area clear of all other trades and their materials,,,,
c9892cd2-e655-4c02-b877-febc257e018c,checkpoint,Check wall for smoothness where coving,,,,
016dc3c5-61c7-4b2d-a815-1f0173038347,checkpoint,Measure area,,,,
f7a143aa-9b34-4b4e-a546-80bb0e2504df,checkpoint,Acclimatise vinyl,,,,
e31b5253-3eb6-4815-b2c3-66e3de67553c,section,Installation,,,,
72808679-ae2f-492d-9d47-8e734d09898e,checkpoint,Confirm vinyl layout direction,,,,
2636252f-0909-4080-bf82-2298015f8cd0,checkpoint,Confirm coving location/type,,,,
700cc6e8-0b9b-4d5d-adb5-35ded0be9962,checkpoint,Glue out floors,,,,
1ac870ae-efbd-4bc9-b887-0b9daee516f6,checkpoint,Install vinyl,,,,
7bc79e63-7085-4e6d-84d4-cbe59835100d,checkpoint,Install coving & capping/sealant as applicable,,,,
ab64f9ff-a868-4082-9a16-cd0ab3445b63,section,Handover & Signoff,,,,
e1b1131f-a5a3-42b9-8474-28d38435d3e4,checkpoint,Remove all excess material,,,,
f1e1a1a1-302c-4856-8785-408bf7f0697a,checkpoint,Clean any excess glue,,,,
c4dcacf8-5964-41bf-9246-c6dcf5664b5a,checkpoint,Quality Approval,,,,
7ab8a5f6-de63-4cc9-9abb-1e10bf75d95a,signoff,SEND TO CLIENT FOR QUALITY APPROVAL,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,checklist,Wall Vinyl Installation (North Building),,Wall Vinyl Installation,,
c7cfdd35-05e0-408f-8aeb-569598190c8b,section,Preparation,,,,
15349248-9c2c-4083-9e64-c838d9dfa956,checkpoint,Check area clear of all other trades and their materials,,,,
5df6fe16-70b0-4b53-b187-3a457c4e35fb,checkpoint,Check walls are prepared to a Level 4 finish with a seal coat,,,,
15221f11-49af-41ce-813b-e3ef7b6af62e,checkpoint,Measure area,,,,
e1127021-c4f5-4bee-95d1-0192e13b0a35,checkpoint,Acclimatise vinyl,,,,
5263a992-a110-45a2-9a8f-d27cbfc2a9cc,section,Installation,,,,
6a3ffe3b-dc11-4156-ba35-e571b294dd43,checkpoint,Confirm wall vinyl direction as per cutting plan,,,,
9edbc71d-b397-4124-8d16-db0fc0b57b7a,checkpoint,Confirm wall vinyl type as per finishes schedule,,,,
e65eb776-81d2-4b84-8617-2b47fe72f145,checkpoint,Glue out wall,,,,
6507f1f4-1983-4019-a91b-05fb7780f345,checkpoint,Install wall vinyl,,,,
c4da0523-fb13-4f3a-bd3b-fa0c83101644,checkpoint,Install coving & capping/sealant as applicable,,,,
59f5b691-9f43-4803-aec3-44505158b39f,checkpoint,Weld joins,,,,
4a597f7c-6e41-443c-96ff-ebc51a7048d8,checkpoint,Wipe down the wall to remove adhesive residue or dust,,,,
c9ba8aab-4843-472f-9282-c287ce9b46e7,section,Handover & Signoff,,,,
5d5a044e-5456-46c1-a81a-59e45d014dfa,checkpoint,Remove all excess material,,,,
8852f268-fbdb-4003-aa07-0f939fb3caf6,checkpoint,Quality Approval,,,,
3f31fca6-ab64-4a82-adb7-9384dbab98b2,signoff,SEND TO CLIENT FOR QUALITY APPROVAL,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
