Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
FD Installation Photos,,,,,,,
,Scope,,,fd photos,,,
,Rows,,,,,,
,,B4 - L5,dynamic,l5,b4,site qa,fd photos
,,B4 - L6,dynamic,l6,b4,site qa,fd photos
,,B4 - L7,dynamic,b4,l7,site qa,fd photos
,,B6 - L5,dynamic,l5,site qa,b6,fd photos
,,B6 - L6,dynamic,l6,site qa,b6,fd photos
,,B6 - L7,dynamic,l7,site qa,b6,fd photos
,,B10 - L4,dynamic,l4,b10,site qa,fd photos
,,B10 - L5,dynamic,b10,l5,site qa,fd photos
,,B10 - L6,dynamic,b10,l6,site qa,fd photos
,,B10 - L7,dynamic,b10,l7,site qa,fd photos
,,B12 - L8,dynamic,b12,l8,site qa,fd photos
,,D8 - L6,dynamic,l6,site qa,d8,fd photos
,,D8 - L7,dynamic,l7,site qa,d8,fd photos
,,E8 - L5,dynamic,l5,e8,site qa,fd photos
,,E8 - L6,dynamic,l6,e8,site qa,fd photos
,,E8 - L7,dynamic,l7,e8,site qa,fd photos
,Columns,,,,,,
,,Penetration Width,,penetration width,,,
,,Penetration Height,,penetration height,,,
,,Left and/or Right Gap,,left and/or right gap,,,
,,Top and/or Bottom Gap,,top and/or bottom gap,,,
,,FD c/w Retention Angles,,fd c/w retention angles,,,
,,FD Open,,fd open,,,
,,FD Close,,fd close,,,
,,FD Break Away Joint,,fd break away joint,,,
,,FD with AP,,fd with ap,,,
,,Gaps Around FD Sealed,,gaps around fd sealed,,,
,,Sticker,,sticker,,,
,,,,,,,
FD Installation Checklist,,,,,,,
,Scope,,,fd installation,,,
,Rows,,,,,,
,,B4 - L5,dynamic,l5,fd installation,b4,site qa
,,B4 - L6,dynamic,fd installation,l6,b4,site qa
,,B4 - L7,dynamic,fd installation,b4,l7,site qa
,,B6 - L5,dynamic,l5,fd installation,site qa,b6
,,B6 - L6,dynamic,fd installation,l6,site qa,b6
,,B6 - L7,dynamic,fd installation,l7,site qa,b6
,,B10 - L4,dynamic,l4,b10,fd installation,site qa
,,B10 - L5,dynamic,b10,l5,fd installation,site qa
,,B10 - L6,dynamic,b10,fd installation,l6,site qa
,,B10 - L7,dynamic,b10,fd installation,l7,site qa
,,B12 - L8,dynamic,b12,l8,site qa,fd installation
,,D8 - L6,dynamic,fd installation,l6,site qa,d8
,,D8 - L7,dynamic,fd installation,l7,site qa,d8
,,E8 - L5,dynamic,l5,fd installation,e8,site qa
,,E8 - L6,dynamic,fd installation,l6,e8,site qa
,,E8 - L7,dynamic,fd installation,l7,e8,site qa
,Columns,,,,,,
,,FD Dimensions,,fd dimensions,,,
,,Drawing #,Drawing #,fd dimensions,,,
,,FD Size (WxH):,FD Size (W X H):,fd dimensions,,,
,,Flange Size (F):,Flange Size (F):,fd dimensions,,,
,,Minimum Peno Size (WxH):,Minimum Peno Size (W X H):,fd dimensions,,,
,,Maximum Peno Size (WxH):,Maximum Peno Size (W X H):,fd dimensions,,,
,,Current Peno Size (WxH),Current Peno Size (W x H),fd dimensions,,,
,,FD fully open; blades free to close & latch,,fd fully open; blades free to close and latch,,,
,,FD orientation & air flow direction correct,,fd orientation and air flow direction is correct,,,
,,FD wholly within wall/Slab; case is square,,fd wholly within wall/ slab; case is square,,,
,,FD and Duct attached correctly/Breakaway,,fd and duct attached correctly/ breakaway,,,
,,Packing/expansion metal installed around casing,,packing/expansion metal installed around casing,,,
,,Opening in fire rated structure correct,,opening in fire rated structure is correct,,,
,,FD Flanges attached correctly,,fd flanges attached correctly,,,
,,FD # corresponds to one detailed on drawing,,fd # corresponds to the one detailed on drawing,,,
,,FD location corresponds to one detailed on drawing,,fd location corresponds to the one detailed on drawing,,,
,,FD accessible for maintenance & service purposes,,fd accessible for maintenance and service purposes,,,
,,FD Installer Label complete,,fd installer label complete,,,
,,Fusible Link Fitted,,fusible link fitted,,,
,,Floor Mounted-2000 mm of Duct insulated above FD,,floor mounted-2000 mm of duct insulated above fd,,,
,,Installation approved,,installation is approved,,,
,,Corrective actions undertaken,,corrective actions have been undertaken,,,
