type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-059-CIV-Brunt-Supply & Installation of Recycled HDPE Drainage Pipe,itp,,,,Yes,ITP-059-CIV-Brunt-Supply & Installation of Recycled HDPE Drainage Pipe,
section,1. Referenced Documentation,,,,,,,
checkpoint-no-status,1. Referenced Documentation,,,,,,,
label,Document Title: ITP-059-CIV-Brunt-Supply/Installation of Recycled HDPE Drainage Pipe,,,,,,,
label,ITP Description: Installation of Recycled HDPE Drainage Pipe,,,,,,,
label,Document Number (in Teambinder): MRP-0000-MRPA-ALT-ITP-00XX,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): CIV,,,,,,,
label,Revision Number: 0,,,,,,,
label,Revision Date: 8/08/2023,,,,,,,
label,ITP created by: Kamel Alshobaki,,,,,,,
label,ITP approved for use by: Jon De Castro,,,,,,,
checkpoint,1.1 - Relevant Standards/Specs,,,,,,,
label,Reference - AS 2566,,,,,,,
checkpoint,1.2 - Relevant Standards/Specs,,,,,,,
label,Reference - VicRoads Sec 701,,,,,,,
checkpoint,1.3 - Relevant Standards/Specs,,,,,,,
label,Reference - IFC Drawings,,,,,,,
section,2. Preliminaries -  Materials,,,,,,,
checkpoint,2.1 - Drainage Flexible Pipes,,,,,,,
note,Reference - Section 701.08,,,,,,,
note,Acceptance Criteria - Flexible pipes shall be supplied in accordance with 701.08,,,,,,,
note,"○ Prior to incorporating into the Project Works, plastic flexible pipes and fittings, shall obtain a signed Certificate of Conformance verifying that the materials and components comply with the requirements of VR 701 Standard.",,,,,,,
note,○ Buried flexible pipes shall not be used directly under the road pavement area.,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,
note,Method - Document Review,,,,,,,
note,Frequency - Each lot,,,,,,,
note,Category - HP,,,,,,,
note,Responsibility - Nominated Authority,,,,,,,
note,Verifying Documents - ConQA Hold Point Release,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2 - Precast Drainage Pit,,,,,,,
note,"Reference - Section 705.07, Section 705.04, Section 705.09",,,,,,,
note,"Acceptance Criteria - Precast steel reinforced concrete drainage pits shall be manufactured, supplied and installed in accordance with Section 705.07 & 705.09",,,,,,,
