Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Hydrant Install Progress,,,,,,
,Scope,,,Hydrant Install,,
,Rows,,,,,
,,Hydrant Install,grouping,Hydrant Install,,
,,Basement 5,expanded,Basement 5,Hydrant Install,Site QA
,,Basement 4,expanded,Basement 4,Hydrant Install,Site QA
,,Basement 3,expanded,Basement 3,Hydrant Install,Site QA
,,Basement 2,expanded,Basement 2,Hydrant Install,Site QA
,,Basement 1,expanded,Basement 1,Hydrant Install,Site QA
,,Ground Floor,expanded,Ground Floor,Hydrant Install,Site QA
,,Level 1,expanded,Level 1,Hydrant Install,Site QA
,,Level 2,expanded,Level 2,Hydrant Install,Site QA
,,Level 3,expanded,Level 3,Hydrant Install,Site QA
,,Level 4,expanded,Level 4,Hydrant Install,Site QA
,,Level 5,expanded,Level 5,Hydrant Install,Site QA
,,Level 6,expanded,Level 6,Hydrant Install,Site QA
,,Level 7,expanded,Level 7,Hydrant Install,Site QA
,,Level 8,expanded,Level 8,Hydrant Install,Site QA
,,Level 9,expanded,Level 9,Hydrant Install,Site QA
,,Level 10,expanded,Level 10,Hydrant Install,Site QA
,,Level 11,expanded,Level 11,Hydrant Install,Site QA
,,Level 12,expanded,Level 12,Hydrant Install,Site QA
,,Level 13,expanded,Level 13,Hydrant Install,Site QA
,,Level 14,expanded,Level 14,Hydrant Install,Site QA
,,Level 15,expanded,Level 15,Hydrant Install,Site QA
,,Level 16,expanded,Level 16,Hydrant Install,Site QA
,,Level 17,expanded,Level 17,Hydrant Install,Site QA
,,Level 18,expanded,Level 18,Hydrant Install,Site QA
,,Level 19,expanded,Level 19,Hydrant Install,Site QA
,,Level 20,expanded,Level 20,Hydrant Install,Site QA
,,Level 21,expanded,Level 21,Hydrant Install,Site QA
,,Level 22,expanded,Level 22,Hydrant Install,Site QA
,,Level 23,expanded,Level 23,Hydrant Install,Site QA
,,Level 24,expanded,Level 24,Hydrant Install,Site QA
,,Level 25,expanded,Level 25,Hydrant Install,Site QA
,,Level 26,expanded,Level 26,Hydrant Install,Site QA
,,Level 27,expanded,Level 27,Hydrant Install,Site QA
,,Level 28,expanded,Level 28,Hydrant Install,Site QA
,,Level 29,expanded,Level 29,Hydrant Install,Site QA
,,Level 30,expanded,Level 30,Hydrant Install,Site QA
,,Level 31,expanded,Level 31,Hydrant Install,Site QA
,,Level 32,expanded,Level 32,Hydrant Install,Site QA
