type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,ITP - Waikare Gorge Descent - C1603A - Ground Anchor,itp,,,,,ITP - Waikare Gorge Descent - C1603A - Ground Anchor,
checkpoint,Project Site reps.,,,,,,,
textbox,CPS Eng.,,,,,,,
textbox,Site Engineer,,,,,,,
textbox,Quality Eng.,,,,,,,
checkpoint,1 - Test Anchor Setout,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,"Detail - Location of the tests (to be agreed with the Engineer, two tests shall be completed), and 1 pull test location.",,,,,,,
label,Frequency - At least 1 week prior to Testing,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Inspection",,,,,,,
label,Conformance Criteria - Consistency with Construction Drawing and agreed with Engineer,,,,,,,
label,Records - Design Engineer Approval,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,Detail - Any services in the area are to be clearly marked before any work commence.,,,,,,,
label,Frequency - At least 1 week prior to Testing,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Service location",,,,,,,
label,"Conformance Criteria - Service location conducted by asset owner, marked out with dazzle on site.",,,,,,,
label,"Records - Asset owner report, site inspection",,,,,,,
checkpoint,3 - Steel Anchor Rod Material Compliance,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Design Life of 30 years,,,,,,,
label,○ Design Working Load (DWL) per Anchor: 168kN,,,,,,,
label,"○ Anchor rod diameter: minimum 25mm threaded bar, with a minimum yield strength of 500 Mpa",,,,,,,
label,○ Minimum anchor rod length: 12m,,,,,,,
label,Frequency - At least 1 week prior to Testing,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document review",,,,,,,
label,Conformance Criteria - Design Working Load (DWL) per Anchor: 168kN,,,,,,,
label,"○ Certified mill test results from each heat specifying the ultimate strength, yield strength, elongation, and composition",,,,,,,
label,Records - Materials receipt,,,,,,,
checkpoint,4 - Steel waler Material Compliance,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,"Detail - The steel structural sections for the Waler assemblies shall be primed with ethyl silicate or alkali silicate zinc rich primer in accordance with AS/NZS 4680, ASNZS 2312 Part 1 Paint Coatings and NZTA S9 respectively. ",,,,,,,
label,Frequency - Prior to Install,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document review",,,,,,,
label,"Conformance Criteria - AS/NZS 3679.1, AS/NZS 4680, ASNZS 2312 Part 1",,,,,,,
label,"○ Certified mill test results from each heat specifying the ultimate strength, yield strength, elongation, and composition",,,,,,,
label,Records - Materials receipt,,,,,,,
checkpoint,5 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,Detail - The Contractor shall provide the engineer with test certificates giving the tensile and yield strengths of the steel used to manufacture the structural steels and steel plates at least seven days prior to the fabrication of waler.,,,,,,,
label,Frequency - Prior to Install,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document review",,,,,,,
label,"Conformance Criteria - Test certificates of tensile and yield strengths, 7 days prior to installation, 150 mm x 75 mm PFC WALER BEAM",,,,,,,
label,"Records - Materials receipt, test results",,,,,,,
checkpoint,6 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,Detail - Confirmation of waler dimensions,,,,,,,
label,Frequency - Prior to Install,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document review",,,,,,,
label,Conformance Criteria - 150 mm x 75 mm PFC WALER BEAM,,,,,,,
label,Records - Materials receipt,,,,,,,
checkpoint,7 - Bearing Plate Material Compliance,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,Detail - Bearing plates shall be steel with a minimum yield strength of 350MPa and the final size and thickness shall be confirmed by the Contractor in conjunction with the anchor supplier.,,,,,,,
label,Frequency - Prior to Install,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document review",,,,,,,
label,Conformance Criteria - minimum yield strength of 350MPa,,,,,,,
label,"○ Certified mill test results from each heat specifying the ultimate strength, yield strength, elongation, and composition",,,,,,,
label,Records - Materials receipt,,,,,,,
checkpoint,8 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,Detail - Confirmation of plate dimensions,,,,,,,
label,Frequency - Prior to Install,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document review",,,,,,,
label,Conformance Criteria - 16mm stiffener plates ,,,,,,,
label,○ 150x150x20 plates ,,,,,,,
label,○ 200x80x6 plates ,,,,,,,
label,○ 250x300x16 plates ,,,,,,,
label,○ 250x250x16 plates ,,,,,,,
label,○ 100x100x6 washers ,,,,,,,
