type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,ITP - Waikare Gorge Descent - C1603A - Bored Pile,itp,,,,,ITP - Waikare Gorge Descent - C1603A - Bored Pile,dfd895ab-e858-4f4a-96ce-1a1e1215b4e4
checkpoint,Project Site reps.,,,,,,,
textbox,CPS Eng.,,,,,,,
textbox,Site Engineer,,,,,,,
textbox,Quality Eng.,,,,,,,
checkpoint,1 - Survey Setout,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Contractor to set out grid lines as per contract drawings and specification.,,,,,,,
label,Frequency - Prior to commencement ,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Inspection",,,,,,,
label,Conformance Criteria - Consistency with Construction Drawing,,,,,,,
label,Records - Design Engineer Approval,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,Detail - Any services in the area are to be clearly marked before any work commence.,,,,,,,
label,Frequency - Prior to commencement ,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Survey",,,,,,,
label,"Conformance Criteria - Service location conducted by asset owner, marked out with dazzle on site.",,,,,,,
label,"Records - Photos, log, site inspection",,,,,,,
checkpoint,3 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,"Detail - On completion of the set out of the wall, the Contractor shall immediately advise the Engineer for the purposes of checking the set out. No other works shall be carried out until this has been checked and approved by the Engineer",,,,,,,
label,Frequency - Prior to commencement ,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Survey",,,,,,,
label,"Conformance Criteria - If the set out is found to be incorrect, the works shall again be set out by the Contractor and re- checked by the Engineer.",,,,,,,
label,"Records - Design Engineer Approval (RFI), ConQA",,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,"Detail - Timber post spacing and clearance to be in line with the drawing specifications. Set out should allow for clearance, angle and spacing of centres",,,,,,,
label,Frequency - Prior to commencement ,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Inspection",,,,,,,
label,Conformance Criteria - MAX 1.10m centres,,,,,,,
label,○ set at 4 degrees from vertical,,,,,,,
label,○ 100mm of clearance on all sides of pile,,,,,,,
label,○ 100mm minimum cover of concrete at base.,,,,,,,
label,"Records - Photos, log, site inspection",,,,,,,
checkpoint,5 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Minimum Pole embedment to be as outlined in specifications,,,,,,,
label,Frequency - Prior to commencement ,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Inspection",,,,,,,
