type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,ITP - Waikare Gorge Descent - C1603A - Retaining Wall & Backfill,itp,,,,,ITP - Waikare Gorge Descent - C1603A - Retaining Wall & Backfill,
checkpoint,Project Site reps.,,,,,,,
textbox,CPS Eng.,,,,,,,
textbox,Site Engineer,,,,,,,
textbox,Quality Eng.,,,,,,,
checkpoint,1 - Survey Setout,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Contractor to set out grid lines as per contract drawings and specification.,,,,,,,
label,Frequency - Prior to commencement ,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Inspection",,,,,,,
label,Conformance Criteria - Consistency with Construction Drawing,,,,,,,
label,Records - CPS Engineer Approval,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2 - Timber Lagging Material Compliance,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,"Detail - The lagging must be radiata pine planks of normal density, All.",,,,,,,
label,Frequency - Prior to commencement ,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document review",,,,,,,
label,Conformance Criteria - The Engineer shall be provided with a certificate of compliance:,,,,,,,
label,"○ H4 treated in accordance with NZS 3640, H4",,,,,,,
label,○ Cut ends or notches shall be treated with a liberal brush coat of copper naphthenate or equivalent wood preservative,,,,,,,
label,Records - Material receipt,,,,,,,
checkpoint,3 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,Detail - Each section of lagging shall span a minimum of three poles.,,,,,,,
label,Frequency - Prior to commencement ,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Inspection ",,,,,,,
label,Conformance Criteria - Inspect and document span of lagging,,,,,,,
label,"Records - Photos, site inspection",,,,,,,
checkpoint,4 - Backfill Material Compliance ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - The granular aggregates for use behind the wall shall be open course graded clean washed durable aggregate,,,,,,,
label,Frequency - Prior to commencement ,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document review",,,,,,,
label,Conformance Criteria - Crushing resistance of not less than 100kN when tested in accordance with NZS 4407:1991,,,,,,,
label,○ Be crushed aggregate with a min. 50% broken faces (NZS 4407 Test 3.14);,,,,,,,
label,○ Free of organic and other deleterious material; and,,,,,,,
label,○ Meet the particle size grading envelope outlined in the specifications table in drawing C200,,,,,,,
label,"Records - Materials receipt, test results",,,,,,,
checkpoint,5 - ,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,"Detail - The Contractor shall test a representative sample of the proposed granular aggregate to be used to determine the maximum dry density and optimum moisture content, standard compaction and the particle size distribution",,,,,,,
label,Frequency - Prior to commencement ,,,,,,,
