type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-043-CIV-Brunt-Type A Embankment Fill,itp,,,,Yes,ITP-043-CIV-Brunt-Type A Embankment Fill,
section,1. Referenced Documentation,,,,,,,
checkpoint-no-status,1. Referenced Documentation,,,,,,,
label,Document Title: ITP-043-CIV-Brunt-Type A Embankment Fill,,,,,,,
label,ITP Description: Type A Embankment Fill,,,,,,,
label,Document Number (in Teambinder): MRP-0000-MRPA-ALT-ITP-00XX,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): CIV,,,,,,,
label,Revision Number: 0,,,,,,,
label,Revision Date: 7/07/2023,,,,,,,
label,ITP created by: Jason Lee,,,,,,,
label,ITP approved for use by: Jon De Castro,,,,,,,
checkpoint,1.1 - Non Dependent,,,,,,,
label,Reference - IFC Drawings,,,,,,,
checkpoint,1.2 - Non Dependent,,,,,,,
label,Reference - VicRoads Section 173 (Oct 2008),,,,,,,
checkpoint,1.3 - Non Dependent,,,,,,,
label,Reference - VicRoads Section 204 (Dec 2015),,,,,,,
checkpoint,1.4 - Non Dependent,,,,,,,
label,"Reference - Code of Practice RC500.20, RC500.5",,,,,,,
section,2. Preliminaries-Materials,,,,,,,
checkpoint,2.1 - Material Conformance,,,,,,,
note,Reference - IFC Drawings (MRP-089-C-ACD-DRG-30-BFD-CBR-2848) Section 204.04 b) Table 204.041,,,,,,,
note,Acceptance Criteria - CBR ≥ 8% and Swell ≤ 1.5%,,,,,,,
note,• Max Permeability = 5E-9 m/s,,,,,,,
note,○ Grading:,,,,,,,
note,• 75.0mm 100%,,,,,,,
note,• 4.75mm 40-80%,,,,,,,
note,• 0.075mm 10-40%,,,,,,,
note,"• Max. PI x%Passing 0.425mm = 1000 , PI = 6 to 25",,,,,,,
textbox,Reference: TeamBinder Material Approval Ref No.,,,,,,,
note,Method - Document Review,,,,,,,
note,"Frequency - Once, for each material type",,,,,,,
note,Category - HP,,,,,,,
note,Responsible person - Nominated Authority,,,,,,,
note,Verifying Documents - Conqa HP Release,,,,,,,
