resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Zone 6,,,,,,,,
Document Attachment Checklist,checklist,,,,Document Upload,,,,,,,
Below Ground Sewer Drainage - State Basketball Centre,checklist,,,,Below Ground Sewer Drainage,,,,,,,
Cold Water - State Basketball Centre v2,checklist,,,,Cold Water,,,,,,,
Stormwater Below Ground - State Basketball Centre,checklist,,,,Stormwater Below Ground,,,,,,,
Concrete Pour v2,checklist,,,,Penetrations,,,,,,,
,step,,,Zone 7,,,,,,,,
Document Attachment Checklist,checklist,,,,Document Upload,,,,,,,
Below Ground Sewer Drainage - State Basketball Centre,checklist,,,,Below Ground Sewer Drainage,,,,,,,
Cold Water - State Basketball Centre v2,checklist,,,,Cold Water,,,,,,,
Stormwater Below Ground - State Basketball Centre,checklist,,,,Stormwater Below Ground,,,,,,,
Concrete Pour v2,checklist,,,,Penetrations,,,,,,,
,step,,,Zone 8,,,,,,,,
Document Attachment Checklist,checklist,,,,Document Upload,,,,,,,
Below Ground Sewer Drainage - State Basketball Centre,checklist,,,,Below Ground Sewer Drainage,,,,,,,
Cold Water - State Basketball Centre v2,checklist,,,,Cold Water,,,,,,,
Stormwater Below Ground - State Basketball Centre,checklist,,,,Stormwater Below Ground,,,,,,,
Concrete Pour v2,checklist,,,,Penetrations,,,,,,,
,step,,,Zone 9,,,,,,,,
Document Attachment Checklist,checklist,,,,Document Upload,,,,,,,
Below Ground Sewer Drainage - State Basketball Centre,checklist,,,,Below Ground Sewer Drainage,,,,,,,
Cold Water - State Basketball Centre v2,checklist,,,,Cold Water,,,,,,,
Stormwater Below Ground - State Basketball Centre,checklist,,,,Stormwater Below Ground,,,,,,,
Concrete Pour v2,checklist,,,,Penetrations,,,,,,,
