Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Block 1,dynamic,Block 1,Site QA
,,Block 2,dynamic,Block 2,Site QA
,,Block 3,dynamic,Block 3,Site QA
,,Block 4,dynamic,Block 4,Site QA
,,Block 5,dynamic,Block 5,Site QA
,,Block 6,dynamic,Block 6,Site QA
,,Block 7,dynamic,Block 7,Site QA
,,Block 8,dynamic,Block 8,Site QA
,,Block 12,dynamic,Block 12,Site QA
,,Block 13,dynamic,Block 13,Site QA
,,Block 14,dynamic,Block 14,Site QA
,,Block 15,dynamic,Block 15,Site QA
,Columns,,,,
,,Insulation,,Insulation,
,,Metal Grid Ceilings ,,Metal Grid Ceilings ,
,,GIB Fix,,GIB Fix,
,,GIB Stop,,GIB Stop,
,,Painting Interior,,Painting Interior,
,,Painting Exterior,,Painting Exterior,
