Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Clearing & Grubbing - Lot Register,,,,,,
,Scope,,,site qa,,
,Rows,,,,,
,,Clearing & Grubbing - McGregor Road North,dynamic,clearing & grubbing,mcgregor rd - north,site qa
,,Clearing & Grubbing - McGregor Road South,dynamic,mcgregor rd - south,clearing & grubbing,site qa
,,Clearing & Grubbing - HKWRR North,dynamic,hkwrr north,clearing & grubbing,site qa
,,Clearing & Grubbing - HKWRR South,dynamic,clearing & grubbing,site qa,hkwrr south
,,Topsoil Strip - McGregor Road South,dynamic,topsoil strip,mcgregor rd - south,site qa
,,Topsoil Strip - McGregor Road North,dynamic,topsoil strip,mcgregor rd - north,site qa
,,Topsoil Strip - HKWRR North,dynamic,topsoil strip,hkwrr north,site qa
,,Topsoil Strip - HKWRR South,dynamic,topsoil strip,site qa,hkwrr south
,Columns,,,,,
,,Lot Map,Lot map,1.1.1 - lot map,1.0 pre-start activities,
,,Signed Hold Points,,authority holdpoint,,
,,Enviromental Permit,Environmental permit,1.3.1 - environmental permit,1.0 pre-start activities,
,,Pre-Clearing activities,,2.0 Pre-Clearing activities,,
,,Construction,,2.0 Construction,,
,,Onsite Clearing and Grubbing,,3.0 Onsite Clearing and Grubbing,,
,,Treatment of Cut / Rock Subgrade,,3.0 Treatment of Cut / Rock Subgrade,,
,,Work Lot Close Out,,4.0 Work Lot Close Out,,
,,,,,,
,,,,,,
Cut Floor - Lot Register,,,,,,
,Scope,,,site qa,cut floor,
,Rows,,,,,
,,McGregor Road North,dynamic,cut floor,mcgregor rd - north,site qa
,,McGregor Road South,dynamic,cut floor,mcgregor rd - south,site qa
,,HKWRR North,dynamic,cut floor,hkwrr north,site qa
,,HKWRR South,dynamic,cut floor,site qa,hkwrr south
,Columns,,,,,
,,Lot Map,Lot map,1.1.1 - lot map,1.0 pre-start activities,
,,CHAINAGE FROM,CHAINAGE FROM,1.0 pre-start activities,1.1 - commencement of work,
,,CHAINAGE TO,CHAINAGE TO,1.0 pre-start activities,1.1 - commencement of work,
,,Surveyor Report Reference,Surveyor report reference,1.3.1 - surveyor report reference,1.0 pre-start activities,
,,Signed Hold Points,,authority holdpoint,,
,,Incoming Material Docket,Incoming material docket,2.0.1 - incoming material docket,2.0 construction,
,,Compaction Test Result,NATA Test Report: Compaction and Moisture Content,3.5 - compaction and moisture requirements (material of nominal size < 40 mm),3.0 treatment of cut / rock subgrade,
,,Proof Roll,Proof roll if applicable - comment reasoning if N/A,3.0 treatment of cut / rock subgrade,3.8.1 - proof roll if applicable,
,,CBR Test Result,NATA Test Report: CBR and Swell,3.0 treatment of cut / rock subgrade,3.3 - testing in-situ material in cuts,
,,Construction,,2.0 Construction,,
,,Treatment of Cut / Rock Subgrade,,3.0 Treatment of Cut / Rock Subgrade,,
,,Work Lot Close Out,,4.0 Work Lot Close Out,,
,,,,,,
,,,,,,
,,,,,,
Type B - Lot Register,,,,,,
,Scope,,,site qa,type b,
,Rows,,,,,
,,McGregor Road North,dynamic,mcgregor rd - north,type b,site qa
,,McGregor Road South,dynamic,mcgregor rd - south,type b,site qa
,,HKWRR North,dynamic,hkwrr north,type b,site qa
,,HKWRR South,dynamic,type b,site qa,hkwrr south
,Columns,,,,,
,,Lot Map,Lot map,1.1.1 - lot map,1.0 pre-start activities,
,,Surveyor Report Reference,Surveyor report reference,2.0 set out,2.1.1 - surveyor report reference,
,,Signed Hold Points,,authority holdpoint,,
,,Incoming Material Docket,Incoming material docket,3.0 placement of type b material,3.0.1 - incoming material docket,
,,Compaction Test Result,NATA Test Report: Compaction,4.2 - compaction testing / moisture testing,4.0 geotechnical analysis,
,,CBR Test Result,NATA Test Report: CBR and Swell,4.1 - cbr/swell – initial testing,4.0 geotechnical analysis,
,,Proof Roll,Proof roll if applicable - comment reasoning if N/A,3.0 placement of type b material,3.6.1 - proof roll if applicable,
,,Set Out,,2.0 Set Out,,
