Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01,,,,,Yes,CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01,c1fec3c0-e516-450d-9fc2-b81571d209c8
checkpoint-group,,,section,1.0 Pre-start activities,,,,,,,
checkpoint-status,,,checkpoint,1.1 - Safety,,,,,,,
label,c5d9c5b2-e55b-5fbc-b74b-8ef09e4d0cb1,,note,Ensure that the following items have been actioned: SWMS if applicable; Plant Pre-start Inspection; Service locations identified; Traffic Management Plans (if required); All staff inducted,,,,,,,
label,f5151e71-59a7-5031-82f3-0eb3d6cb2535,,note,Ref docs - SMP,,,,,,,
label,a45688ca-947b-5bf3-82e6-1382eeb56c4e,,note,Acceptance criteria - SWMS submitted reviewed and accepted if required. Plant inspections completed and entered. Pre-work briefings completed. Service Diagrams available and services located. Has all of the above been completed?,,,,,,,
button,d1f65f37-ca58-5b29-a01f-df4b87e7c643,,button,Acceptance,"Yes, No, N/A",,,,,,
label,02ec33b9-1341-5296-8de0-02abf044a1d6,,note,Freq - Once (Pre-Start),,,,,,,
label,6e8d6a36-4de8-5cce-838b-b842988acffe,,note,Verification of acceptance by Symal - Key - H,,,,,,,
label,c5de2983-265b-5a9d-9aca-5215001277d2,,note,Resp - SE,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,1.2 - Relevant Permits Required,,,,,,,
label,ace230d5-c0d9-537f-aeaf-0335ce600b9f,,note,Ref docs - SMP,,,,,,,
label,3d9984a8-9920-5cfe-83ab-690d777c0e4c,,note,Acceptance criteria:,,,,,,,
boolean,c447a2df-b236-5d11-b504-20b349ad976d,,tickbox,Permit to Work.,,,,,,,
boolean,1e3a5527-42b5-58c6-96c6-fb6eb3052006,,tickbox,Penetration Permit,,,,,,,
boolean,10da44ec-79c1-5f1a-8a00-f59396c298f9,,tickbox,Hot Works Permit,,,,,,,
boolean,ef38e683-12a9-5d84-88e6-a20b74e3615b,,tickbox,DBYD,,,,,,,
boolean,4be1f42f-a89a-5898-b7f8-d295777b3e13,,tickbox,Excavation Permit.,,,,,,,
boolean,00cdbb2c-4658-5d4f-8291-50be08c738ad,,tickbox,Vegetation Removal Permit.,,,,,,,
label,22e2bab1-4710-5403-80c9-24e0f8b002b2,,note,Have any/all of the above permits been acquired/completed and signed off?,,,,,,,
button,47ca6468-b8ff-5928-836f-7dfc2eec8fa8,,button,Acceptance,"Yes, No, N/A",,,,,,
label,506830b0-c5c6-5553-87a9-1d5c99f6baf7,,note,Freq - Prior to start of works,,,,,,,
label,a4811c51-ddbc-5370-8697-12c955801d99,,note,Verification of acceptance by Symal - Key - H,,,,,,,
label,38030f12-33c7-598f-b498-bdf40e452fab,,note,Resp - SE,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-status,,,checkpoint,1.3 - Fencing Materials,,,,,,,
label,177bc0dc-afa9-5de0-a14e-f33d6bb961d4,,note,Ref docs - IFC Drawings,,,,,,,
label,956d933d-37f0-5f79-b7d9-69009a525534,,note,Acceptance criteria - Fencing or acoustic wall Material complies with specifications and IFC Drawings. Do the construction materials comply with regulations and drawings?,,,,,,,
label,917d3291-d944-57ec-8315-272a1e30f022,,note,Fencing Type (Select 1):,,,,,,,
boolean,4debbabe-5065-533b-914d-14b5d9eaf899,,tickbox,2900mm Palisade fence – Black powder coated,,,,,,,
boolean,1ff1a209-34f9-46f6-bfaf-b810dbdd3697,,tickbox,3600mm Acoustic wall post & panel (including 1200mm retaining wall),,,,,,,
boolean,aad3f530-6537-48f1-b745-ac9e8f020df7,,tickbox,4500mm Acoustic wall post & panel,,,,,,,
boolean,aa27d82a-1db5-4621-a0ac-691ff552e441,,tickbox,2400mm Acoustic wall post & panel,,,,,,,
boolean,97d31ba3-1eb0-42d1-861c-6fb0331a5185,,tickbox,1800mm Chain mesh fence,,,,,,,
boolean,0a3ca4e7-d3eb-5a26-864b-51f70b7279a7,,tickbox,Palisade sliding gate,,,,,,,
button,d6d1a04a-87be-5ad5-b3cc-4635c7510351,,button,Acceptance,"Yes, No, N/A",,,,,,
label,5334678d-dd7f-562b-8c48-090b39b247e7,,note,Freq - Prior to start of works,,,,,,,
label,4a15bb3a-d9d8-51a4-a324-239b4aefe3e8,,note,Verification of acceptance by Symal - Key - H,,,,,,,
label,2f34c946-9c5d-5301-8503-6857f0a8f3d2,,note,Resp - SE,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-group,,,section,2.0 Preparation,,,,,,,
checkpoint-status,,,checkpoint,2.1 - Clearing Fence Alignment,,,,,,,
label,36e926db-bccf-5d56-8713-442dc21dfb2c,,note,"Acceptance criteria - All logs, stumps, saplings, and undergrowth within 1 m of the fence line, and all trees which will interfere with the proper construction of the fence shall be removed and disposed of safely and correctly. High points shall be cut down to provide the clearance shown on IFC drawings and low spots shall be filled with surplus earth from holes and trimmings. Has all of the above been completed safely and correctly to IFC drawings?",,,,,,,
button,82224463-ebd6-5eb8-8bca-ac68e870edfe,,button,Acceptance,"Yes, No, N/A",,,,,,
label,25fea686-d733-5828-9725-005d7567fc19,,note,Freq - Each possession,,,,,,,
label,846dca06-17b0-5cb3-89cc-a140b42fbad2,,note,Verification of acceptance by Symal - Key - I,,,,,,,
label,be0ec81d-7305-5415-8f1f-2e3d4c918f1f,,note,Resp - SE,,,,,,,
checkpoint-status,,,checkpoint,2.2 - Set out,,,,,,,
label,5ed41ca6-4af5-5ec5-9af8-f07f5b0defe5,,note,Ref docs - IFC Drawings,,,,,,,
label,96654af6-6ddb-5bcc-81c7-3a6d5b29c1db,,note,Acceptance criteria - Surveyor to set fencing alignment and individual post/sleeve set out in accordance with IFC alignment plan/design model. Has all of the above been completed safely and correctly to IFC drawings?,,,,,,,
button,4aa7abaf-8e1f-5652-b4c6-3fd858b988cf,,button,Acceptance,"Yes, No, N/A",,,,,,
label,6e0c5e4e-517d-5aaf-a25f-0b22353fb366,,note,Freq - Each possession,,,,,,,
label,904543e3-c166-5a05-84e4-d9e3fa9d3a73,,note,Verification of acceptance by Symal - Key - I,,,,,,,
label,3cec873a-99fb-5f15-9f88-a73791c21251,,note,Resp - SE,,,,,,,
checkpoint-status,,,checkpoint,2.3 - Checking fencing alignment,,,,,,,
label,a15f061f-9763-579b-928f-cbc563be9f78,,note,Ref docs - IFC Drawings,,,,,,,
label,7073c44c-35a9-57d9-ab3c-4f41004741c9,,note,Acceptance criteria - Physically check survey set out of fencing alignment. Has the above been completed complies to IFC drawings ?,,,,,,,
button,a6cdf53c-f51e-5dee-8165-8e4c9cf0eef4,,button,Acceptance,"Yes, No, N/A",,,,,,
label,12919959-5f76-5fff-8306-687c2f648e1a,,note,Freq - Each possession,,,,,,,
label,2c2fb60d-f8aa-5d96-8f6d-1c22ebc50252,,note,Verification of acceptance by Symal - Key - I,,,,,,,
label,6a299cbe-84c3-5683-a52e-12a4d0c479be,,note,Resp - SE,,,,,,,
checkpoint-group,,,section,3.0 Footing and Post Construction,,,,,,,
checkpoint-status,,,checkpoint,1.2 - Set out,,,,,,,
label,1d10197b-9b2f-5621-b987-c187dced90a5,,note,Ref docs - IFC Drawings,,,,,,,
label,64e4da87-2d3b-5324-b4cd-c4e840b0cf55,,note,Acceptance criteria - Has the footing location and height been set out by a Surveyor?,,,,,,,
button,dfa99a16-f8bb-51e8-9303-93d4f67b9e53,,button,Acceptance,"Yes, No, N/A",,,,,,
label,4584d2df-d455-5e5e-a784-68ee3627690c,,note,Verification of acceptance by Symal - Key - S,,,,,,,
checkpoint-status,,,checkpoint,2.2 - Excavation of hole,,,,,,,
label,ac047b35-247d-52f0-9ac5-badb91aa7bc6,,note,Ref docs - IFC Drawings,,,,,,,
label,22f8248f-3886-572a-943d-096aad315f89,,note,Acceptance criteria - Hole to be excavated to the depth and diameter specified in the design drawings. The design dimensions are:,,,,,,,
text,9b768947-0beb-5f1b-832f-1137d205c1a5,,textbox,Depth:,,,,,,,
text,31eea89a-3b19-5280-81a1-44d661a9c9d5,,textbox,Diameter:,,,,,,,
label,27e40e65-ca65-50e8-916d-09a76074c731,,note,Verification of acceptance by Symal - Key - S,,,,,,,
checkpoint-status,,,checkpoint,2.3 - Inspection of hole,,,,,,,
