Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
1st Fix,,,,,,
,Scope,,,1ST FIX ,,
,Rows,,,,,
,,INTERIOR FITOUT,grouping,INTERIOR FITOUT,,
,,BASEMENT,,BASEMENT,1ST FIX ,INTERIOR FITOUT
,,GROUND FLOOR ,,GROUND FLOOR ,1ST FIX ,INTERIOR FITOUT
,,LEVEL 1 ,,LEVEL 1 ,1ST FIX ,INTERIOR FITOUT
,,LEVEL 2 ,,LEVEL 2 ,1ST FIX ,INTERIOR FITOUT
,,STAIRWELL,,STAIRWELL,1ST FIX ,INTERIOR FITOUT
,Columns,,,,,
,,Cabling installed as per lighting,,Cabling installed as per lighting and power locations reflected,,
,,Data cables installed,,"Data cables installed, cable labelled and confirmed as per data layout",,
,,Data cables ran back to comms cabinet,,Data cables ran back to comms cabinet,,
,,Correct size power/lighting cable installed,,Correct size power/lighting cable installed as per cable calc to loads and voltage drop,,
,,Nogs marked & installed for flush boxes,,Nogs marked and installed for flush boxes and surface mounted lights,,
,,Flush boxes mounted,,Flush boxes mounted as per architectural elevation,,
,,Flush boxes for isolators installed,,Flush boxes for isolators installed above bench or at accessible location to appliance,,
,,Feed & switch wires installed,,Feed and switch wires installed and confirmed for lighting,,
,,Lighting loops installed as per lighting layout,,Lighting loops installed as per lighting layout,,
,,Emergency circuits & loops checked,,Emergency circuits and loops checked and completed,,
,,Bond cable to ceiling grid/sinks & structure,,Bond cable to ceiling grid/sinks and structure is ran and confirmed,,
,,Dedicated power circuits to room & medical service panel,,Dedicated power circuits to room and medical service panel,,
,,BPA room power outlets are RCD protected,,BPA room power outlets are rcd protected from RCD point within room,,
,,BPA rooms meet AS/NZS 3003:2018 patient area standard,,BPA rooms meet AS/NZS 3003:2018 patient area standard,,
,,,,,,
2nd Fix,,,,,,
,Scope,,,2ND FIX ,,
,Rows,,,,,
,,INTERIOR FITOUT,grouping,INTERIOR FITOUT,,
,,BASEMENT,,BASEMENT,2ND FIX ,INTERIOR FITOUT
,,GROUND FLOOR ,,GROUND FLOOR ,2ND FIX ,INTERIOR FITOUT
,,LEVEL 1 ,,LEVEL 1 ,2ND FIX ,INTERIOR FITOUT
,,LEVEL 2 ,,LEVEL 2 ,2ND FIX ,INTERIOR FITOUT
,,STAIRWELL,,STAIRWELL,2ND FIX ,INTERIOR FITOUT
,Columns,,,,,
,,Light switches installed,,"Light switches installed, levelled, labelled and live",,
,,Power outlets installed,,"Power outlets installed, levelled, labelled and live",,
,,Data outlets installed,,"Data outlets installed, levelled, labelled and tested",,
,,Hallway outets deemed cleaners outlets installed,,"Hallway outets deemed cleaners outlets installed, levelled, labelled and live",,
,,Surface sockets fitted off,,"Surface sockets fitted off for pan fittings, downlights and emergency lights",,
,,Surface sockets labelled,,Surface sockets are labelled to allocated circuits correctly,,
,,Pan fittings/downlights/emergency lights installed,,"Pan fittings, downlights and emergency lights are installed in correct locations",,
,,Emergency lights installed,,"Emergency lights installed, labelled, live and working correctly. ",,
,,Ceiling grid/sinks/building structure bonded,,Ceiling grid/sinks/ building structure is bonded and test results < 0.5 ohms to DB,,
,,10ma RCD reset point in room installed,,"10ma RCD reset point in room installed, levelled, labelled and correctly working",,
,,RCD protected amber power outlets installed,,"RCD protected amber power outlets installed, levelled, labelled correctly and live",,
,,BPA rooms meet AS/NZS 3003:2018 patient area standard,,BPA rooms meet AS/NZS 3003:2018 patient area standard,,
,,BPA sign installed in a visible location,,BPA sign installed in a visible location. ,,
,,BPA room inspected & signed off,,BPA room inspected and signed off,,
,,,,,,
Commissioning - Distribution Board,,,,,,
,Scope,,,,,
,Rows,,,,,
,,COMMISSIONING ,grouping,COMMISSIONING ,,
,,BASEMENT DB,,BASEMENT DB,COMMISSIONING ,
,,GROUND FLOOR DB,,GROUND FLOOR DB,COMMISSIONING ,
,,LEVEL 1 DB,,LEVEL 1 DB,COMMISSIONING ,
,,LEVEL 2 DB,,LEVEL 2 DB,COMMISSIONING ,
,Columns,,,,,
,,Switchboard test sheet completed,,Switchboard test sheet completed and added to dropbox,,
,,"DB schedule completed, installed into db",,"DB schedule completed, installed into db and added to dropbox",,
,,Distribution board test sheet completed,,Distribution board test sheet completed and added to dropbox,,
,,Subcircuit commissioning results sheet completed,,Subcircuit commissioning results sheet completed and added to dropbox,,
,,Distribution board check sheet completed,,Distribution board check sheet completed and added to dropbox,,
,,Earthing test sheet completed,,Earthing test sheet completed and added to dropbox,,
,,Emergency lighting test sheet completed,,Emergency lighting test sheet completed and added to dropbox,,
,,Timeclock test sheet completed,,Timeclock test sheet completed and added to dropbox,,
,,"Board free from debri, no marks, all accessories installed",,"Board free from debri, no marks, all accessories installed",,
,,"Labelling completed on all field outlets, switches & isolators",,"Labelling completed on all field outlets, switches and isolators etc",,
,,Emergency lighting test sheet completed,,Emergency lighting test sheet completed and added to dropbox,,
,,Subcircuit commissioning results sheet completed,,Subcircuit commissioning results sheet completed and added to dropbox,,
