type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Events QA ITP,,,,,,Events QA ITP
checkpoint,Kitchen layout is correct as per current drawings issued by client,,,,,,
checkpoint,Kitchen layout is correct as per current drawings issued by client,,,,,,
checkpoint,Do all gas appliances have the minimum 500mm clearance from combustible surfaces?,,,,,,
checkpoint,Do all gas appliances have an isolation valve installed and is valve in good condition?,,,,,,
checkpoint,Have all gas appliances been fixed in position?,,,,,,
checkpoint,Are gas flexible hoses installed off the floor?,,,,,,
checkpoint,Have all gas flexible hoses been installed with slack for expansion?,,,,,,
checkpoint,Are the gas LPG bottles installed with the minimum 1500mm clearance from an ignition source and secured to the base plate with chain?,,,,,,
checkpoint,Have all gas appliance been commissioned? Are they working as intended?,,,,,,
checkpoint,Has all tiger tail been installed neatly free of deformation in hoses?,,,,,,
checkpoint,"Are all sinks,basins and appliance waste points connected?",,,,,,
checkpoint,"Are all sinks, basin and appliance water points connected?",,,,,,
checkpoint,Is hot water unit connected and working as required?,,,,,,
checkpoint,Is macerator unit connected and working as required?,,,,,,
checkpoint,Are sullage tanks and sewer connections in place and connected as required?,,,,,,
checkpoint,All water points have been checked for cross connections,,,,,,
checkpoint,All water pipe has been installed neatly ,,,,,,
checkpoint,All water and waste has been checked for leaks and repaired as required,,,,,,
checkpoint,Have all excess plumbing materials been removed from kitchen ready for handover?,,,,,,
