resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Manufacturing QA,,,,,,,,
,step,,,,Bldg C L2,,,,,,,
,step,,,,,Flooring,,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
,step,,,,Bldg C L3,,,,,,,
,step,,,,,Flooring,,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
,step,,,,Bldg C L4,,,,,,,
,step,,,,,Flooring,,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
,step,,,,Bldg F L2,,,,,,,
,step,,,,,Flooring,,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
,step,,,,Bldg F L3,,,,,,,
,step,,,,,Flooring,,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
,step,,,,Bldg F L4,,,,,,,
,step,,,,,Flooring,,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
,step,,,,Bldg F L5,,,,,,,
,step,,,,,Flooring,,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
,step,,,,Bldg F L6,,,,,,,
,step,,,,,Flooring,,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
,step,,,,Bldg F L7,,,,,,,
,step,,,,,Flooring,,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
,step,,,,Bldg F L8,,,,,,,
,step,,,,,Flooring,,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
,step,,,,Loading Dock,,,,,,,
,step,,,,,Flooring,,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
Precast Compliance Documents,checklist,,,Precast Compliance Documents,,,,,,,,
