"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"89069852-d490-4ca0-b22b-683c689efc47","","not-started","","folder","TRUE","FALSE","Site Establishment"
"728555b7-1c8b-4b47-9c9b-cfc4fc22a258","","not-started","CHECK-003 Site Establishment","checklist","FALSE","FALSE","Site Establishment","Site Establishment Checklist"
"18c290b1-a905-4abe-9eae-2fccdfc7a914","","not-started","CHECK-002 Site Inspection","checklist","FALSE","FALSE","Site Establishment","Site Inspection Checklist"
"c07db1c0-eade-4465-817a-72c01f59e787","","not-started","","folder","TRUE","FALSE","Risk Assessments and Hazards"
"7cf460e9-adbb-4c66-b8e0-c92bac75d307","","not-started","ASSESS-001 Risk","checklist","FALSE","FALSE","Risk Assessments and Hazards","ASSESS-001 Risk"
"1609056d-d5d8-49f6-85cd-dce81f3553e9","","not-started","ASSESS-002 Manual Tasks Risk","checklist","FALSE","FALSE","Risk Assessments and Hazards","ASSESS-002 Manual Tasks Risk"
"617bed54-f766-41ce-b318-155f2d3c083d","","not-started","ASSESS-003 Hazardous Chemical/ Dangerous Goods Risk Assessment","checklist","FALSE","FALSE","Risk Assessments and Hazards","ASSESS-003 Hazardous Chemical/ Dangerous Goods Risk Assessment"
"dc018c45-bef0-422e-9690-bf0a31617d6e","","not-started","ASSESS-004 Plant Risk","checklist","FALSE","FALSE","Risk Assessments and Hazards","ASSESS-004 Plant Risk"
"2abe43cb-0603-4b82-8d6f-a2b6e5128927","","not-started","ASSESS-005 Confined Spaces Risk","checklist","FALSE","FALSE","Risk Assessments and Hazards","ASSESS-005 Confined Spaces Risk"
"0a93be5b-3ae2-4bef-a61f-3201865027e6","","not-started","ASSESS-006 Job Safety","checklist","FALSE","FALSE","Risk Assessments and Hazards","ASSESS-006 Job Safety"
"19745a98-db06-41ca-a1a1-62592af06efd","","not-started","POLICY-005 Safe Work Procedure","checklist","FALSE","FALSE","Risk Assessments and Hazards","POLICY-005 Safe Work Procedure"
"b0282076-14b1-4017-bb3c-4f6166ebe0e2","","not-started","","folder","TRUE","FALSE","Reports"
"d2e38554-5cda-4ab4-9848-2e725bed8f70","","not-started","REPORT-002 Hazard","checklist","FALSE","FALSE","Reports","REPORT-002 Hazard"
"4b8af0fb-1698-4181-9ccd-88ce81bd6c7b","","not-started","REPORT-003 Chemicals Review","checklist","FALSE","FALSE","Reports","REPORT-003 Chemicals Review"
"5d669bd8-482f-4458-9c77-d6a2fee5a9a5","","not-started","REPORT-006 Incident Investigation","checklist","FALSE","FALSE","Reports","REPORT-006 Incident Investigation"
"3a77cddf-6db9-421e-afde-2504807da9ad","","not-started","REPORT-010 Request Corrective Action","checklist","FALSE","FALSE","Reports","REPORT-010 Request Corrective Action"
"f2a3e46e-7848-43c3-84e4-70b4de97616e","","pass","010SAF_08 SWMS - AIDP Ripley","checklist","FALSE","FALSE","SWMS - AIDP Ripley"
"9585b5d7-2964-41e1-9ec0-368209924634","","work-in-progress","","folder","TRUE","FALSE","Prestarts"
"82c5ecc2-6875-4d7a-b0e6-50a0b780e633","","not-started","","folder","TRUE","FALSE","Prestarts","February 2025"
"40b2ba99-12bf-4c3e-bff1-d4616e518ba3","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","February 2025","21/02/2025"
"acced5e1-5508-44a1-a455-61054a6a2ca5","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","February 2025","24/02/2025"
"79e579ec-82d5-4125-a2ec-0e3a25e9b2eb","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","February 2025","25/02/2025"
"1ce650fc-f1b5-4ac8-8711-5602eb1f6a17","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","February 2025","26/02/2025"
"45e6b694-2110-4e8c-9fca-07b0ad3d201c","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","February 2025","27/02/2025"
"ae597da9-3ba3-49b5-9a2d-73cde8b33c79","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","February 2025","28/02/2025"
"ab432040-7b03-48eb-b78a-6a762e757d1c","","work-in-progress","","folder","TRUE","FALSE","Prestarts","January 2025"
"14b35abf-3645-4d86-9ad0-4bb2fdeee5b2","","pass","b86ffd434a7eab08d6e1e1dcef7dafe284dc3fdac68cfcff33b1096a16d3eeac","checklist","FALSE","FALSE","Prestarts","January 2025","09/01/2025"
"c540c061-7cdb-47e5-834c-440247ad4abd","","pass","b86ffd434a7eab08d6e1e1dcef7dafe284dc3fdac68cfcff33b1096a16d3eeac","checklist","FALSE","FALSE","Prestarts","January 2025","10/01/2025"
"d8fb76b8-dc23-44be-a5d1-87273aacb925","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","January 2025","13/01/2025"
"2b058789-e856-4944-95d4-e7271804eae2","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","January 2025","14/01/2025"
"77eeb76b-81a0-4b05-8086-b0767a514878","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","January 2025","15/01/2025"
"ac2366d3-d206-4f4a-9268-7ac60341073c","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","January 2025","16/01/2025"
"19594855-70de-468d-af6b-fbaee14c9ff8","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","January 2025","17/01/2025"
"e6f20564-62ff-4de8-809f-24547726f1e6","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","January 2025","20/01/2025"
"7ec86422-5b8f-4837-b932-38cd9182664c","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","January 2025","21/01/2025"
"feca4358-6b8a-41bc-be7d-1dbc66152639","","pass","b86ffd434a7eab08d6e1e1dcef7dafe284dc3fdac68cfcff33b1096a16d3eeac","checklist","FALSE","FALSE","Prestarts","January 2025","22/01/2025"
"f21e4fdc-529d-4f63-8082-4e89385225da","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","January 2025","23/01/2025"
"29411c25-c89a-49f1-b720-4db656633558","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","January 2025","24/01/2025"
"87fbb2cd-6c3f-4a2c-9566-b343d3269d49","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","January 2025","27/01/2025"
"c633129e-414d-4c34-8c1b-0a0a33264f2b","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","January 2025","28/01/2025"
"68675acc-3142-4d41-ad66-801d6540800b","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","January 2025","29/01/2025"
"f84e69d4-3d39-42e7-8ace-65c5b9a7c105","","pass","b86ffd434a7eab08d6e1e1dcef7dafe284dc3fdac68cfcff33b1096a16d3eeac","checklist","FALSE","FALSE","Prestarts","January 2025","30/01/2025"
"4d566b0b-413e-4892-a961-2bed5b906e67","","not-started","CHECK-006 Daily Prestart","checklist","FALSE","FALSE","Prestarts","January 2025","31/01/2025"
"a7eaeea2-ede1-4626-839e-774abd22d024","","not-started","CHECK-004 Prestart Plant and Equipment","checklist","FALSE","FALSE","Prestarts","CHECK-004 Prestart Plant and Equipment"
"a7af24f4-f3b7-4e86-9d28-f80174cf0309","","work-in-progress","","folder","TRUE","FALSE","Prestarts","2024"
"31095c0f-ee83-4870-8e7d-b182fa977582","","work-in-progress","","folder","TRUE","FALSE","Prestarts","2024","June 2024"
"7bbce539-df5c-46fb-b1ef-f55944f6ed44","","pass","66284bc0f69cdb7d4f87a88bebdb741396db2c00142f5001b720883aaa499d2e","checklist","FALSE","FALSE","Prestarts","2024","June 2024","17/06/2024"
"bb6cf741-8251-4141-b171-abfe6dff4425","","not-started","66284bc0f69cdb7d4f87a88bebdb741396db2c00142f5001b720883aaa499d2e","checklist","FALSE","FALSE","Prestarts","2024","June 2024","18/06/2024"
"10c2e5e5-c384-4761-a873-4a30a987777a","","not-started","66284bc0f69cdb7d4f87a88bebdb741396db2c00142f5001b720883aaa499d2e","checklist","FALSE","FALSE","Prestarts","2024","June 2024","19/06/2024"
