resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,In-Ground,,,,,,,
In-Ground Sewer Drainage Checklist,checklist,,,,,Sewer,,,,,,
In-Ground Stormwater Drainage Checklist,checklist,,,,,Stormwater,,,,,,
In-Ground Pits/Pumps/Tanks Checklist,checklist,,,,,Pits / Pumps / Tanks,,,,,,
,step,,,,Penetrations,,,,,,,
Penetrations Checklist,checklist,,,,,B3,,,,,,
Penetrations Checklist,checklist,,,,,B2,,,,,,
Penetrations Checklist,checklist,,,,,B1,,,,,,
Penetrations Checklist,checklist,,,,,Ground,,,,,,
Penetrations Checklist,checklist,,,,,Level 1,,,,,,
Penetrations Checklist,checklist,,,,,Level 2,,,,,,
Penetrations Checklist,checklist,,,,,Level 3,,,,,,
Penetrations Checklist,checklist,,,,,Level 4,,,,,,
Penetrations Checklist,checklist,,,,,Level 5,,,,,,
Penetrations Checklist,checklist,,,,,Level 6,,,,,,
Penetrations Checklist,checklist,,,,,Level 7,,,,,,
Penetrations Checklist,checklist,,,,,Level 8,,,,,,
Penetrations Checklist,checklist,,,,,Level 9,,,,,,
Penetrations Checklist,checklist,,,,,Level 10,,,,,,
Penetrations Checklist,checklist,,,,,Level 11,,,,,,
Penetrations Checklist,checklist,,,,,Level 12,,,,,,
Penetrations Checklist,checklist,,,,,Level 13,,,,,,
Penetrations Checklist,checklist,,,,,Roof,,,,,,
,step,,,,Suspended Drainage,,,,,,,
Basement Pumps/Tanks/Booster Pump Checklist,checklist,,,,,B3,,,,,,
Basement Pumps/Tanks/Booster Pump Checklist,checklist,,,,,B2,,,,,,
Basement Pumps/Tanks/Booster Pump Checklist,checklist,,,,,B1,,,,,,
,step,,,,,Ground,,,,,,
Levels Suspended Drainage Checklist,checklist,,,,,,Gym / Bathroom / DDA / Butler's Pantry,,,,,
,step,,,,,Level 1,,,,,,
Apartment Suspended Drainage Checklist,checklist,,,,,,Apartment 1.01,,,,,
