Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Aotea Station,dynamic,Aotea Station,
,,K Road Station,dynamic,K Road Station,
,,Mt Eden Station,dynamic,Mt Eden Station,
,Columns,,,,
,,Substrate inspection,,Substrate inspection,
,,Setting Out for Substructure,,Setting Out for Substructure,
,,Sub-structure Installation,,Sub-structure Installation,
,,Panels Installation,,Panels Installation,
,,Final Clean,,Final Clean,
,,Sign Off ,,Sign Off ,
,,,,,
Detailed Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Aotea Station,dynamic,Aotea Station,
,,K Road Station,dynamic,K Road Station,
,,Mt Eden Station,dynamic,Mt Eden Station,
,Columns,,,,
,,Check for visible cracks,,Check for visible cracks,Substrate inspection
,,Services penetration done by others,,Services penetration done by others,Substrate inspection
,,Assess if wall out of plumb/square & if packers can accommodate the issue,,Assess if wall out of plumb/square and if packers can accommodate the issue,Substrate inspection
,,Check for seismic/control joint location,,Check for seismic/ control joint location,Substrate inspection
,,No damage on waterproofing,,No damage on waterproofing,Substrate inspection
,,RL provided by main contractor,,RL provided by main contractor,Setting Out for Substructure
,,Control of horizontal & vertical lines,,Control of horizontal and vertical lines,Setting Out for Substructure
,,Control of Plumb Line,,Control of Plumb Line,Setting Out for Substructure
,,Setting out follows shop drawings,,Setting out follows shop drawings,Setting Out for Substructure
,,Type of Substrate - Timber,Timber,Select Type of Substrate (can be checked or left empty),Sub-structure Installation
,,Type of Substrate - Concrete,Concrete,Select Type of Substrate (can be checked or left empty),Sub-structure Installation
,,Type of Substrate - Blockwall,Blockwall,Select Type of Substrate (can be checked or left empty),Sub-structure Installation
,,Type of Substrate - LGS Framing,LGS Framing,Select Type of Substrate (can be checked or left empty),Sub-structure Installation
,,Type of Substrate - Structural Steel,Structural Steel,Select Type of Substrate (can be checked or left empty),Sub-structure Installation
,,Type of Substrate - Others,Others - please specify,Select Type of Substrate (can be checked or left empty),Sub-structure Installation
,,Fixing bracket to Substrate - Concrete - M10 Anchor / Min Embedment 65mm,Concrete - M10 Anchor / Min Embedment 65mm,Fixing bracket to Substrate ,Sub-structure Installation
,,Fixing bracket to Substrate - Blockwall - M16 Anchor Chem Set / Min Embedment 85mm,Blockwall - M16 Anchor Chem Set / Min Embedment 85mm,Fixing bracket to Substrate ,Sub-structure Installation
,,Fixing bracket to Substrate - LGS Framing - 14G x 65 SDS ,LGS Framing - 14G x 65 SDS ,Fixing bracket to Substrate ,Sub-structure Installation
,,Fixing bracket to Substrate - Structural Steel - M10 Hollowbolt,Structural Steel - M10 Hollowbolt,Fixing bracket to Substrate ,Sub-structure Installation
,,Bracket Installation - Max 500mm Vertical Spacing ,Max 500mm Vertical Spacing ,Bracket Installation,Sub-structure Installation
,,Bracket Installation - Max 500mm Horizontal Spacing ,Max 500mm Horizontal Spacing ,Bracket Installation,Sub-structure Installation
,,Bracket Installation - Material selection as per M-A-R,Material selection as per M-A-R,Bracket Installation,Sub-structure Installation
,,Bracket Installation - Max Cantilever 250mm,Max Cantilever 250mm,Bracket Installation,Sub-structure Installation
,,Bracket Installation - Others,Others - please specify,Bracket Installation,Sub-structure Installation
,,Fixing vertical rail to brackets - Material selection as per M-A-R,Material selection as per M-A-R,Fixing vertical rail to brackets,Sub-structure Installation
,,Fixing vertical rail to brackets - Min Edge Distance 13mm ,Min Edge Distance 13mm ,Fixing vertical rail to brackets,Sub-structure Installation
,,Fixing NV3 rail to vertical rail - Max Vertical Spacing 500mm,Max Vertical Spacing 500mm,Fixing NV3 rail to vertical rail,Sub-structure Installation
,,Fixing NV3 rail to vertical rail - Max Vertical Spacing 450mm (for perforated panel),Max Vertical Spacing 450mm (for perforated panel),Fixing NV3 rail to vertical rail,Sub-structure Installation
,,Joint Closer - Check alignment of NV3 ,Check alignment of NV3 ,Joint Closer,Sub-structure Installation
,,Acoustic Insulation - 50mm Black acoustic installed,,Acoustic Insulation - 50mm Black acoustic installed,Sub-structure Installation
,,Acoustic Insulation - Pin installed & secured,,Acoustic Insulation - Pin installed & secured,Sub-structure Installation
,,All interfaces by other trades are finished,,All interfaces by other trades are finished,Panels Installation
,,All services by others are finished,,All services by others are finished,Panels Installation
,,Setting out according to shop drawing,,Setting out according to shop drawing,Panels Installation
,,Panels no chipping/damage/crack,,Panels no chipping / damage / crack,Panels Installation
,,Panels installed are fix properly & not moving or rattling,,Panels installed are fix properly and not moving or rattling,Panels Installation
,,Fixing lock screw on top hanger,,Fixing lock screw on top hanger,Panels Installation
,,Clean all debris & stain,,Clean all debris and stain,Final Clean
,,Sign Off & Handover,,Sign Off and Handover,Sign Off 
