"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","Concrete Slabs Checklist","",,,8,"Yes","Concrete Slabs Checklist","033afa97-7aa0-40be-b56c-2b133622d0df"
"checkpoint-group",,"","section","Prepour"
"checkpoint-status",,"","checkpoint","General Pour Information"
"checkpoint-status",,"","checkpoint","Pour Details Complete"
"select","0deb94a8-662e-53f2-ab92-6bce3739ec59","","dropdown","Slab Type:","Fibre Slab, Mesh Slab, Other, PT Slab,Combi Slab",,
"select","26b7efec-f3e5-580b-8c6d-12deea7b9934","","dropdown","Pour Description:","Internal Building slab, Other, Susbpended slab, Warehouse slab ,Freezer wear slab",,
"text","cac38b54-3966-5b98-a4a5-a21712347aa9","","textbox","Pour time & date:",,,
"text","abd5fc3a-36c6-5ffa-9bff-3ed2d2d7cadb","","textbox","Pour size: (m2)",,,
"text","202b0570-f97c-598d-9ec8-554e5fbeeb7a","","textbox","Concrete Volume: (m3)",,,
"text","679431d4-87fe-59d7-abb0-72ff36475686","","textbox","Latest drawings used:",,,
"checkpoint-status",,"","checkpoint","Water on site"
"checkpoint-status",,"","checkpoint","Power on site"
"checkpoint-status",,"","checkpoint","Preliminary Pour Information"
"checkpoint-status",,"","checkpoint","Beam test results ok"
"checkpoint-status",,"","checkpoint","Blinding checked and ok"
"checkpoint-status",,"","checkpoint","Datum sited and correct"
"checkpoint-status",,"","checkpoint","Formwork checked for line & level"
"checkpoint-status",,"","checkpoint","Movement joint in place and correct"
"checkpoint-status",,"","checkpoint","Isolations complete and checked"
"checkpoint-status",,"","checkpoint","Spoutings & downpies in place"
"checkpoint-status",,"","checkpoint","Building water & weather proof"
"checkpoint-status",,"","checkpoint","Polythene slip layer in place and correct"
"checkpoint-status",,"","checkpoint","Reinforcing in place and correct"
"checkpoint-status",,"","checkpoint","Reo cover checked"
"checkpoint-status",,"","checkpoint","Reinforcing type:"
"boolean","b17c89b1-2dc6-5b8d-a12b-36b869b2cad4","","tickbox","Single layer mesh",,,
"boolean","e19b21d7-338b-591b-b82e-3b73e71a69c4","","tickbox","Double layer mesh",,,
"boolean","e293a02d-c32d-5dd0-a307-5ee0898bc696","","tickbox","Trimmer bars",,,
"boolean","6f257304-31b2-5226-ad39-40899c6ed9a1","","tickbox","Conventional re-bar",,,
"text","cdd77d1e-566f-552a-ac68-b6e16d589679","","textbox","Insert Size",,,
"checkpoint-status",,"","checkpoint","Supplier Approved:"
"select","981f0a34-3f68-59e0-8e9c-8e1c2ad09a87","","dropdown","","Other,Complete Reo",,
"text","22b66d5a-b335-5319-8e56-d1e38b474fbf","","textbox","If other please specify:",,,
"checkpoint-status",,"","checkpoint","Installed by:"
"select","dab49c3b-3981-5e3e-9916-c6b7368f86f0","","dropdown","","Other,Conslab",,
"text","fad8da3f-12ba-553d-b64d-19fb306562ed","","textbox","If other please specify:",,,
"checkpoint-status",,"","checkpoint","Supplementary pour information complete"
"text","1d4675db-f4b5-5822-8a36-07ffb2bef426","","textbox","Site Supervisor/Leading Hand",,,
"select","fe62d382-3939-5467-b97a-c0d73f5934bf","","dropdown","Lighting provided by:","Conslab,Client",,
"select","b7f7f51b-247f-5cf2-91f7-0bd49e015932","","dropdown","Light towers required (1-5)","2, 3, 4, 5,1",,
"button","15cf69e3-8e04-5061-9c92-6e801223f879","","button","Light Towers Confirmed","No,Yes",,
"select","73394f93-9cba-5af6-a30d-fed8827ff444","","dropdown","Type of finish","Heavy broom, Less than burnished, Light broom, Medium broom, Pan texture,Burnished",,
"text","19e108f8-47a7-5cea-ac3f-4d782842d47d","","textbox","Product name:",,,
"text","d349b614-1445-53ba-bdcd-8b5d25478cfb","","textbox","If other please specify product name:",,,
"select","732254ac-2cb2-57fc-a415-77311e80ee21","","dropdown","Saw cut method:","Soft cut, Wet saw,None",,
"select","74791532-861b-52e3-ac05-fe8be613aa97","","dropdown","Slurry control:","Squeegee, Vacuum, Wet vac,Other",,
"text","1d2a6e0d-a322-5fd8-ac6a-f1b7192613a9","","textbox","If other please specify:",,,
"select","ea08ab13-6d52-5404-9a70-b195893b1304","","dropdown","Saw cut pattern:","Conslab discretion, Main contractors Instruction,As per drawings",,
"checkpoint-status",,"","checkpoint","Concrete Supply & placing Information Complete"
"select","adc0a8a1-2e0c-54f4-b240-c894d7695e25","","dropdown","Supplier:","Bridgeman, ChCh Readymix, Firth, Other, Stevenson,Allied",,
"text","de773969-8720-52cb-b700-5e3d95dea132","","textbox","If other please specify company name:",,,
"text","b700d231-6703-5d33-99eb-746983814431","","textbox","Primary supply plant:",,,
"text","72509d67-1baa-5262-973b-3abfad5cb1f8","","textbox","Back up plant:",,,
"text","23efc781-aa87-58e0-bcf7-4243463ddc8d","","textbox","Stength Grade: (MPa)",,,
"text","accaa1e2-284f-5254-9d98-39f8b079a98c","","textbox","Mix code:",,,
"text","15c26fc1-ade0-5845-b682-cb4fec108227","","textbox","Target Slump: (mm)",,,
"text","98133c20-db4c-55f9-ba2b-016fd536a25a","","textbox","Tolerance: (+/-)",,,
"button","e8901b38-907b-5683-911a-d665cb7e5c2f","","button","Fibre:","No,Yes",,
"text","0da821a3-6292-5db0-a70c-817091cd6453","","textbox","Type:",,,
