type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-sectioned,"Concrete Slabs ""on grade"" Checklist",,,,,Yes,Concrete Slabs Checklist,033afa97-7aa0-40be-b56c-2b133622d0df
checkpoint-group,Prepour,,,,,,,
checkpoint-no-status,Pour Details Complete,,,,,,,
select,Slab Type:,"Fibre Slab, Mesh Slab, Other, PT Slab,Combi Slab",,,,,,
select,Pour Description:,"Internal Building slab, Other, Susbpended slab, Warehouse slab ,Freezer wear slab",,,,,,
text,Pour time & date:,,,,,,,
text,Pour size: (m2),,,,,,,
text,Concrete Volume: (m3),,,,,,,
checkpoint-status,Beam test results ok,,,,,,,
checkpoint-status,Blinding checked and ok,,,,,,,
checkpoint-status,Datum sited and correct,,,,,,,
checkpoint-status,Formwork checked for line & level,,,,,,,
checkpoint-status,Movement joint in place and correct,,,,,,,
checkpoint-status,Isolations complete and checked,,,,,,,
checkpoint-status,Spoutings & downpies in place,,,,,,,
checkpoint-status,Building water & weather proof,,,,,,,
checkpoint-status,Polythene slip layer in place and correct,,,,,,,
checkpoint-status,Reinforcing in place and correct,,,,,,,
checkpoint-status,Reo cover checked,,,,,,,
checkpoint-status,Reinforcing type:,,,,,,,
boolean,Single layer mesh,,,,,,,
boolean,Double layer mesh,,,,,,,
boolean,Trimmer bars,,,,,,,
boolean,Conventional re-bar,,,,,,,
text,Insert Size,,,,,,,
checkpoint-status,Supplier Approved:,,,,,,,
select,,"Other,Complete Reo",,,,,,
text,If other please specify:,,,,,,,
checkpoint-status,Installed by:,,,,,,,
select,,"Other,Conslab",,,,,,
text,If other please specify:,,,,,,,
checkpoint-status,Supplementary pour information complete,,,,,,,
text,Site Supervisor/Leading Hand,,,,,,,
select,Lighting provided by:,"Conslab,Client",,,,,,
select,Light towers required (1-5),"2, 3, 4, 5,1",,,,,,
button,Light Towers Confirmed,"No,Yes",,,,,,
select,Type of finish,"Heavy broom, Less than burnished, Light broom, Medium broom, Pan texture,Burnished",,,,,,
text,Product name:,,,,,,,
text,If other please specify product name:,,,,,,,
select,Saw cut method:,"Soft cut, Wet saw,None",,,,,,
select,Slurry control:,"Squeegee, Vacuum, Wet vac,Other",,,,,,
text,If other please specify:,,,,,,,
select,Saw cut pattern:,"Conslab discretion, Main contractors Instruction,As per drawings",,,,,,
checkpoint-status,Concrete Supply & placing Information Complete,,,,,,,
select,Supplier:,"Bridgeman, ChCh Readymix, Firth, Other, Stevenson,Allied",,,,,,
text,If other please specify company name:,,,,,,,
text,Primary supply plant:,,,,,,,
text,Back up plant:,,,,,,,
text,Stength Grade: (MPa),,,,,,,
text,Mix code:,,,,,,,
text,Target Slump: (mm),,,,,,,
text,Tolerance: (+/-),,,,,,,
button,Fibre:,"No,Yes",,,,,,
text,Type:,,,,,,,
text,Dose:,,,,,,,
label,Testing at plant requested:,,,,,,,
boolean,Slump,,,,,,,
boolean,Air,,,,,,,
boolean,Bleed,,,,,,,
boolean,Cylinders,,,,,,,
boolean,Fibre wash out,,,,,,,
label,Site testing and technician confirmed:,,,,,,,
boolean,Slump,,,,,,,
boolean,Air,,,,,,,
boolean,Conc Temperature,,,,,,,
boolean,Cylinders,,,,,,,
button,External testing required:,"No,Yes",,,,,,
text,If yes please specify the details and by who:,,,,,,,
select,Method of placing:,"Crane & skip, Direct discharge, Line pump,Boom pump",,,,,,
select,Pump Supplier confirmed:,Pioneer,,,,,,
select,Placers,"Conslab,Concrete Consultants,Performance Concrete",,,,,,
text,Number of pumps required:,,,,,,,
button,Truck Wash allowed on site:,"No,Yes",,,,,,
checkpoint-status,Final Pre pour check & sign off,,,,,,,
checkpoint-status,Pour area blown out & free of contaminants,,,,,,,
text,Date slab can be lightly trafficked:,,,,,,,
text,Date slab can be fully loaded:,,,,,,,
text,Person responsible for slab protection & contact:,,,,,,,
checkpoint-group,Pour process,,,,,,,
checkpoint-status,Concrete Test Records,,,,,,,
checkpoint-status,Concrete consistency & slump records attached,,,,,,,
checkpoint-status,Air & Bleed tests attached,,,,,,,
text,Concrete Temperature,,,,,,,
checkpoint-status,Concrete Adjustments,,,,,,,
button,Retarder added:,"No,Yes",,,,,,
text,Confirm dose:,,,,,,,
button,Accelerator added:,"No,Yes",,,,,,
text,Confirm dose:,,,,,,,
checkpoint-status,Environment & Finishing,,,,,,,
text,External weather forecast (Attach Record):,,,,,,,
text,Ambient temperature:,,,,,,,
text,Relative Humidity: (RH),,,,,,,
text,Wind speed at pour face:,,,,,,,
button,Anti vap used:,"No,Yes",,,,,,
text,Record when anti vap used (Attach photo:),,,,,,,
checkpoint-status,Process Timings,,,,,,,
checkpoint-status,Pour start time ( first truck on site ),,,,,,,
text,Time: (1st Docket),,,,,,,
checkpoint-status,Pour Finish time ( last truck on site ),,,,,,,
text,Time: (last docket),,,,,,,
checkpoint-status,Time initial finishing starts ( walk behind ),,,,,,,
text,Time:,,,,,,,
checkpoint-status,Confirm bleed water visually evaporated,,,,,,,
text,Time:,,,,,,,
checkpoint-status,Confirm boot indent <6mm,,,,,,,
text,Time:,,,,,,,
checkpoint-status,Time ride on panning starts,,,,,,,
text,Time:,,,,,,,
checkpoint-status,Time ride on floating starts,,,,,,,
text,Time:,,,,,,,
checkpoint-status,Time final trowling starts,,,,,,,
text,Time:,,,,,,,
checkpoint-status,Time final finishing complete,,,,,,,
text,Time:,,,,,,,
checkpoint-status,Time curing applied,,,,,,,
text,Time:,,,,,,,
checkpoint-status,Additional Information,,,,,,,
checkpoint-status,Gaps or interuptions in supply,,,,,,,
text,Record time:,,,,,,,
text,Concrete volume at time:,,,,,,,
text,Reason:,,,,,,,
text,Any other issues:,,,,,,,
checkpoint-group,Post-pour,,,,,,,
checkpoint-status,Post Pour Inspection,,,,,,,
text,Date of inspection:,,,,,,,
text,Inspection carried out by:,,,,,,,
checkpoint-status,Flatness/Level testing,,,,,,,
