resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,step,,,BUILDING-E,,,,,,,,
,,step,,,,Level-2,,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E201,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E202,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E203,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E204,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E205,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E206,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E207,,,,,,
Common Area Fit-Off Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-3,,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E301,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E302,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E303,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E304,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E305,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E306,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E307,,,,,,
Common Area Fit-Off Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-4,,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E401,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E402,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E403,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E404,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E405,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,E406,,,,,,
Common Area Fit-Off Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Retails,,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,Retail 03,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,Retail 04,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,Retail 05,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,Retail 06,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,Retail 07,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,Comms Room,,,,,,
Common Area Fit-Off Checklist [D],Sign Off,folder-with-checklists,,,,,Common area,,,,,,
