"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","Second Fix - Level1- Office Area","",,,0,"Yes","Second Fix - Level1- Office Area","0159372a-7245-4560-a9db-a462e9ce3801"
"checkpoint-group",,"","section","Power outlets"
"checkpoint-status",,"","checkpoint","Correct switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-group",,"","section","Light Switches"
"checkpoint-status",,"","checkpoint","Correct switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Switching as per plan"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-group",,"","section","Light Fixtures"
"checkpoint-status",,"","checkpoint","Correct fixtures installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Tested for operation"
"checkpoint-group",,"","section","Floorboxes"
"checkpoint-status",,"","checkpoint","Switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-status",,"","checkpoint","Cover installed level with FFL"
"checkpoint-group",,"","section","Photos"
"checkpoint-status",,"","checkpoint","Uploaded"

"checklist-sectioned",,"","checklist","Second Fix - Level1-Cleaners Room","",,,0,"Yes","Second Fix - Level1-Cleaners Room","02ad930c-480e-4790-a5f4-8e6c5db42659"
"checkpoint-group",,"","section","Power outlets"
"checkpoint-status",,"","checkpoint","Correct switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-group",,"","section","Light Switches"
"checkpoint-status",,"","checkpoint","Correct switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Switching as per plan"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-group",,"","section","Light Fixtures"
"checkpoint-status",,"","checkpoint","Correct fixtures installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Tested for operation"
"checkpoint-group",,"","section","Photos"
"checkpoint-status",,"","checkpoint","Uploaded"

"checklist-flat",,"","checklist","Strip out - GF - Service Area","",,,0,"Yes","Strip out - GF - Service Area","0517f6e0-2852-4a18-8b40-91b6934b683a"
"checkpoint-status",,"","checkpoint","Flush boxes cut as per plan"
"checkpoint-status",,"","checkpoint","Lights cut as per plan"
"checkpoint-status",,"","checkpoint","Cables stripped"
"checkpoint-status",,"","checkpoint","Switching as per plan"
"checkpoint-status",,"","checkpoint","Cables clearly noteled"
"checkpoint-status",,"","checkpoint","Complete final walkthrough check"
"checkpoint-status",,"","checkpoint","Photos"

"checklist-flat",,"","checklist","Strip out - GF - Office Area","",,,0,"Yes","Strip out - GF - Office Area","059551bc-45dd-4d10-8051-38020b5c4928"
"checkpoint-status",,"","checkpoint","Flush boxes cut as per plan"
"checkpoint-status",,"","checkpoint","Lights cut as per plan"
"checkpoint-status",,"","checkpoint","Cables stripped"
"checkpoint-status",,"","checkpoint","Switching as per plan"
"checkpoint-status",,"","checkpoint","Cables clearly noteled"
"checkpoint-status",,"","checkpoint","Complete final walkthrough check"
"checkpoint-status",,"","checkpoint","Photos"

"checklist-flat",,"","checklist","Electrical Main switchboard","",,,0,"Yes","Electrical Main switchboard","0d29f03c-4e92-4c14-a786-db048786334e"
"checkpoint-status",,"","checkpoint","Cables clearly noteled"
"checkpoint-status",,"","checkpoint","Cables neatly dressed"
"checkpoint-status",,"","checkpoint","Neutrals and earths noteled"
"checkpoint-status",,"","checkpoint","Terminations checked for tightness"
"checkpoint-status",,"","checkpoint","Board is clean inside and outside"
"checkpoint-status",,"","checkpoint","Masking blanks installed"
"checkpoint-status",,"","checkpoint","Circuit chart installed"
"checkpoint-status",,"","checkpoint","Earth electrode installed"
"checkpoint-status",,"","checkpoint","Earth tag installed"
"checkpoint-status",,"","checkpoint","Earth clamp installed"
"checkpoint-status",,"","checkpoint","Earth toby installed"
"checkpoint-status",,"","checkpoint","Photos"

"checklist-sectioned",,"","checklist","Second Fix - GF- Parts Warehouse","",,,0,"Yes","Second Fix - GF- Parts Warehouse","103b4385-8d2f-4f0c-8bcf-005e1c842b03"
"checkpoint-group",,"","section","Power outlets"
"checkpoint-status",,"","checkpoint","Correct switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-group",,"","section","Light Switches"
"checkpoint-status",,"","checkpoint","Correct switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Switching as per plan"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-group",,"","section","Light Fixtures"
"checkpoint-status",,"","checkpoint","Correct fixtures installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Tested for operation"
"checkpoint-group",,"","section","Photos"
"checkpoint-status",,"","checkpoint","Uploaded"

"checklist-sectioned",,"","checklist","Second Fix - GF- Office Three","",,,0,"Yes","Second Fix - GF- Office Three","1159f43a-fdef-479d-a17c-46e84b275d31"
"checkpoint-group",,"","section","Power outlets"
"checkpoint-status",,"","checkpoint","Correct switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-group",,"","section","Light Switches"
"checkpoint-status",,"","checkpoint","Correct switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Switching as per plan"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-group",,"","section","Light Fixtures"
"checkpoint-status",,"","checkpoint","Correct fixtures installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Tested for operation"
"checkpoint-group",,"","section","Photos"
"checkpoint-status",,"","checkpoint","Uploaded"

"checklist-sectioned",,"","checklist","Second Fix - Level1-Office One","",,,0,"Yes","Second Fix - Level1-Office One","12b3e40c-2b8a-405d-bcc7-a6e03cc8ad10"
"checkpoint-group",,"","section","Power outlets"
"checkpoint-status",,"","checkpoint","Correct switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-group",,"","section","Light Switches"
"checkpoint-status",,"","checkpoint","Correct switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Switching as per plan"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-group",,"","section","Light Fixtures"
"checkpoint-status",,"","checkpoint","Correct fixtures installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Tested for operation"
"checkpoint-group",,"","section","Photos"
"checkpoint-status",,"","checkpoint","Uploaded"

"checklist-flat",,"","checklist","Strip out - GF - Toliet Area","",,,0,"Yes","Strip out - GF - Toliet Area","167c8c15-0f79-4cb6-b9b1-45c26488de02"
"checkpoint-status",,"","checkpoint","Flush boxes cut as per plan"
"checkpoint-status",,"","checkpoint","Lights cut as per plan"
"checkpoint-status",,"","checkpoint","Cables stripped"
"checkpoint-status",,"","checkpoint","Switching as per plan"
"checkpoint-status",,"","checkpoint","Cables clearly noteled"
"checkpoint-status",,"","checkpoint","Complete final walkthrough check"
"checkpoint-status",,"","checkpoint","Photos"

"checklist-sectioned",,"","checklist","Second Fix - GF- Printer Room","",,,0,"Yes","Second Fix - GF- Printer Room","172b8709-c385-4a70-984a-23bc9cd19596"
"checkpoint-group",,"","section","Power outlets"
"checkpoint-status",,"","checkpoint","Correct switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-group",,"","section","Light Switches"
"checkpoint-status",,"","checkpoint","Correct switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Switching as per plan"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-group",,"","section","Light Fixtures"
"checkpoint-status",,"","checkpoint","Correct fixtures installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Tested for operation"
"checkpoint-group",,"","section","Photos"
"checkpoint-status",,"","checkpoint","Uploaded"

"checklist-flat",,"","checklist","Strip out - GF - Customer Lounge","",,,0,"Yes","Strip out - GF - Customer Lounge","19bf6d1d-98fa-4bcd-acc9-8940e9050363"
"checkpoint-status",,"","checkpoint","Flush boxes cut as per plan"
"checkpoint-status",,"","checkpoint","Lights cut as per plan"
"checkpoint-status",,"","checkpoint","Cables stripped"
"checkpoint-status",,"","checkpoint","Switching as per plan"
"checkpoint-status",,"","checkpoint","Cables clearly noteled"
"checkpoint-status",,"","checkpoint","Complete final walkthrough check"
"checkpoint-status",,"","checkpoint","Photos"

"checklist-sectioned",,"","checklist","FirstFix -1st Floor - Lunch Room","",,,0,"Yes","FirstFix -1st Floor - Lunch Room","1c1b328e-6c11-4ea7-bdd4-93e755bd835f"
"checkpoint-group",,"","section","Catinery Wires"
"checkpoint-status",,"","checkpoint","Installed as per design"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","Installed straight"
"checkpoint-status",,"","checkpoint","Adequate support"
"checkpoint-status",,"","checkpoint","Checked for tightness"
"checkpoint-status",,"","checkpoint","Correct number of cables"
"checkpoint-status",,"","checkpoint","Correct spacing from other services"
"checkpoint-status",,"","checkpoint","Cable ties installed"
"checkpoint-status",,"","checkpoint","Photos"
"checkpoint-group",,"","section","Flush Boxes"
"checkpoint-status",,"","checkpoint","Height as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Marked on floor"
"checkpoint-status",,"","checkpoint","Photos"
"checkpoint-group",,"","section","Cabling"
"checkpoint-status",,"","checkpoint","Circuits clearly noteled"
"checkpoint-status",,"","checkpoint","Cables secured"
"checkpoint-status",,"","checkpoint","Seperation between data and power"
"checkpoint-status",,"","checkpoint","Photos"
"checkpoint-group",,"","section","Lights"
"checkpoint-status",,"","checkpoint","Cabling in correct location"
"checkpoint-status",,"","checkpoint","Measurments recorded"
"checkpoint-status",,"","checkpoint","Nogging installed"
"checkpoint-status",,"","checkpoint","Marked on floor"
"checkpoint-status",,"","checkpoint","Photos"

"checklist-sectioned",,"","checklist","Second Fix - GF- Entrance Lobby","",,,0,"Yes","Second Fix - GF- Entrance Lobby","1e4909f0-dfeb-486c-ba75-a3ce09d897d3"
"checkpoint-group",,"","section","Power outlets"
"checkpoint-status",,"","checkpoint","Correct switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-group",,"","section","Light Switches"
"checkpoint-status",,"","checkpoint","Correct switchgear installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Switching as per plan"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","note installed on switchgear"
"checkpoint-group",,"","section","Light Fixtures"
"checkpoint-status",,"","checkpoint","Correct fixtures installed as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Tested for operation"
"checkpoint-group",,"","section","Photos"
"checkpoint-status",,"","checkpoint","Uploaded"

"checklist-flat",,"","checklist","Strip out - Level1 - Mens Locker Room","",,,0,"Yes","Strip out - Level1 - Mens Locker Room","1f50bd4f-2a7c-4ac0-bdde-8f1770285541"
"checkpoint-status",,"","checkpoint","Flush boxes cut as per plan"
"checkpoint-status",,"","checkpoint","Lights cut as per plan"
"checkpoint-status",,"","checkpoint","Cables stripped"
"checkpoint-status",,"","checkpoint","Switching as per plan"
"checkpoint-status",,"","checkpoint","Cables clearly noteled"
"checkpoint-status",,"","checkpoint","Complete final walkthrough check"
"checkpoint-status",,"","checkpoint","Photos"

"checklist-sectioned",,"","checklist","FirstFix -1st Floor - Cleaners Room","",,,0,"Yes","FirstFix -1st Floor - Cleaners Room","20ee998e-47a1-423e-a154-8ceeea21c3cd"
"checkpoint-group",,"","section","Catinery Wires"
"checkpoint-status",,"","checkpoint","Installed as per design"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","Installed straight"
"checkpoint-status",,"","checkpoint","Adequate support"
"checkpoint-status",,"","checkpoint","Checked for tightness"
"checkpoint-status",,"","checkpoint","Correct number of cables"
"checkpoint-status",,"","checkpoint","Correct spacing from other services"
"checkpoint-status",,"","checkpoint","Cable ties installed"
"checkpoint-status",,"","checkpoint","Photos"
"checkpoint-group",,"","section","Flush Boxes"
"checkpoint-status",,"","checkpoint","Height as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Marked on floor"
"checkpoint-status",,"","checkpoint","Photos"
"checkpoint-group",,"","section","Cabling"
"checkpoint-status",,"","checkpoint","Circuits clearly noteled"
"checkpoint-status",,"","checkpoint","Cables secured"
"checkpoint-status",,"","checkpoint","Seperation between data and power"
"checkpoint-status",,"","checkpoint","Photos"
"checkpoint-group",,"","section","Lights"
"checkpoint-status",,"","checkpoint","Cabling in correct location"
"checkpoint-status",,"","checkpoint","Measurments recorded"
"checkpoint-status",,"","checkpoint","Nogging installed"
"checkpoint-status",,"","checkpoint","Marked on floor"
"checkpoint-status",,"","checkpoint","Photos"

"checklist-sectioned",,"","checklist","FirstFix -1st Floor - Mens Locker Room","",,,0,"Yes","FirstFix -1st Floor - Mens Locker Room","23f9b1d2-d59f-45b6-a695-2a92984013d8"
"checkpoint-group",,"","section","Catinery Wires"
"checkpoint-status",,"","checkpoint","Installed as per design"
"checkpoint-status",,"","checkpoint","Installed level"
"checkpoint-status",,"","checkpoint","Installed straight"
"checkpoint-status",,"","checkpoint","Adequate support"
"checkpoint-status",,"","checkpoint","Checked for tightness"
"checkpoint-status",,"","checkpoint","Correct number of cables"
"checkpoint-status",,"","checkpoint","Correct spacing from other services"
"checkpoint-status",,"","checkpoint","Cable ties installed"
"checkpoint-status",,"","checkpoint","Photos"
"checkpoint-group",,"","section","Flush Boxes"
