Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
First Fix,,,,,,
,Scope,,,Site QA,First Fix,
,Rows,,,,,
,,Office - Ground Floor,dynamic,Office - Ground Floor,First Fix,Site QA
,,Office - First Floor,dynamic,Office - First Floor,First Fix,Site QA
,,Warehouse,dynamic,Warehouse,First Fix,Site QA
,Columns,,,,,
,,Catenary Wires,,Catenary Wires,,
,,Cable Tray,,Cable Tray,,
,,Floorboxes,,Floorboxes,,
,,Flush Boxes,,Flush Boxes,,
,,Cabling,,Cabling,,
,,Lights,,Lights,,
,,,,,,
Strip-out,,,,,,
,Scope,,,Site QA,Strip-out,
,Rows,,,,,
,,Office - Ground Floor,dynamic,Office - Ground Floor,Strip-out,Site QA
,,Office - First Floor,dynamic,Office - First Floor,Strip-out,Site QA
,,Warehouse,dynamic,Warehouse,Strip-out,Site QA
,Columns,,,,,
,,Flush boxes cut as per plan,,Flush boxes cut as per plan,,
,,Lights cut as per plan,,Lights cut as per plan,,
,,Cables stripped,,Cables stripped,,
,,Switching as per plan,,Switching as per plan,,
,,Cables clearly noteled,,Cables clearly noteled,,
,,Complete final walkthrough check,,Complete final walkthrough check,,
,,Photos,,Photos,,
,,,,,,
Second Fix,,,,,,
,Scope,,,Site QA,Second Fix,
,Rows,,,,,
,,Office - Ground Floor,dynamic,Office - Ground Floor,Second Fix,Site QA
,,Office - First Floor,dynamic,Office - First Floor,Second Fix,Site QA
,,Warehouse,dynamic,Warehouse,Second Fix,Site QA
,Columns,,,,,
,,Power outlets,,Power outlets,,
,,Light Switches,,Light Switches,,
,,Light Fixtures,,Light Fixtures,,
,,Floorboxes,,Floorboxes,,
,,Photos,,Photos,,
