Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Postless Baluster Progress,,,,,
,Scope,,,,
,Rows,,,,
,,GF,grouping,GF,
,,1B,,1B,GF
,,1E,,1E,GF
,,1F,,1F,GF
,,1G Courtyard ,,1G Courtyard ,GF
,,Level 1,grouping,Level 1,
,,2A,,2A,Level 1
,,2B,,2B,Level 1
,,2C,,2C,Level 1
,,2D,,2D,Level 1
,,2E,,2E,Level 1
,,2F,,2F,Level 1
,,2G,,2G,Level 1
,,2D Courtyard,,2D Courtyard,Level 1
,,2E Courtyard,,2E Courtyard,Level 1
,,2G Courtyard,,2G Courtyard,Level 1
,,Bridge ,,Bridge ,Level 1
,,Level 2,grouping,Level 2,
,,3B Courtyard,,3B Courtyard,Level 2
,,3C Courtyard,,3C Courtyard,Level 2
,,3D Courtyard,,3D Courtyard,Level 2
,,3E Courtyard,,3E Courtyard,Level 2
,,3G Courtyard ,,3G Courtyard ,Level 2
,,Courtyard Stairs ,grouping,Courtyard Stairs ,
,,Flight 1,,Flight 1,Courtyard Stairs 
,,Internal Stairs ,grouping,Internal Stairs ,
,,Flight 1,,Flight 1,Internal Stairs 
,,Flight 2,,Flight 2,Internal Stairs 
,,Flight 3,,Flight 3,Internal Stairs 
,,Flight 4,,Flight 4,Internal Stairs 
,,Flight 5,,Flight 5,Internal Stairs 
,Columns,,,,
,,Work area acceptable & approval to start work,,Work area acceptable & approval to start work,
,,Fixing Details checked,,Fixing Details checked,
,,Fixing Substrate Type,Fixing Substrate Type,Fixing Details checked,
,,Setout as per CAD drawings,,Setout as per CAD drawings,
,,Position materials & mark drill points,,Position materials and mark drill points,
,,Drill depth,Drill depth,Position materials and mark drill points,
,,Threaded Rod/Coach Screw/Bolt Size,Threaded Rod/Coach Screw/Bolt Size,Position materials and mark drill points,
,,Length of Rod/Coach Screw/Bolt Size,Length of  Rod/Coach Screw/Bolt Size,Position materials and mark drill points,
,,Epoxy Type,Epoxy Type,Position materials and mark drill points,
,,Neoprene Gasket Installed as per PS1,,Neoprene Gasket Installed as per PS1,
,,Install Spacers & Backing Channel,,Install Spacers and Backing Channel,
,,Confirm Plumb/level/Square final positions,,Confirm Plumb/level/Square final positions,
,,Install Panels,,Install Panels,
,,Install Inner & Top Rail & Endcaps,,Install Inner and Top Rail and Endcaps,
,,"All work completed, reviewed & approved",,"All work completed, reviewed and approved",
,,,,,
Framed Baluster Progress,,,,,
,Scope,,,,
,Rows,,,,
,,External Handrails ,grouping,External Handrails ,
,,Stair 5,,Stair 5,
,,Stair 6,,Stair 6,
,Columns,,,,
,,Work area acceptable & approval to start work,,Work area acceptable & approval to start work,
,,Fixing Details checked,,Fixing Details checked,
,,Fixing Substrate Type,Fixing Substrate Type,Fixing Details checked,
,,Setout as per CAD drawings,,Setout as per CAD drawings,
,,Position materials & mark drill points,,Position materials and mark drill points,
,,Drill depth,Drill depth,Position materials and mark drill points,
,,Threaded Rod/Coach Screw/Bolt Size,Threaded Rod/Coach Screw/Bolt Size,Position materials and mark drill points,
,,Length of Rod/Coach Screw/Bolt Size,Length of  Rod/Coach Screw/Bolt Size,Position materials and mark drill points,
,,Epoxy Type,Epoxy Type,Position materials and mark drill points,
,,Neoprene Gasket Installed as per PS1,,Neoprene Gasket Installed as per PS1,
,,Install posts & Panels,,Install posts and Panels,
,,Confirm Plumb/level/Square final positions,,Confirm Plumb/level/Square final positions,
,,Install Inner & Top Rail & Endcaps,,Install Inner and Top Rail and Endcaps,
,,"All work completed, reviewed & approved",,"All work completed, reviewed and approved",
