Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,3d4f9114-99b2-423d-8ebe-683ca36d7c4d,,checklist,Balcony Build,,,,2,Yes,SYS - Balcony Build (old version),48e0cf3e-1171-40e5-96f3-f146914f6d78
checkpoint-group,efd3374d-586a-4e2d-ba28-f1924e4d28de,,section,Cassette Assembly,,,,,,,
checkpoint-status,b516338a-94d4-48e9-8c7f-bd0cdb46ca01,,checkpoint,All parts free from defects and damage,,,,,,,
text,c3df5074-96b8-51f5-889f-ce7b0ff39f41,,textbox,Add Comment,,,,,,,
checkpoint-status,dc6c05cb-d497-4d7e-8d6a-e6bb5165d020,,checkpoint,Frame squareness,,,,,,,
label,5f4ff599-feed-50bd-a982-8747b8624076,,note,Measure Diagonals and compare,,,,,,,
label,a1ed409e-a045-5be8-add8-93e8d4b8c4c3,,note,Diagonals to match +/- 2mm,,,,,,,
text,14efe903-9c98-5042-b937-5ff5be88787d,,textbox,Add Comment,,,,,,,
checkpoint-status,fd0bd0d2-3c0a-489c-905d-c00b149a0deb,,checkpoint,Verify all parts and fixings have been fitted as per drawings and schedules,,,,,,,
label,f5bfb725-68d6-50c6-bc43-00d75a08c56c,,note,Note: cut / drill clearance holes in Joist and Soffit around lifting eyelet,,,,,,,
text,9e01f9b1-5f0d-54ee-8dde-1cf18a392571,,textbox,Add Comment,,,,,,,
checkpoint-status,a041c3fe-f7a2-48e5-ac85-9e1a0f825869,,checkpoint,Bolt Tightness,,,,,,,
label,24ae74e5-fad6-59a3-abd0-abc38db674fc,,note,Frequency: Every Bolt Nut Washer,,,,,,,
label,1a4b2c39-a63b-50b6-812b-24503da2a42f,,note,Torque Wrench: M8 Bolts to 22Nm (yellow marker),,,,,,,
label,a31653b0-de99-5325-bf91-2c33d5695959,,note,M10 to 44Nm (blue Marker) M12 to 77Nm (green marker),,,,,,,
text,50e03cbe-ee88-54e1-adcb-2c8432231cea,,textbox,Add Comment,,,,,,,
checkpoint-group,afdf3d47-f331-410b-8fe7-66e1d27f8bdc,,section,Soffit Check,,,,,,,
checkpoint-status,e8fcae23-0285-4572-8103-dda18bd28fc8,,checkpoint,Soffits Level - rear angle support added,,,,,,,
text,94d55137-f09b-5a6e-ae49-65eaf18bf7b7,,textbox,Add Comment,,,,,,,
checkpoint-status,066ccb94-b23e-4db3-9d6e-b20f28d93057,,checkpoint,Rivets / Screws: Correct Sizes and Integity,,,,,,,
label,a83beea0-4b28-55e6-81a4-d2b6d453f4b2,,note,Visual Check: all mounting points,,,,,,,
label,ac783846-9402-50b1-a9bb-e1ffbc7be22a,,note,Frequency: Every Rivet / Screw,,,,,,,
text,2773bd6f-de51-5638-80e0-f9071dc03f1f,,textbox,Add Comment,,,,,,,
checkpoint-status,fa383474-0176-41ee-91f7-b15db9aaf328,,checkpoint,Joints Tight,,,,,,,
label,aa7b1b38-30af-5f9b-a17d-5c2825b2ca1c,,note,All soffit panels pulled tight to each other,,,,,,,
checkpoint-status,f63ef482-8469-4707-a63c-fbcb1910ce07,,checkpoint,Gutter Section Assembled,,,,,,,
text,d7b36cf5-73f9-519e-88df-ee7d579cba12,,textbox,Add Comment,,,,,,,
checkpoint-status,adbdd823-cd35-40dc-b3b6-57a4d1516405,,checkpoint,Surface Finish,,,,,,,
label,100598cb-0eb7-5bd3-8b6d-f89014fd5b9d,,note,No imperfections visible beyond 3m,,,,,,,
label,76fdd2dd-a2b5-5783-94cf-17c0cd32025e,,note,Frequency: Every Soffit Panel,,,,,,,
text,5a50463f-d415-5ce9-b252-eefe0e485dfa,,textbox,Add Comment,,,,,,,
checkpoint-group,caa36bc2-2858-464b-b175-94ca95682679,,section,Balustrade Check,,,,,,,
checkpoint-status,ae54355a-acc0-4595-b907-52ae5472fff9,,checkpoint,Balustrade Kit Prepared,,,,,,,
label,057f56e8-a1ea-529e-b92e-3f73aee9bcd9,,note,All Parts included,,,,,,,
label,2de10903-45b7-5b92-9b25-4f7f2bb60ed9,,note,Correct for Lower or Upper Type,,,,,,,
text,6bdaa55a-b4b9-5248-8a72-fc48d4648907,,textbox,Add Comment,,,,,,,
checkpoint-group,ae3a6353-2d8c-4cfb-a7fd-1a42c7745941,,section,Decking Check,,,,,,,
checkpoint-status,39d27108-c360-4e1a-8c53-fcfacf6b042e,,checkpoint,Preforated sheets fitted where applicable,,,,,,,
label,1a73bcb7-9b0d-5c60-bcb5-8d0eaf711b18,,note,Site fitted sheets included in pack,,,,,,,
label,903b709d-feb9-53a9-a70b-b334d5d712de,,note,Correct for Left or Right Side Unit,,,,,,,
text,7bb70909-2bbd-5efc-b2f2-ba4dadd6efd2,,textbox,Add Comment,,,,,,,
checkpoint-group,0e76ae92-ac96-4667-86ab-f110f86a0698,,section,Completion Check,,,,,,,
checkpoint-status,5a5dd0d3-6ba1-4e42-91d4-d0560fe2a0a2,,checkpoint,Site pack compiled,,,,,,,
label,70b42c19-6d6a-5774-b7e5-900ec72fd6a6,,note,"Preforated sheets, Gutter, Tile edging angle and Balustrade Kit packed",,,,,,,
label,f579643b-7f07-5b03-8fa2-bbe5f2ff5bff,,note,Correct for Upper or Lower Type,,,,,,,
