type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - Pavement Renewal - Stabilisation,itp,,,,,ITP - Pavement Renewal - Stabilisation,
section,1.0. AGGREGATE AND BINDER OPTIMISATION / ACCEPTANCE TESTING / DESIGN and DRAWINGS,,,,,,,
checkpoint,1.01 - AP40 Basecourse Aggregates used for overlay (if applicable),,,,,,,
label,Notes:,,,,,,,
label,H = Hold point up to approval of Optimisation Testing,,,,,,,
label,M = Monitor during production,,,,,,,
label,Detail of Activity / Test - Crushing Resistance,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency - 1 per 10,000 m3",,,,,,,
label,Inspection / Test method - NZS4407:3.10,,,,,,,
label,Acceptance Criteria - < 10% passing 2.36mm sieve at 130kN,,,,,,,
label,Record documents (QCP - Quality Control Portal) - IANZ report,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,IDC - RFT Schedule of Price - 3721 and 3731,,,,,,,
label,Testing Type - Material Testing,,,,,,,
label,Responsibility - Aggregate Supplier (Quarry),,,,,,,
label,Paid by - Quarry,,,,,,,
label,Certification Type - IANZ Accerdiated laboratory test results reports - (Quality Assurance testing),,,,,,,
label,Comments - Testing to be conducted as per NZTA M/4 requirements and all the testing cost to be included in aggregate supply and delivery rate.,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.01 - AP40 Basecourse Aggregates used for overlay (if applicable),,,,,,,
label,Notes:,,,,,,,
label,H = Hold point up to approval of Optimisation Testing,,,,,,,
label,M = Monitor during production,,,,,,,
label,Detail of Activity / Test - Maximum Wet/Dry Strength,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency - 1 per 10,000 m3",,,,,,,
label,Inspection / Test method - NZS4407:3.10 & AS 1141.22,,,,,,,
label,Record documents (QCP - Quality Control Portal) - IANZ report,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,IDC - RFT Schedule of Price - 3721 and 3731,,,,,,,
label,Testing Type - Material Testing,,,,,,,
label,Responsibility - Aggregate Supplier (Quarry),,,,,,,
label,Paid by - Quarry,,,,,,,
label,Certification Type - IANZ Accerdiated laboratory test results reports - (Quality Assurance testing),,,,,,,
label,Comments - Testing to be conducted as per NZTA M/4 requirements and all the testing cost to be included in aggregate supply and delivery rate.,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.02 - AP40 Basecourse Aggregates used for overlay (if applicable),,,,,,,
label,Notes:,,,,,,,
label,H = Hold point up to approval of Optimisation Testing,,,,,,,
label,M = Monitor during production,,,,,,,
label,Detail of Activity / Test - Weathering Quality Index,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency - 1 per 10,000 m3",,,,,,,
label,Inspection / Test method - NZS4407:3.11,,,,,,,
label,"Acceptance Criteria - AA, AB, AC, BA, BB, CA",,,,,,,
label,Record documents (QCP - Quality Control Portal) - IANZ Report,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,IDC - RFT Schedule of Price - 3721 and 3731,,,,,,,
label,Testing Type - Material Testing,,,,,,,
label,Responsibility - Aggregate Supplier (Quarry),,,,,,,
label,Paid by - Quarry,,,,,,,
label,Certification Type - IANZ Accerdiated laboratory test results reports - (Quality Assurance testing),,,,,,,
label,Comments - Testing to be conducted as per NZTA M/4 requirements and all the testing cost to be included in aggregate supply and delivery rate.,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.03 - AP40 Basecourse Aggregates used for overlay (if applicable),,,,,,,
label,Notes:,,,,,,,
label,H = Hold point up to approval of Optimisation Testing,,,,,,,
label,M = Monitor during production,,,,,,,
label,Detail of Activity / Test - Calfornia Bearing Ratio (CBR),,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency - 1 per 10,000 m3",,,,,,,
label,"Inspection / Test method - NZS4402:4.1.3, NZS4407:3.15",,,,,,,
