type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Catenaries,,,,,,Catenaries
checkpoint,Supported correctly,,,,,,
checkpoint,Correct locations,,,,,,
,,,,,,,
checklist-flat,Cable tray,,,,,,Cable tray
checkpoint,Installed correct location,,,,,,
checkpoint,Installed correct height,,,,,,
checkpoint,Installed correctly,,,,,,
,,,,,,,
checklist-flat,Floor penetrations,,,,,,Floor penetrations
checkpoint,Penetration/chase marked as per plan,,,,,,
checkpoint,Depth/width correct for conduit/floor box,,,,,,
,,,,,,,
checklist-flat,Flush box,,,,,,Flush box
checkpoint,Correct location,,,,,,
checkpoint,Correct height,,,,,,
,,,,,,,
checklist-flat,Power circuits first fix,,,,,,Power circuits first fix
checkpoint,Cable schedule,,,,,,
checkpoint,Cable size correct,,,,,,
checkpoint,RCD downstream outlets wired correctly ,,,,,,
checkpoint,Cabling to correct locations,,,,,,
checkpoint,Cables to isolators ie kitchen outlets,,,,,,
checkpoint,Position on elevations confirmed,,,,,,
,,,,,,,
checklist-flat,Lighting circuits first fix,,,,,,Lighting circuits first fix
checkpoint,Cabling to correct location as per plan,,,,,,
checkpoint,Emergency lighting cabelled,,,,,,
checkpoint,Number of fittings correct,,,,,,
checkpoint,Local switch wire installed,,,,,,
checkpoint,Sensor control wire installed,,,,,,
checkpoint,Cabinet lighting confirmed/cabled,,,,,,
,,,,,,,
,,,,,,,
checklist-flat,Power circuits second fix,,,,,,Power circuits second fix
checkpoint,"Outlets installed, level and labelled",,,,,,
checkpoint,RCD outlets correct rating for space 10ma/30ma,,,,,,
checkpoint,Starters installed,,,,,,
checkpoint,Floor boxes fit off,,,,,,
checkpoint,Kitchen outlets/isolators/hw kits,,,,,,
,,,,,,,
checklist-flat,Lighting circuits second fix,,,,,,Lighting circuits second fix
checkpoint,Correct light type installed,,,,,,
checkpoint,Correct number installed,,,,,,
checkpoint,Correct location,,,,,,
checkpoint,Local switching installed,,,,,,
checkpoint,Sensor installed,,,,,,
checkpoint,Emergency lighting type installed,,,,,,
,,,,,,,
,,,,,,,
checklist-flat,Submain,,,,,,Submain
checkpoint,Correct size confirmed,,,,,,
checkpoint,Length of tails,,,,,,
checkpoint,Lugs correct size / hole size,,,,,,
,,,,,,,
checklist-flat,Switchboard,,,,,,Switchboard
checkpoint,Cables dressed,,,,,,
checkpoint,All cables terminated,,,,,,
checkpoint,Circuits labelled,,,,,,
checkpoint,Circuits tested,,,,,,
textbox,IRT Mohm,,,,,,
textbox,Earth Loop,,,,,,
textbox,Rcd,,,,,,
textbox,Polarity,,,,,,
textbox,Visual,,,,,,
textbox,bonding,,,,,,
textbox,Earth cont.,,,,,,
,,,,,,,
checklist-flat,Documentation,,,,,,Documentation
checkpoint,C.O.C.,,,,,,
checkpoint,R.O.I.,,,,,,
checkpoint,Test sheets complete,,,,,,
checkpoint,As builts complete,,,,,,
checkpoint,PS3,,,,,,
checkpoint,Emergency lighting labelled,,,,,,
checkpoint,EM test sheets,,,,,,
,,,,,,,
checklist-flat,Underground Services (Poles) Checklist,,,,,,Underground Services (Poles) Checklist
checkpoint,Location confirmed,,,,,,
checkpoint,Duct correct,,,,,,
checkpoint,Draw tape present ,,,,,,
checkpoint,Cages set to height,,,,,,
,,,,,,,
checklist-flat,Cabling (Poles) Checklist,,,,,,Cabling (Poles) Checklist
checkpoint,Cable size,,,,,,
checkpoint,Cable type,,,,,,
checkpoint,Cable route,,,,,,
checkpoint,Draw tape,,,,,,
,,,,,,,
checklist-flat,Cabling (Signage) Checklist,,,,,,Cabling (Signage) Checklist
checkpoint,Cable size,,,,,,
checkpoint,Cable type,,,,,,
checkpoint,Cable route,,,,,,
checkpoint,Draw tape,,,,,,
,,,,,,,
checklist-flat,Fit Off (Poles) Checklist,,,,,,Fit Off (Poles) Checklist
checkpoint,Insulation test cables,,,,,,
checkpoint,Correct fitting identified,,,,,,
checkpoint,Polarity correct,,,,,,
checkpoint,Terminations correct,,,,,,
checkpoint,Bonding,,,,,,
,,,,,,,
checklist-flat,Fit Off (Signage) Checklist,,,,,,Fit Off (Signage) Checklist
checkpoint,Insulation test cables,,,,,,
checkpoint,Correct fitting identified,,,,,,
checkpoint,Polarity correct,,,,,,
checkpoint,Terminations correct,,,,,,
checkpoint,Bonding,,,,,,
,,,,,,,
checklist-flat,Main Switchboard Checklist,,,,,,Main Switchboard Checklist
checkpoint,Switchboard securly fastened,,,,,,
checkpoint,Switcboard bonded,,,,,,
checkpoint,Teminals correctly crimped,,,,,,
checkpoint,Lugs heat shrinked,,,,,,
checkpoint,Lugs torqued,,,,,,
checkpoint,Polarity correct,,,,,,
checkpoint,All cables tested,,,,,,
checkpoint,All labels installed ,,,,,,
checkpoint,Test sheets complete,,,,,,
checkpoint,C.O.C complete  ,,,,,,
checkpoint,R.O.I required,,,,,,
checkpoint,Live tests complete,,,,,,
