Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
d94ecba8-4192-546a-bc80-f44fa138c060,,pass,,section,FALSE,FALSE,Site QA,Level 07,701,Rough In,,
653716ab-9c88-5c82-aa17-78ab3fc13d50,,pass,,section,FALSE,FALSE,Site QA,Level 07,702,Rough In,,
77a90ec1-eef4-5143-9572-c086e7cad449,,pass,,section,FALSE,FALSE,Site QA,Level 07,703,Rough In,,
379ee619-31b6-5d18-9eab-09af0ac24196,,pass,,section,FALSE,FALSE,Site QA,Level 07,704,Rough In,,
9750c525-1e0b-58e7-8b64-ecee68ea6728,,pass,,section,FALSE,FALSE,Site QA,Level 07,705,Rough In,,
e357ec83-21a8-596e-a43f-c621f65fa1a4,,pass,,section,FALSE,FALSE,Site QA,Level 07,706,Rough In,,
84bcd306-537e-5bde-93f8-ce4bf730990d,,pass,,section,FALSE,FALSE,Site QA,Level 07,707,Rough In,,
d1e52e88-295a-5e8a-9c8e-fbafc3cf92ed,,pass,,section,FALSE,FALSE,Site QA,Level 07,708,Rough In,,
42904d49-58fc-5d7e-8255-88fc408fc801,,pass,,section,FALSE,FALSE,Site QA,Level 07,709,Rough In,,
4f81f1b8-b802-5619-b3d5-85b5c714df06,,pass,,section,FALSE,FALSE,Site QA,Level 07,710,Rough In,,
c32e57c6-d069-5b69-9b68-d97589c58d64,,pass,,section,FALSE,FALSE,Site QA,Level 08,801,Rough In,,
d602bc86-4f09-5796-ba09-b26687d76a1d,,pass,,section,FALSE,FALSE,Site QA,Level 08,802,Rough In,,
ba326a38-525b-548c-8a22-b29d6e3f8e1b,,pass,,section,FALSE,FALSE,Site QA,Level 08,803,Rough In,,
e212cca4-6b42-56bb-aad4-010fb888194f,,pass,,section,FALSE,FALSE,Site QA,Level 08,804,Rough In,,
3c731125-1c97-5879-87b0-81129151d0c4,,pass,,section,FALSE,FALSE,Site QA,Level 08,805,Rough In,,
881053cb-3faf-5212-9b31-ce9923842976,,pass,,section,FALSE,FALSE,Site QA,Level 08,806,Rough In,,
2b666801-5a21-599e-9552-a7a02bd2fc67,,pass,,section,FALSE,FALSE,Site QA,Level 08,807,Rough In,,
9dee131a-44bd-56c5-a008-e0d936c350f4,,pass,,section,FALSE,FALSE,Site QA,Level 08,808,Rough In,,
a96286f5-8137-5edd-84d8-8660cca27a3c,,pass,,section,FALSE,FALSE,Site QA,Level 08,809,Rough In,,
06611369-818b-5e1a-ad3c-79550721ae05,,pass,,section,FALSE,FALSE,Site QA,Level 08,810,Rough In,,
f903e6a2-8fb8-5ec4-80a7-ab0d9b6533f9,,pass,,section,FALSE,FALSE,Site QA,Level 09,901,Rough In,,
148d07de-293a-50b8-9d97-92afd63ea4aa,,pass,,section,FALSE,FALSE,Site QA,Level 09,902,Rough In,,
7231be68-34c6-557f-8a61-a7878f19d53a,,pass,,section,FALSE,FALSE,Site QA,Level 09,903,Rough In,,
d9011116-22e3-5f44-b6d7-78b81936a6a2,,work-in-progress,,section,FALSE,FALSE,Site QA,Level 09,904,Rough In,,
3b915113-96f6-56ce-a63c-339c1d6c752e,,pass,,section,FALSE,FALSE,Site QA,Level 09,905,Rough In,,
ddfe10aa-0759-529c-a437-48600f8b717a,,pass,,section,FALSE,FALSE,Site QA,Level 09,906,Rough In,,
8c622b5f-7310-5f37-9575-5e2d3073837d,,pass,,section,FALSE,FALSE,Site QA,Level 09,907,Rough In,,
73db2bf4-3c86-5506-b85c-ceeb0ae7b6fa,,pass,,section,FALSE,FALSE,Site QA,Level 09,908,Rough In,,
2218eb3c-7caa-5432-b583-548f8b81d64a,,pass,,section,FALSE,FALSE,Site QA,Level 09,909,Rough In,,
65a2d0dc-849a-5285-ae82-93f311c750c7,,pass,,section,FALSE,FALSE,Site QA,Level 09,910,Rough In,,
40c38613-97a8-5508-847a-a79d2b5d93b5,,pass,,section,FALSE,FALSE,Site QA,Level 10,1001,Rough In,,
bc73da86-478f-5678-8bdb-2ff93a843c6e,,pass,,section,FALSE,FALSE,Site QA,Level 10,1002,Rough In,,
63e3ff6a-234d-5d0b-a092-003b7857313a,,pass,,section,FALSE,FALSE,Site QA,Level 10,1003,Rough In,,
d8c733c9-f458-556a-862e-517fa214c818,,pass,,section,FALSE,FALSE,Site QA,Level 10,1004,Rough In,,
012514b9-dee2-5b4a-9973-15183b919f04,,pass,,section,FALSE,FALSE,Site QA,Level 10,1005,Rough In,,
caf52924-f2f9-58cd-8137-4ec4b11c875b,,pass,,section,FALSE,FALSE,Site QA,Level 10,1006,Rough In,,
ff69d103-1804-5b6a-a567-6f9fa71f8c3e,,pass,,section,FALSE,FALSE,Site QA,Level 10,1007,Rough In,,
4fb4c39d-84cb-50c3-a8c3-0e0786dab86b,,pass,,section,FALSE,FALSE,Site QA,Level 10,1008,Rough In,,
34607e23-30f0-50db-93de-1e0e9e0188e3,,pass,,section,FALSE,FALSE,Site QA,Level 10,1009,Rough In,,
e5a5dda9-534c-53f1-9297-90080c3d30e9,,pass,,section,FALSE,FALSE,Site QA,Level 10,1010,Rough In,,
36994543-0913-50a8-9d48-0d7d2bfa38b9,,pass,,section,FALSE,FALSE,Site QA,Level 10,1011,Rough In,,
7106a96e-17ef-53aa-979a-543fb06b3e3a,,pass,,section,FALSE,FALSE,Site QA,Level 10,1012,Rough In,,
ed6e4ae4-862b-57d1-8957-0b9248cabe0f,,pass,,section,FALSE,FALSE,Site QA,Level 10,1013,Rough In,,
12ee1320-c868-5a73-8846-3359951fc4dd,,pass,,section,FALSE,FALSE,Site QA,Level 11,1101,Rough In,,
6da36684-a555-58f1-9811-21529b1b6c8f,,pass,,section,FALSE,FALSE,Site QA,Level 11,1102,Rough In,,
3d4eb355-6c23-5444-8143-1e98dbcd6428,,pass,,section,FALSE,FALSE,Site QA,Level 11,1103,Rough In,,
