Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
,checklist,Precast retaining wall,,Precast retaining wall,,7883a39d-4355-4a77-a9ce-ac4c0a86c56d
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
,checkpoint,Excavation and batter back,,,,
,checkpoint,Shop drawings sign off,,,,
,checkpoint,Excavate ground beam and post holes to depth/good ground,,,,
,checkpoint,Ground beam DPM and form work,,,,
,checkpoint,25mm poly above services,,,,
,checkpoint,R10 stirrups @ 200 centers,,,,
,checkpoint,Install 1200 long Galv starters for future extension,,,,
,checkpoint,Hold point - pre pour inspections,,,,
,checkpoint,Off Site inspections of precast panels,,,,
,checkpoint,Ucs installed in line and plumb,,,,
,checkpoint,precast panels installed - no gaps over 100mm,,,,
,checkpoint,Grouting of joints,,,,
,checkpoint,Install protection sheet,,,,
,checkpoint,Install soil drain,,,,
,checkpoint,Backfill,,,,
