"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9b3cbb39-7e18-482e-845f-d7df921f0890","","checklist-flat","work-in-progress","SYS - PT - Overall Pre-set","checklist-flat","FALSE","FALSE","Overall Pre-set"
"bec326db-07ef-5f50-9a9f-6cb8ac80dfd1","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Overall Pre-set","Overall Pre-set"
"01190806-68fb-55af-aa3b-28f7d1d355c8","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Overall Pre-set","System information:"
"62367ee4-a476-5d80-9709-f1f4e0465805","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Overall Pre-set","SSP Attached"
"fcce6813-874f-5c44-b620-29333aad9156","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-set","Task Analysis Attached"
"ad6fc0d1-a91b-5c13-b344-69c3075f7453","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-set","Relevant Drawings Attached"
"22f0f1f5-d3b2-4c53-89a2-5e35c49c56f4","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA"
"654a28f2-4488-442e-9388-be5df29d3060","","folder-normal","not-started","","step","TRUE","FALSE","QA","1No RoofSafe Cable System @ 13m - Line 01 "
"bf3ba05a-24e0-4056-aa17-3a3983868593","","checklist-flat","not-started","Pre-Fit Off Checklist","checklist-flat","FALSE","FALSE","QA","1No RoofSafe Cable System @ 13m - Line 01 ","Pre-Fit Off Checklist"
"864fd713-c890-5845-98db-3ae5b535761a","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 13m - Line 01 ","Pre-Fit Off Checklist","Confirm structure is in accordance to the details provided"
"1f33f059-1970-5d93-90c1-83ce9d376e9c","","holdpoint","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 13m - Line 01 ","Pre-Fit Off Checklist","EMAIL PM"
"b1bcefcd-8f05-59ae-81cc-beac7c57b6d2","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 13m - Line 01 ","Pre-Fit Off Checklist","Plinths/ bases/post installed in accordance with details provided"
"6fcccbf2-b46c-53ee-9454-a63203aafd8b","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 13m - Line 01 ","Pre-Fit Off Checklist","Photos taken"
"324c34d2-d3bd-4579-8607-9778eb219ccc","","checklist-flat","not-started","Fit Off Checklist - Line (250m or less)","checklist-flat","FALSE","FALSE","QA","1No RoofSafe Cable System @ 13m - Line 01 ","Fit Off Checklist - Line 01"
"880ff248-5c13-56bc-8243-fe06e48b5e73","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 13m - Line 01 ","Fit Off Checklist - Line 01","Confirm the structure is in accordance with the details supplied by PBI"
"9d58f4b6-f2b1-59e8-acc6-24ddef15e743","","holdpoint","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 13m - Line 01 ","Fit Off Checklist - Line 01","EMAIL PM"
"a6077b73-3ff2-521f-a882-9ce45d011143","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 13m - Line 01 ","Fit Off Checklist - Line 01","Photo taken of line pull test - 4 photos required"
"f713837f-2e8e-5fec-84e6-6ae00cfb67f1","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 13m - Line 01 ","Fit Off Checklist - Line 01","Photo taken of Swages - 12 photos required"
"3717a16a-b223-58f7-8da8-d19916bef6b6","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 13m - Line 01 ","Fit Off Checklist - Line 01","Photo taken of Engraved Line Plate / ID Tag"
"8717f6d3-2367-59bf-b00b-4c667785b3e8","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 13m - Line 01 ","Fit Off Checklist - Line 01","Video taken of system"
"632bec12-837a-5883-9b1e-3083c1b5da87","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 13m - Line 01 ","Fit Off Checklist - Line 01","Installed as per PBI drawings supplied and manufacturer's requirements"
"48895b36-19ac-4327-a23e-c345edcebaef","","folder-normal","not-started","","step","TRUE","FALSE","QA","1No RoofSafe Cable System @ 56m - Line 02"
"1473f225-2403-458b-b29a-1bf98a152d82","","checklist-flat","not-started","Pre-Fit Off Checklist","checklist-flat","FALSE","FALSE","QA","1No RoofSafe Cable System @ 56m - Line 02","Pre-Fit Off Checklist"
"0b214c46-00e3-5861-b320-b264ba28ae8b","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 56m - Line 02","Pre-Fit Off Checklist","Confirm structure is in accordance to the details provided"
"d14db9f3-a954-5687-ad8d-a8b4df9a5039","","holdpoint","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 56m - Line 02","Pre-Fit Off Checklist","EMAIL PM"
"7f06891d-10f1-598f-aa33-ca3530df9003","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 56m - Line 02","Pre-Fit Off Checklist","Plinths/ bases/post installed in accordance with details provided"
"f22e1601-ad42-57f8-ba56-6e55453290d8","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 56m - Line 02","Pre-Fit Off Checklist","Photos taken"
"67ede89a-e42d-44e5-933d-57a7e98e1813","","checklist-flat","not-started","Fit Off Checklist - Line (250m or less)","checklist-flat","FALSE","FALSE","QA","1No RoofSafe Cable System @ 56m - Line 02","Fit Off Checklist - Line 02"
"85d54eae-9cfe-5310-a6bc-c4794245ef91","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 56m - Line 02","Fit Off Checklist - Line 02","Confirm the structure is in accordance with the details supplied by PBI"
"3db7d7cb-9788-5bac-88c6-cea0c8fe0809","","holdpoint","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 56m - Line 02","Fit Off Checklist - Line 02","EMAIL PM"
"e7c2747c-7a20-5c21-a711-93166b7c4681","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 56m - Line 02","Fit Off Checklist - Line 02","Photo taken of line pull test - 4 photos required"
"4f7a4f92-67b6-572f-b6cd-830a931de2f7","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 56m - Line 02","Fit Off Checklist - Line 02","Photo taken of Swages - 12 photos required"
"a33d390a-dde3-5d8a-85b3-d517126025ec","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 56m - Line 02","Fit Off Checklist - Line 02","Photo taken of Engraved Line Plate / ID Tag"
"a0703d2f-b8dc-5560-931a-d94f0e2be615","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 56m - Line 02","Fit Off Checklist - Line 02","Video taken of system"
