Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA ,
,Rows,,,,
,,Byford Type D&E Beams,dynamic,Byford Type D&E Beams,Site QA 
,Columns,,,,
,,Cast Number,Cast Number,Pre-Pour Checklist completed,Pre-Pour Checklist
,,Unit Type,Unit Type,Pre-Pour Checklist completed,Pre-Pour Checklist
,,Unit Number,Unit Number,Pre-Pour Checklist completed,Pre-Pour Checklist
,,Cast Date,Cast Date,Casting Information,Casting Checklist
,,Concrete Delivery Dockets ,Concrete Delivery Dockets ,Concrete Delivery Dockets ,Casting Checklist
,,Concrete Test Report,Concrete Test Report Number 1,Concrete Strength Test Report Received,Concrete Strength Test Report
,,7 Day Strength (List all),7 Day Strength (1),Concrete Strength Test Report Received,Concrete Strength Test Report
,,28 Day Strength (List all),7 Day Strength (2),Concrete Strength Test Report Received,Concrete Strength Test Report
,,56 Day Strength (List all),28 Day Strength (3),Concrete Strength Test Report Received,Concrete Strength Test Report
