type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-sectioned,ITP 003 Installation of Internal Partitions,,,,,Yes,ITP 003 Installation of Internal Partitions,
checkpoint-group,Wall Framing,,,,,,,
checkpoint-status,Materials Inspected upon delivery,,,,,,,
label,Acceptance Criteria: Correct Materials Delivered and Inspected of damaged / defected material,,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008",,,,,,,
label,Buildup Inspection Code: W,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
checkpoint-status,"Wall framing completed to Rondo designs, checked for square, plumb and twisting",,,,,,,
label,Acceptance Criteria: 20mm clearance between the slab and the top track;slotted Deflection Track used; additional noggin installed for onside sheeting frame,,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008;Internal partition designs: 10246-22001 SK00 - 1024622-001-SK15; Series: BR3ADB2-Wall Setout Plans; And BR3ADL1-Wall Type",,,,,,,
label,Buildup Inspection Code: W,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
checkpoint-status,"Openings (Including doors, windows, removable parts) installed to correct position and height, with right opening towards, plumb and square, as per Rondo designs",,,,,,,
label,Acceptance Criteria: Jamb header or sill used correct components,,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008;Internal partition designs: 10246-22001 SK00 - 1024622-001-SK15; Series: BR3ADB2-Wall Setout Plans; And BR3ADL1-Wall Type",,,,,,,
label,Buildup Inspection Code: H,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
holdpoint,HOLD POINT - Signed by Lendlease,,,,,,,
checkpoint-status,Plywood Noggins and structural stud installed for all fixtures,,,,,,,
label,Acceptance Criteria: Reference that set out of noggins to be checked against Room Layout sheet Elevations,,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008;Internal partition designs: 10246-22001 SK00 - 1024622-001-SK15; Series: BR3ADB2-Wall Setout Plans; And BR3ADL1-Wall Type",,,,,,,
label,Buildup Inspection Code: W,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
checkpoint-status,Door and window Frame installed as per manufacturer's specification stud installed for all fixtures,,,,,,,
label,"Acceptance Criteria: Plumb, square and same height, core-filled",,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008;Internal partition designs: 10246-22001 SK00 - 1024622-001-SK15; Series: BR3ADB2-Wall Setout Plans; And BR3ADL1-Wall Type",,,,,,,
label,Buildup Inspection Code: H,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
holdpoint,HOLD POINT - Signed by Lendlease,,,,,,,
checkpoint-group,Wall Sheeting,,,,,,,
checkpoint-status,Materials Inspected upon delivery,,,,,,,
label,Acceptance Criteria: Correct Materials Delivered and Inspected of damaged / defected material,,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008",,,,,,,
label,Buildup Inspection Code: W,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
checkpoint-status,"Sheeting carried as per manufacturer’s specification, specified sheeting as per schedule. Ensuring correct layering and components and completed fixing as specification",,,,,,,
label,"Acceptance Criteria: Staged Fixing at edges, fixing@50mm max centre in field, Staged joints min 300 mm between different layers",,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008;Series: BR3ADB2-Wall Setout Plans; And BR3ADL1-Wall Type",,,,,,,
label,Buildup Inspection Code: W,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
checkpoint-status,Caulking to acoustic / fire / smoke/ details.,,,,,,,
label,"Acceptance Criteria: Max 20mm with slab/ column, flush",,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008;Series: BR3ADB2-Wall Setout Plans; And BR3ADL1-Wall Type",,,,,,,
label,Buildup Inspection Code: W,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
checkpoint-status,Penetration sheeted and sealed as per builder' drawings,,,,,,,
label,"Acceptance Criteria: Opening square and flush, fully sealed",,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008;Series: BR3ADB2-Wall Setout Plans; And BR3ADL1-Wall Type",,,,,,,
label,Buildup Inspection Code: H,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
holdpoint,HOLD POINT - Signed by Lendlease,,,,,,,
checkpoint-status,"All in wall Services signed off by other trades, wall closeout checklist received by Lendlease",,,,,,,
label,Acceptance Criteria: Confirm with Lendlease that all wall service rough in have been completed and approved prior to sheeting,,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008",,,,,,,
label,Buildup Inspection Code: H,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
holdpoint,HOLD POINT - Signed by Lendlease,,,,,,,
checkpoint-status,"Insulation completed as per acoustic report, partition plans and spec",,,,,,,
label,"Acceptance Criteria: As required Insulation, no gap can be seen",,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008;Series: BR3ADL1-Wall Type",,,,,,,
label,Buildup Inspection Code: W,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
checkpoint-status,Plywood Noggins and structural stud installed for all FFE,,,,,,,
label,Acceptance Criteria: Checked against current RLS,,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008;Series: BR3ADL2Internal Architectural Details",,,,,,,
label,Buildup Inspection Code: W,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
checkpoint-status,Close wall,,,,,,,
label,"Acceptance Criteria: Staged Fixing at edges, fixing@50mm max centre in field, Staged joints min 300 mm between different layers",,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008;Series: BR3ADB2-Wall Setout Plans; And BR3ADL1-Wall Type",,,,,,,
label,Buildup Inspection Code: W,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
checkpoint-status,Caulking to acoustic / fire / smoke/ details,,,,,,,
label,"Acceptance Criteria: Max 20mm with slab/ column, flush",,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008",,,,,,,
label,Buildup Inspection Code: H,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
holdpoint,HOLD POINT - Signed by Lendlease,,,,,,,
checkpoint-status,Set and sand ready for painting,,,,,,,
label,Acceptance Criteria: Meet Level 4 of finish requirement,,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008",,,,,,,
label,Buildup Inspection Code: H,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
holdpoint,HOLD POINT - Signed by Lendlease,,,,,,,
checkpoint-status,COMPREHENSIVE FIRST-OF-TYPE INSPECTION,,,,,,,
label,"References: Australian Standards AS 1170.4, AS/NZS 4600 and AS/NZS ISO 9001:2008; Siniat & Rondo Inspection",,,,,,,
label,Buildup Inspection Code: H,,,,,,,
label,Lendlease Inspection Code:,,,,,,,
label,Lendlease Sign/Date:,,,,,,,
label,Lendlease Comment/Result:,,,,,,,
holdpoint,HOLD POINT - Signed by Lendlease,,,,,,,
