Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
Hold Point Register,,,,,,,,
,Scope,,,Training Folder 2 (Matrices and New Updates),,,,
,Rows,,,,,,,
,,AREA 1,grouping,AREA 1,,,,
,,R11 Stormwater A0101 - A0102 - 3 - Supply of Precast Concrete Members subject to traffic and/or Earth Pressure,,3 - Supply of Precast Concrete Members subject to traffic and/or Earth Pressure,R11 Stormwater A0101 - A0102,Area 1,Example stormwater,Training Folder 2 (Matrices and New Updates)
,,R11 Stormwater A0101 - A0102 - 4 - Certificate of Conformity,,4 - Certificate of Conformity,R11 Stormwater A0101 - A0102,Area 1,Example stormwater,Training Folder 2 (Matrices and New Updates)
,,R11 Stormwater A0101 - A0102 - 5 - Supply of bedding and support fill material,,5 - Supply of bedding and support fill material,R11 Stormwater A0101 - A0102,Area 1,Example stormwater,Training Folder 2 (Matrices and New Updates)
,,R11 Stormwater A0101 - A0102 - 6 - Rock Rip Rap,,6 - Rock Rip Rap,R11 Stormwater A0101 - A0102,Area 1,Example stormwater,Training Folder 2 (Matrices and New Updates)
,,R11 Stormwater A0101 - A0102 - 7 - Setting out,,7 - Setting out,R11 Stormwater A0101 - A0102,Area 1,Example stormwater,Training Folder 2 (Matrices and New Updates)
,,R11 Stormwater A0101 - A0102 - 8 - Open Drains,,8 - Open Drains,R11 Stormwater A0101 - A0102,Area 1,Example stormwater,Training Folder 2 (Matrices and New Updates)
,,R11 Stormwater A0101 - A0102 - 10 - Inadequate Foundation Material,,10 - Inadequate Foundation Material,R11 Stormwater A0101 - A0102,Area 1,Example stormwater,Training Folder 2 (Matrices and New Updates)
,,R11 Stormwater A0101 - A0102 - 13 - Construction Traffic,,13 - Construction Traffic,R11 Stormwater A0101 - A0102,Area 1,Example stormwater,Training Folder 2 (Matrices and New Updates)
,,AREA 2,grouping,AREA 2,,,,
,,R11 Stormwater B0101 - B0102 - 3 - Supply of Precast Concrete Members subject to traffic and/or Earth Pressure,,3 - Supply of Precast Concrete Members subject to traffic and/or Earth Pressure,R11 Stormwater B0101 - B0102,Area 2,Example stormwater,Training Folder 2 (Matrices and New Updates)
,,R11 Stormwater B0101 - B0102 - 4 - Certificate of Conformity,,4 - Certificate of Conformity,R11 Stormwater B0101 - B0102,Area 2,Example stormwater,Training Folder 2 (Matrices and New Updates)
,,R11 Stormwater B0101 - B0102 - 5 - Supply of bedding and support fill material,,5 - Supply of bedding and support fill material,R11 Stormwater B0101 - B0102,Area 2,Example stormwater,Training Folder 2 (Matrices and New Updates)
,,R11 Stormwater B0101 - B0102 - 6 - Rock Rip Rap,,6 - Rock Rip Rap,R11 Stormwater B0101 - B0102,Area 2,Example stormwater,Training Folder 2 (Matrices and New Updates)
