Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
ACS Commissioning - Detailed (Level 36-49),,,,,
,Scope,,,ACS Commissioning,
,Rows,,,,
,,Level 36,dynamic,Level 36,ACS Commissioning
,,Level 37,dynamic,Level 37,ACS Commissioning
,,Level 38,dynamic,Level 38,ACS Commissioning
,,Level 39,dynamic,Level 39,ACS Commissioning
,,Level 40,dynamic,Level 40,ACS Commissioning
,,Level 41,dynamic,Level 41,ACS Commissioning
,,Level 42,dynamic,Level 42,ACS Commissioning
,,Level 43,dynamic,Level 43,ACS Commissioning
,,Level 44,dynamic,Level 44,ACS Commissioning
,,Level 45,dynamic,Level 45,ACS Commissioning
,,Level 46,dynamic,Level 46,ACS Commissioning
,,Level 47,dynamic,Level 47,ACS Commissioning
,,Level 48,dynamic,Level 48,ACS Commissioning
,,Level 49,dynamic,Level 49,ACS Commissioning
,Columns,,,,
,,Builders works completed,,Builders works are completed,
,,Apartment energised,,Apartment is energised,
,,Indoor unit energised,,Indoor unit is energised,
,,Controls fit off & operational,,Controls are fit off and operational,
,,Unit commissioned by manufacturer,,Unit has been commissioned by manufacturer,
,,Tundish completed by plumber,,Tundish has been completed by plumber IF APPLICABLE,
,,Drain terminated correctly at tudish,,Drain has been terminated correctly at tudish or as specified,
,,Drain installed correctly at indoor unit,,Drain is installed correctly at indoor unit,
,,Drain passed flow test,,Drain passed flow test,
,,Model/serial number clearly visable,,Model and serial number are clearly visable (TAKE PHOTO),
,,Indoor Unit Unit installed,,Indoor Unit Unit installed correctly,
,,Indoor Unit Fan operating/free of vibration,,Indoor Unit Fan operating and free of vibration,
,,Fan checked for correct operation L/M/H,,Fan has been checked for correct operation L/M/H,
,,Wall Controller commissioned incl. date/time,,Wall Controller has been commissioned including setting date/time.,
,,Temperatures checked in heating/cooling,,Temperatures have been checked in heating and cooling,
,,Other Comments/Notes,,Other Comments or Notes,
,,Power Supply/Electrical at MSSB complete,,Power Supply and Electrical at MSSB is complete,
,,Power Supply/Electrical at Asset complete,,Power Supply and Electrical at Asset is complete,
,,All Control Accessories complete,,All Control Accessories are complete IF APPLICABLE,
,,Daikin commissioned,,Daikin has commissioned IF APPLICABLE,
,,Access installed by builder,,Access is installed by builder IF APPLICABLE,
,,Access sufficient to service electrical,,Access is suffient to service electrical,
,,Indoor Unit Pipes fully insulated,,Indoor Unit Pipes fully insulated,
,,Indoor Unit Visible duct installed & free of obstruction,,Indoor Unit Visible duct installed correctly and free of obstruction,
