Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Stage 3 - Fixing (Lining) Progress,,,,,
,Scope,,,Stage 3 - THB11 & 13,
,Rows,,,,
,,"THB 11 (TH33, 34, 35, 36)",dynamic,"THB 11 (TH33, 34, 35, 36)",Stage 3 - THB11 & 13
,,"THB 13 (TH37, 38, 39)",dynamic,"THB 13 (TH37, 38, 39)",Stage 3 - THB11 & 13
,Columns,,,,
,,"All preline services & passive fire completed, area accessible & substrate acceptable",,"All preline services & passive fire (where required) completed, area accessible and substrate acceptable",
,,"Consider bracing, adhesive/sealant & lining layer(s) requirements",,"Consider bracing, adhesive/sealant & lining layer(s) requirements (consider fire stopping between layers)",
,,Specific products used,Specific products used (photos Required),"Consider bracing, adhesive/sealant & lining layer(s) requirements (consider fire stopping between layers)",
,,"Services/Penetrations, correctly formed & located",,"Services/Penetrations, correctly formed & located (consider cutout tolerances and access hatches (location & size) where applicable)",
,,Correct fixing pattern/sealant/adhesive/layers installed,,Correct fixing pattern/sealant (consider fire)/adhesive/layers installed to align with consented design and specifications,
,,Any bracing elements completed to design specification,,Any bracing elements completed to design specification,
,,All lining(s) completed correctly to specification,,All lining(s) completed correctly to specification & level of finish acceptable in respective area(s),
,,Inspections completed & issued to Foreman,,Inspections completed and issued to Foreman,
,,"Services/penetrations, correctly formed & located",,"Services/penetrations, correctly formed & located (consider cut-out tolerances where applicable)",
,,All lining(s) completed correctly to specification,,All lining(s) completed correctly to specification & level of finish acceptable in respective area(s) ,
,,,,,
Stage 3 - Stopping (Plaster) Progress,,,,,
,Scope,,,Stage 3 - THB11 & 13,
,Rows,,,,
,,"THB 11 (TH33, 34, 35, 36)",dynamic,"THB 11 (TH33, 34, 35, 36)",Stage 3 - THB11 & 13
,,"THB 13 (TH37, 38, 39)",dynamic,"THB 13 (TH37, 38, 39)",Stage 3 - THB11 & 13
,Columns,,,,
,,Consider fire stopping between layers of lining & apply compound(s) as specified,,Consider fire stopping between layers of lining & apply compound(s) as specified ,
,,"Openings/penetrations/corners & bulkheads, correctly formed",,"Openings/penetrations/corners & bulkheads, correctly formed (consider tolerances where applicable)",
,,"Consider square stopping, slimlines, joints checked & acceptable",,"Consider square stopping, slimlines, joints checked & acceptable",
,,Correct compound(s) used to align with consented specifications ,,Correct compound(s) used to align with consented specifications ,
,,"Adequate drying time between coats, no visible bubbling/deforms & each coat sanded",,"Adequate drying time between coats, no visible bubbling/deforms & each coat is sanded as applicable",
,,Light check completed to ensure no sheet joins stand out ,,Light check completed to ensure no sheet joins stand out ,
,,Stopping work completed - specified level of finish achieved ,,Stopping work completed - specified level of finish achieved ,
,,Inspections completed & issued to Foreman,,Inspections completed and issued to Foreman,
