"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2378c659-7bcd-4197-8483-f0a24388bcdd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets"
"641c3acf-0018-4d61-af22-ac60e2fee74e","","folder-normal","not-started","","step","TRUE","FALSE","Timesheets","29th Dec - 4th Jan"
"f08c1e6a-4f04-41b6-b912-2e92b186a3be","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Doug"
"13b68eda-5fea-4851-942e-1e2ffeab082e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Doonga"
"2ea29363-6904-4447-baf3-c0c7e1cafd05","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","General"
"64567f58-8d7c-40e8-974a-b438cc046c17","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Gary"
"f3132135-f8bf-4455-8d90-79ea46ac2d88","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","James B"
"d2227e1a-b4dd-4d68-ba86-2f5da67b5f71","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Jarrod B"
"db0b07b6-e812-4173-be5f-f1e3d11681e7","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Jimmy"
"f8a6eb10-0222-4d4a-ae0c-060fd64136b1","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Jay A"
"7cfc4044-299f-4dd0-a71c-e698eb2f9199","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Jay J"
"1c770efa-01d3-4dc4-8366-2cbe08a0a4b2","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Jobbo"
"ef9ae90f-622b-4233-9112-330f12b273cf","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Josh"
"9550e7b7-4536-4ba4-8591-4350007411fd","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Jules"
"a4948079-43b7-4517-958a-fa2e9da0bbef","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Jake"
"864fad59-5a98-4d24-8c48-d9ba4b728f47","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Jack B"
"c046eb21-1dcd-4955-9a94-4c5434d11ac3","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Jack W"
"a810b170-8620-4b98-92db-3a3e7927fc37","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Joe"
"204f6000-93ef-4a4e-b4b3-b98ea4f21794","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Jez"
"c830699f-a48a-4673-814b-6b7753be852e","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Joel M"
"dc46cdc2-34b3-4236-9b63-0f6b9c7e6589","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Kirk"
"f6d651b6-0010-435a-8f28-d3dc2af3cb74","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Kyle"
"46bbdb3e-dd41-498a-9e42-0f432d3efe51","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Marc"
"88890553-321b-41ac-8d87-948ec24431ce","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Mark"
"f6bf2162-fe04-488b-926a-a431c76b9eed","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Mick W"
"a4b42a0d-08f6-480f-a81f-2cc033f17e59","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Martin"
"90381501-90b9-4bda-b4dc-1c42b04f0ec9","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Matt (Bill)"
"e96eb82c-954b-4b1f-ab44-4c951f338c9f","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Nathan K"
"d4057d78-8a03-4c60-b40f-c7299ff07471","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Nathan M"
"e808858b-6be2-4c8c-95b8-ec82b62c6cbf","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Neil"
"907c706b-5f81-4faa-b64d-f43dbc8e8e55","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Paul M"
"11d720ae-4abb-4318-a356-8c0541e58356","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Pat"
"fa9f7793-960d-4f13-a233-f462bdb85d59","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Rosco"
"49a1b139-e5e5-4104-acea-7935e02e4197","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Scottie"
"d60e408a-18f3-4564-8468-73b2a940d042","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Simon"
"b1fa2598-b522-4924-a102-44a505aaf980","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Shawy"
"64608542-90ef-4d3a-bb74-eb4ce04a96e9","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Slamma"
"b55b446d-ea20-4022-bfb1-a7999709f995","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Trev B"
"4d214a4d-0a4c-4ba5-bcec-05a5faffb0b1","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Tom Woodyard"
"5ac2525b-c541-4985-9897-7ddb94968bb0","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Tom Waller"
"ac28cd66-c4e5-4206-a71d-dc6148290a1c","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Wayne"
"f0731c68-403b-412b-b40d-f75ccd34ac53","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Wormy"
"f4582a81-35c4-4127-912e-aaa16685044d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","26th Jan - 1st Feb","Zac"
"d1f9a21a-3169-438f-aab5-24ab039962fd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets","2nd Feb - 8th Feb"
"c3560fb9-1802-406a-b39d-16477e0c4b01","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Adam"
"7a141fee-360d-4330-8803-357bbd6c14ad","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Aka"
"a52b1339-9d00-46ed-b79f-55a3c6352ace","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Ben"
"0e03d1a5-6974-4fd2-822e-e92e1a68b7f3","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Billy J"
"d8a6ce48-b3d7-48d7-bc97-2e66e9dd46a6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Barlow"
"b5d32c31-94f2-4820-b8b7-96678b7db90d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Blake"
"5285008a-02f9-4cf1-9f96-8f48573ff5d5","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Burger"
"0beb814a-da14-44df-8c21-9fa447dd6bfc","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Batch"
"031bcb26-cbf3-4a88-a525-feb10e28284c","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Boothy"
"c9afd2ac-9f3d-4615-8f23-0d0b0a722a17","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Bucky"
"fce89590-78ba-4da5-a2f1-64d6006ea223","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Brendan"
"c4e6f069-41dc-4e7d-b9cf-82a98064dd55","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Chris"
"7fd02a57-565e-4223-aa45-b70b03d9c10c","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Daniel"
"c4e8b256-eba3-44ee-ab22-3f552f2015ab","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Dave S"
"63e1b477-b390-4c59-b1f9-c5c857887a58","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Dinga"
"5c710cf2-d6ac-4f62-b7d4-536a55e7c6b4","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Doug"
"807d7946-076b-4cc9-b1d6-84e7bebadd8b","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Doonga"
"000468cb-f817-4484-94ae-8d4a82e01f7a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","General"
"fc8fccb8-5884-4bc2-96f9-3569ae892f6e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Gary"
"993bd36f-2e39-4d34-9a53-1514ee7d9f5c","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","James B"
"769503ca-2c79-4eab-87cb-1609f3ecb215","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jarrod B"
"2297efac-fedc-4c82-acfb-c89081f32936","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jimmy"
"2e3b1ddc-0d98-4028-b60d-c6c521fcae15","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jay A"
"92286ba9-6cbe-4a0f-8502-00c59329ac89","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jay J"
"bdc2c829-657a-4eb9-b6dd-b20c8fc13070","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jobbo"
"7d63c09e-a8f8-4498-8b6f-3ca5759f2b2f","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Josh"
"868ce241-d3bd-4476-ba80-5640043ecfac","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jules"
"5f658d3b-9442-4f49-853e-16e528858d50","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jake"
"e810821c-7c6c-4e93-acb4-bb6e0f6784e8","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jack B"
"56f1f804-f0ee-4b25-9027-8890bd95b131","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jack W"
"3732c4a2-bf0c-4ec1-8b04-c6ff8b039dd2","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Joe"
"dfbfc0dd-9ed7-47fc-abf2-a670e611d37e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Jez"
"634120bb-2f74-4ad1-9148-e777fc26d7c9","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Joel M"
"1ab350e4-4fce-47fc-8d60-dded2575680e","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Kirk"
"440a08b4-5546-4011-b447-1dcf5460cdb9","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Kyle"
"acef9da3-5327-4ef9-ad5d-7c74729f0f26","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Marc"
"f4685154-ff24-4774-8b13-cb01cdfca7dc","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Mark"
"475058d2-554f-4f95-990e-0fdf07c754a6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Mick W"
"449e3358-ce75-4236-9951-71a07ead6869","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Martin"
"b819a619-d7b0-4278-b5a6-643aef64bf41","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Matt (Bill)"
"2bfe3dd4-b6d2-43b8-814e-30ffcabcc2b9","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Nathan K"
"e28a0f39-b197-4a18-8d02-d21707c4b735","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Nathan M"
"45f260ea-bdb1-40d4-bb4e-595d0adcd71d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Neil"
"b42d83be-870c-43f3-a18c-b7b32de15450","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Paul M"
"74bf3b3b-9fc3-4845-87ec-2823767689ac","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Pat"
"e2d5e30f-82c8-4b48-95ff-df7af81a0b52","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Rosco"
"9784bacc-e29d-4ad5-87a0-cf2894ea04ca","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Scottie"
"06d45bff-d9f5-4844-ba14-4e964cb36af2","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Simon"
"84e98904-b844-4da0-ac68-6fbe43ef5fa2","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Shawy"
"66689e86-5d46-4c43-8242-7ca60e9a56e2","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Slamma"
"86490e2e-ac81-428e-aba2-d784c341bd48","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Trev B"
"3f75187a-ea14-4549-aece-630ce6080281","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Tom Woodyard"
"16c32b74-15b9-4b7b-90d7-a138453328fa","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Tom Waller"
"0dd6e1a8-ae17-4d84-8603-09a740ffdc68","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Wayne"
"6ef5e21f-ccec-4716-a727-8c81e868a135","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Wormy"
"e5f6ca3c-83c1-4080-b93a-2a32c5ea853e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","2nd Feb - 8th Feb","Zac"
"f875d824-3d72-4589-b57a-dfdfa027cf74","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets","9th Feb - 15th Feb"
"105a5804-1c87-4e58-98be-9be2568d01d1","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Adam"
"3b3d68a9-2d6c-43fd-b4ed-8ba0d3ee3801","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Aka"
"ab4f8ece-253c-4b50-add6-182182730944","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Ben"
"87cc20a7-b721-4904-b92e-8ff4334ac629","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Billy J"
"e86a4ad9-9caf-4eb8-8394-6817ec546080","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Barlow"
"823f83bd-fe5e-4a75-a695-c338f8a3973f","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Blake"
"5b995ef6-ccaa-4fcb-b42f-1e4eeb257ada","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Burger"
"66e5ebcf-6877-4faa-9320-80ec2d1496bb","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Batch"
"8fd439f4-596b-48c6-941d-8f64a264a828","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Boothy"
"1bdc3fae-0db7-436d-9b91-b799e8e85c24","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Bucky"
"e68bb33f-23c7-4e5d-ab9f-dedaf61fbcef","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","9th Feb - 15th Feb","Brendan"
