Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5
88b52e3d-d184-43c4-b9bd-095aa4d4730c,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 2,G3,Bathroom ITP
87c6eb0e-5846-4f73-a2e8-9621ee76f390,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 2,G4,Bathroom ITP
8042fa63-3585-4e41-b639-24854c76a051,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 2,G5,Bathroom ITP
ff621323-d80c-4595-9ba6-603068d7e899,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 2,G6,Bathroom ITP
482f5b04-32f2-461e-a360-76f3db1ba155,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 2,G7,Bathroom ITP
83ee84f5-7cb8-4f4a-b566-7f15f722247b,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 2,G8,Bathroom ITP
7019cfd0-2559-4513-b1a4-a08a6639bb06,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 2,G9,Bathroom ITP
4a5ab4ee-9844-440d-8bb6-c26cf6540e8a,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 2,G10,Bathroom ITP
7bb28b16-0022-43ed-9708-0c344362b9ba,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 2,G11,Bathroom ITP
99813f98-5da6-4cb2-813d-159f37934ca9,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 2,G12,Bathroom ITP
e7d43bec-863a-4516-b875-2b023db3bf34,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 2,G13,Bathroom ITP
8fa55f0e-6925-46cd-a388-5a5d45dbdda8,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 2,G14,Bathroom ITP
730d4e18-5de4-4db0-8b2c-a6e9c21ac10a,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 2,G15,Bathroom ITP
72c3bf93-45c8-4ed0-b5a6-3f08d2a89dfa,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 2,G16,Bathroom ITP
9e7ee3a7-7b95-4638-9d26-803e915efe6e,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 3,G1,Bathroom ITP
6e1de269-82d1-4070-a2f4-1bd6e7b0209c,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 3,G2,Bathroom ITP
681733aa-33d4-41c8-a84c-c8a9d71ea562,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 3,G3,Bathroom ITP
07831a2b-b295-4572-bd0f-d073d7f59a85,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 3,G4,Bathroom ITP
c8eba652-9605-46a1-bb9e-80536e1ba632,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 3,G5,Bathroom ITP
96fc2ad9-535d-4702-aab7-38c109a223a0,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 3,G6,Bathroom ITP
b028d510-0486-4a57-bbbe-ad4ce4408f6f,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 3,G7,Bathroom ITP
ab07fd66-a812-4f6a-aae1-3a04f50fd90a,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 3,G8,Bathroom ITP
aa79d804-091a-47c2-95d1-14978357e930,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 3,G9,Bathroom ITP
8b86a18d-68d4-4763-abeb-32d43b710230,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 3,G10,Bathroom ITP
112d38a6-403c-44bf-943c-f24a8049f281,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 3,G11,Bathroom ITP
25e08d52-9097-4644-b41c-09c12a7b2402,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 3,G12,Bathroom ITP
0c08e56d-ae81-4e44-8ed9-141440c728cd,,checklist-flat,not-started,Bathroom ITP,checklist-flat,FALSE,FALSE,Site QA,Building B,Level 3,G13,Bathroom ITP
