Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Set Out - Penetrations & Fire Collars,,,,,,
,Scope,,,Set Out - Penetrations & Fire Collars,,
,Rows,,,,,
,,Level 13,dynamic,Level 13,Set Out - Penetrations & Fire Collars,Site QA
,,Level 14,dynamic,Level 14,Set Out - Penetrations & Fire Collars,Site QA
,,Level 15,dynamic,Level 15,Set Out - Penetrations & Fire Collars,Site QA
,,Level 16,dynamic,Level 16,Set Out - Penetrations & Fire Collars,Site QA
,,Level 17,dynamic,Level 17,Set Out - Penetrations & Fire Collars,Site QA
,,Level 18,dynamic,Level 18,Set Out - Penetrations & Fire Collars,Site QA
,,Level 19,dynamic,Level 19,Set Out - Penetrations & Fire Collars,Site QA
,,Level 20,dynamic,Level 20,Set Out - Penetrations & Fire Collars,Site QA
,,Level 21,dynamic,Level 21,Set Out - Penetrations & Fire Collars,Site QA
,,Level 22,dynamic,Level 22,Set Out - Penetrations & Fire Collars,Site QA
,,Level 23,dynamic,Level 23,Set Out - Penetrations & Fire Collars,Site QA
,,Level 24,dynamic,Level 24,Set Out - Penetrations & Fire Collars,Site QA
,,Level 25,dynamic,Level 25,Set Out - Penetrations & Fire Collars,Site QA
,,Level 26,dynamic,Level 26,Set Out - Penetrations & Fire Collars,Site QA
,,Level 27,dynamic,Level 27,Set Out - Penetrations & Fire Collars,Site QA
,,Level 28,dynamic,Level 28,Set Out - Penetrations & Fire Collars,Site QA
,,Level 29,dynamic,Level 29,Set Out - Penetrations & Fire Collars,Site QA
,,Level 30,dynamic,Level 30,Set Out - Penetrations & Fire Collars,Site QA
,,Level 31,dynamic,Level 31,Set Out - Penetrations & Fire Collars,Site QA
,,Level 32,dynamic,Level 32,Set Out - Penetrations & Fire Collars,Site QA
,,Level 33,dynamic,Level 33,Set Out - Penetrations & Fire Collars,Site QA
,,Level 34,dynamic,Level 34,Set Out - Penetrations & Fire Collars,Site QA
,,Level 35,dynamic,Level 35,Set Out - Penetrations & Fire Collars,Site QA
,Columns,,,,,
,,Take dimensions off drawings & record remarks/deviations,,Take dimensions off drawings and record any remarks / deviations prior to installing,Survey & Set Out Works,
,,Set Out,Set Out,Take dimensions off drawings and record any remarks / deviations prior to installing,Survey & Set Out Works,
,,Photo of title block to incl. drawing no. & revision,,Photo of title block to include drawing number & revision,Survey & Set Out Works,
,,No structural effect with penetration/cast in pos.,,Consult structural drawings to ensure no structural effect with penetration or cast in position,Structural Interface,
,,Pipework within set downs & beams are cast in/out,,Ensure pipework within set downs and beams are cast in/out of set downs where required and indicated on penetration drawings,Structural Interface,
,,Penetration does not clash with elements downstairs,,"Check that penetration does not clash with elements downstairs e.g. Walls, Beams ETC",Structural Interface,
,,Fire collar installed as per manufacturer's specs.,,Ensure that fire collar is installed as per manufacturer's specifications and is spatially acceptable,Fire Collar Installation,
,,Fire Collar Type,Fire Collar Type,Ensure that fire collar is installed as per manufacturer's specifications and is spatially acceptable,Fire Collar Installation,
,,Pipe fitted correctly,,Ensure pipe is fitted correctly,Pipe Insertion to Collars,
,,Pipe fitted to maximise efficiency of next work sequence,,Ensure pipe is fitted to maximise the efficiency of the next sequence of work e.g. Pipe is easy to knock through,Pipe Insertion to Collars,
,,Conduit within wall/carcass range,,Ensure conduit is within wall or carcass range,Cast in Conduits,
,,Use 15/45 degree bends on all changes in direction,,Use 15/45 degree bends on all changes in direction,Cast in Conduits,
,,Pipe supported correctly without affecting balcony soffit,,Ensure pipe is supported correctly without affecting balcony soffit,Cast in Balcony Outlets,
,,Pipes not damaged after top steel & set downs installed,,Ensure pipes are not damaged after top steel and set downs are installed.,Cast in Balcony Outlets,
,,Safewaste/puddle flange installed to all req. outlets,,Ensure safewaste or puddle flange is installed to all required outlets,Safewaste or Puddle Flange Installation,
,,Safewaste/puddle flange installed to correct height,,Ensure safewaste or puddle flange is installed to the correct height,Safewaste or Puddle Flange Installation,
,,Spray all floor wastes to identify falls,,Spray all floor wastes to identify falls,Safewaste or Puddle Flange Installation,
,,No open ends by installing dust cap/duct tape on risers,,Ensure no open ends by installing dust cap or duct tape on risers,All Pipes & Casting Capped & Supported,
,,All sleeves installed in in situ walls at correct height,,Ensure all sleeves installed in in situ walls at the correct height,Pipe Sleeves,
,,Pipes clear of any obstructions prior to extending riser,,Ensure pipes are clear of any obstructions prior to extending riser,Castin Downpipes,
,,Pipe fitted correctly where agreed by structural eng.,,Ensure pipe is fitted correctly where agreed by structural engineer,Castin Downpipes,
,,Pipes wrapped where required,,Ensure pipes are wrapped where required,Castin Downpipes,
,,Downpipes capped & taped to riser,,Ensure downpipes capped and taped to riser,Castin Downpipes,
,,Pipe is filled with water for concrete pour where req.,,Ensure pipe is filled with water for concrete pour where required,Castin Downpipes,
,,All required inspections by third parties,,"Complete all required inspections by third parties (client, authorities, builder, etc)",Inspect Pipework,
,,Photos taken of entire installation,,Ensure photos are taken of entire installation inc fire collars and casting prior to concrete pour,Photos,
,,Works verified as conforming,,Works verified as conforming (McPherson Plumbing Representative) Name:,Photos,
