Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Cables,,,,,
,Scope,,,Cables,
,Rows,,,,
,,Control Cables,dynamic,Cables,Control Cables
,,COMMS Cables,dynamic,Cables,COMMS Cables
,Columns,,,,
,,Low Voltage Cable,,Low Voltage Cable,
,,"Verify cable type, size, colour code and tags in accordance with Cable Schedule","Verify cable type, size, colour code and tags are in accordance with the Cable Schedule.",Low Voltage Cable,
,,"Check dressing/cleating, cable undamaged","Check dressing / cleating, cable undamaged",Low Voltage Cable,
,,Bending radius satisfactory,Bending radius satisfactory,Low Voltage Cable,
,,Check cable cores correctly identified & labelled,Check cable cores correctly identified and labelled.,Low Voltage Cable,
,,Cable terminated with correct lugs & crimped with the correct die,Cable terminated with correct lugs and crimped with the correct die.,Low Voltage Cable,
,,Check Armour/Screen correctly made off,Check Armour / Screen correctly made off.,Low Voltage Cable,
,,Check armour continuity/earthing maintained by correct use of serrated washers and/or earth tags,Check armour continuity / earthing is maintained by the correct use of serrated washers and / or earth tags (if applicable),Low Voltage Cable,
,,From:,From:,Low Voltage Cable,
,,To:,To:,Low Voltage Cable,
,,Glanding / Locknuts correctly installed,Glanding / Locknuts correctly installed.,Low Voltage Cable,
,,Gland type - from:,Gland type - from:,Low Voltage Cable,
,,Gland type - Haz. Area Cert Details,Haz. Area Cert Details.,Low Voltage Cable,
,,Gland type - to:,Gland type - to:,Low Voltage Cable,
,,Gland type - Haz. Area Cert Details,Haz. Area Cert Details.,Low Voltage Cable,
,,Confirm spare cores & shields terminated & conform to drawings and client spec.,Confirm spare cores and shields are terminated and conform to drawings and client spec.,Low Voltage Cable,
,,Electrical Checks,,Electrical Checks,
,,"Record test results: Insulation Resistance, Continuity, Bonding, Other","Record test results: Insulation Resistance, Continuity, Bonding, Other.",Electrical Checks,
,,Client Representative,,Client Representative,
,,,,,
Cable Support / Cable Support ITR's,,,,,
,Scope,,,Cable Support,
,Rows,,,,
,,Cable Support,grouping,Cable Support,
,,Cable Support,,Cable Support,Cable Support.
,,Cable Support ITR's,dynamic,Cable Support,Cable Support ITR's
,Columns,,,,
,,Cable Support,,Cable Support,
,,Cable ladder installed,Cable ladder installed,Cable Support,
,,Photo of cable ladder,,Photo of cable ladder,
,,Vertical UT-3 Uni tray installed where required to allow cable access into cabinets,Vertical UT-3 Uni tray installed where required to allow cable access into cabinets,Photo of cable ladder,
,,Photo of tray,,Photo of tray,
,,Fibre/comms duct insatlled,Fibre/comms duct insatlled,Photo of tray,
,,Photo of fibre/comms duct,,Photo of fibre/comms duct,
,,Fire wall penetrations go through fire sleeves,Fire wall penetrations go through fire sleeves,Photo of fibre/comms duct,
,,Photo of fire wall penetrations,,Photo of fire wall penetrations,
,,Cable Supports Above Ground,,Cable Supports Above Ground,
,,Verify cable support installed as per relevant drawings/is correct size & type,"Verify cable support has been installed as per relevant drawings, and is correct size and type.",Cable Supports Above Ground,
,,Check all machined parts cut or drilled have no rough edges,"Check all machined parts cut or drilled have no rough edges, have been de-burred & protected by cold galvanising to restore the previous protection.",Cable Supports Above Ground,
