Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Detailed Progress (B01 Ramp),,,,,,
,Scope,,,,,
,Rows,,,,,
,,B01 Ramp,,B01 Ramp,B01,QA
,Columns,,,,,
,,Grids available for reference & base of wall marked accurately,,"Grids available for reference and base of wall marked accurately, RL reference/top of wall (TOW) confirmed",,
,,Base of wall in correct location,,Base of wall in correct location,,
,,Horizontal reinforcing installed correctly,,Horizontal reinforcing installed correctly (centres/ size / splicing etc),,
,,Ties / Control joints installed as required,,Ties / Control joints installed as required,,
,,Vertical reinforcing installed as required with appropriate splice,,Vertical reinforcing installed as required with appropriate splice,,
,,"Openings checked and correct - location, height and width",,"Openings checked and correct - location, height and width",,
,,Washouts correct/openings covered correctly & wall braced adequately,,Washouts correct/openings covered correctly and wall braced adequately (if required),,
,,"Wall built within tolerance - straight, level & to the correct height",,"Wall built within tolerance - straight, level and to the correct height (Approval to pour)",,
,,Concrete specifications checked & correct,,Concrete specifications checked and correct ,,
,,All blocks filled to correct height,,All blocks filled to correct height,,
,,Starter bars in centre of block if applicable,,Starter bars in centre of block if applicable,,
,,Blockwork wall(s) complete to required specification,,Blockwork wall(s) complete to required specification,,
,,Inspections completed and issued to Foreman,,Inspections completed and issued to Foreman,,
