type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Pre-construction Concrete Substrate Readiness Checklist ,,,,,,,
section,Details,,,,,,,
checkpoint,Viking Peel and stick & Underslab Concrete substrate Readiness checklist received from Main contractor,,,,,,,
checkpoint,"Cavities and cracks filled with repair mortar, flushed off and cured",,,,,,,
checkpoint,All protrusions removed. Surface free from foreign matter,,,,,,,
checkpoint,Mortar or bitumen Fillets to all upstands and smooth 5mm radius to all external edges *** ,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
checklist,Underfootings Checklist,,,,,,,
section,Details,,,,,,,
checkpoint,Underslab membrane extends beyond footing and protected until vertical membrane installed,,,,,,,
checkpoint,Any mechanical damage to membrane repaired to specification,,,,,,,
checkpoint,Side laps 80mm and end laps 150mm fully torched and seamed. Bleed visible on all joints. ***,,,,,,,
checkpoint,"Membrane fully adhered to substrate wth no bridging, bubbling or delaminating ",,,,,,,
checkpoint,"Overall installation free of wrinkles bubbles,creases or splits",,,,,,,
checkpoint,Viking protection boards installed correctly ,,,,,,,
,,,,,,,,
,,,,,,,,
checklist,Vertical Checklist,,,,,,,
section,Details,,,,,,,
checkpoint,Peel and stick membrane underflashed 300mm wide over mortar fillet***,,,,,,,
checkpoint,Any movement joints installed to approved specification/detail,,,,,,,
checkpoint,Any mechanical damage to membrane repaired to specification ,,,,,,,
checkpoint,Side laps 80mm and end laps 150mm fully torched and seamed. Bleed visible on all joints,,,,,,,
checkpoint,"Overall installation free of wrinkles bubbles, creases and splits",,,,,,,
checkpoint,Membrane protection boards installed correctly ***,,,,,,,
