type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
checklist,ITP-297-STR-FRMS-Precast Barriers and Kerbs Installation,itp,,,,,ITP-297-STR-FRMS-Precast Barriers and Kerbs Installation Rev 0,,,,,,,,,,,,,,,,
section,1. Referenced Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint-no-value,Referenced Documentation,,,,,,,,,,,,,,,,,,,,,,
label,Document Title: ITP-297-STR-FRMS-Precast Barrier and Kerbs Installation,,,,,,,,,,,,,,,,,,,,,,
label,ITP Description: FRMS-Precast Barrier and Kerbs Installation,,,,,,,,,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): STR,,,,,,,,,,,,,,,,,,,,,,
label,Revision Number: 0,,,,,,,,,,,,,,,,,,,,,,
label,Revision Date: 3/09/2025,,,,,,,,,,,,,,,,,,,,,,
label,ITP created by: Jaidyn Kempster,,,,,,,,,,,,,,,,,,,,,,
label,ITP approved for use by: Pradeep Talasila,,,,,,,,,,,,,,,,,,,,,,
label,1.1 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VicRoads Section 610 Feb 2020,,,,,,,,,,,,,,,,,,,,,,
label,1.2 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VicRoads Section 620 May 2009,,,,,,,,,,,,,,,,,,,,,,
label,1.3 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VicRoads Section 630 October 2013,,,,,,,,,,,,,,,,,,,,,,
label,1.4 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VicRoads Section 670 October 2013,,,,,,,,,,,,,,,,,,,,,,
label,1.5 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VicRoads Section 671 October 2013,,,,,,,,,,,,,,,,,,,,,,
label,1.6 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRP-AURE-TRANS-004790-MRP-DPK-103-00-CBR-0030,,,,,,,,,,,,,,,,,,,,,,
label,1.7 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRP-AURE-TRANS-004818-MRP-DPK-103-00-CSF-0032,,,,,,,,,,,,,,,,,,,,,,
label,1.8 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - SD3901,,,,,,,,,,,,,,,,,,,,,,
section,2. Preliminaries - Materials,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.1 - Grout,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Details of the grout to be placed between adjacent barriers and lifting lug/anchor recess to be submitted for review to the Nominated Authority.,,,,,,,,,,,,,,,,,,,,,,
label,○ Grout shall be non shrink and shall have a 28 day characteristic strength of 50MPa UNO. Grout shall acheive a minimun 80% of the 28 days strength prior to loading.,,,,,,,,,,,,,,,,,,,,,,
label,○ Lifting lug/anchor recess to be filled with 40MPa minimum strength grout or approved equivalent,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, for each product",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,3. Preliminaries - Documents,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Check the revision of the IFC drawings are current as per the drawing register (on Teambinder),,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to starting Works and at regular intervals,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - All,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.2 - Precast Elements,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings VR 610,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Precast supplier is required to provide the following Quality Assurance documentation for each element, typically this consists of:",,,,,,,,,,,,,,,,,,,,,,
label, i. Certificate of Compliance / Birth Certificate,,,,,,,,,,,,,,,,,,,,,,
label, ii. Compressive strength test results,,,,,,,,,,,,,,,,,,,,,,
label, iii. Precast Lifting Design,,,,,,,,,,,,,,,,,,,,,,
label, iv. Pre-pour check sheet / ITP,,,,,,,,,,,,,,,,,,,,,,
label, v. Post-pour check sheet / ITP,,,,,,,,,,,,,,,,,,,,,,
label, vi. Covermeter check record,,,,,,,,,,,,,,,,,,,,,,
label, vii. Record of dimensional measurements to demonstrate compliance with dimensional tolerances of precast,,,,,,,,,,,,,,,,,,,,,,
label,○ These documents are typically stored in a MDR Lot in Team Binder.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.3 - Bridge Deck / Foundation Compressive Strength,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - 671.03, 610.32",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - For Precast elements installed on bridge deck, check that the 7 day compressive strength as shown on the IFC Drawings has been achieved.",,,,,,,,,,,,,,,,,,,,,,
label,"○ Further to the requirements of clause 610.16 and clause 610.23, bridge decks, deck overlays and approach slabs shall not be loaded or opened to traffic until the concrete is at least 4 days (96 hours) old and not before a minimum compressive strength of 32 MPa after casting has been achieved.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each installation location,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Survey Set-out of Precast Elements,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Survey activities undertaken to ensure and validate that all Works meet level and location requirements within the tolerances.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Where anchor bolts are cast in to the concrete, ensure that these are within tolerance.",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,5. Installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Precast Handling,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 620.07 Crane Lift Study,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Unless otherwise specified, precast elements shall be lifted using the lifting points provided and supported with the top surface uppermost at all times.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Precast Placement,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings VR 671.06,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Precast elements shall be placed onto the hold-down bolt locations and not released from the crane until sufficiently braced or restrained by bolted connection, in accordance with the approved temporary works design and/or IFC drawings.",,,,,,,,,,,,,,,,,,,,,,
label,Adjustments to be made to achieve following tolerances:,,,,,,,,,,,,,,,,,,,,,,
label,"○ VR 670.05, for all medium performance barriers",,,,,,,,,,,,,,,,,,,,,,
label, (a) Departure from plan position: ±25 mm,,,,,,,,,,,,,,,,,,,,,,
label, (b) Departure from alignment: ±5 mm,,,,,,,,,,,,,,,,,,,,,,
label, (c) Irregularities in alignment: ±3 mm in 3 m,,,,,,,,,,,,,,,,,,,,,,
label, (d) Variation in joint gap width: ±3 mm,,,,,,,,,,,,,,,,,,,,,,
label, (e) Concrete cover: 0 to +5mm,,,,,,,,,,,,,,,,,,,,,,
label,"○ SD3902, for all TL rated barriers ",,,,,,,,,,,,,,,,,,,,,,
label, (a) Departure from plan position: ±20 mm,,,,,,,,,,,,,,,,,,,,,,
label, (b) Departure from alignment: ±20 mm,,,,,,,,,,,,,,,,,,,,,,
label, (c) Seperation between barriers: 10mm ±5mm,,,,,,,,,,,,,,,,,,,,,,
label,○ The nominal gap between elements is as per the IFC Drawings.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.3 - Hold-down Bracket Fastener Tightening - Snug Tight Condition (4.6/S & 8.8/S),,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings 630.21 (a) & (b), AS5131 Clause 8.3",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Place washers and nuts onto the embedded thread as detailed on the IFC Drawings.,,,,,,,,,,,,,,,,,,,,,,
label,○ Tapered washers shall be positioned if the surfaces are on a slope of 1:20 or greater.,,,,,,,,,,,,,,,,,,,,,,
label,○ Tighten with a few impacts of an impact wrench or the full effort of a person using a podger spanner.,,,,,,,,,,,,,,,,,,,,,,
label,○ Protrusion to be at least 1 clear thread shows beyond the nut but no greater than 12mm.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Note the drawings only show 1 nut, however but will need a lock nut also to conform to standard",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each bolted connection",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.4 - Precast Traceability,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 620.09,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All manufactured precast elements shall be traced from the completion of manufacture to their final location by a unique identification number.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Record: The final location of each precast element, showing individual ID and date installed onto the Red-line Drawings or Survey Report",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - Flowable Grout Pour,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Grout shall be poured at connections between adjacent barriers and in the gap between the precast element and top of the bridge deck, at a height of 100mm.",,,,,,,,,,,,,,,,,,,,,,
label,○ Lifting lug/anchor recess to be filled with 40MPa minimum strength grout or approved equivalent.,,,,,,,,,,,,,,,,,,,,,,
label,○ Complete: Grout Pedestals & Bearings ITP,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Where applicable,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Grout Pedestals & Bearings ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - As-built Survey,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings VR 671.06, SD3902",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Provide record of dimensional measurements to demonstrate concrete members comply with tolerances as per:,,,,,,,,,,,,,,,,,,,,,,
label,"○ VR 670.05, for all medium performance barriers",,,,,,,,,,,,,,,,,,,,,,
label, (a) Departure from plan position: ±25 mm,,,,,,,,,,,,,,,,,,,,,,
label, (b) Departure from alignment: ±5 mm,,,,,,,,,,,,,,,,,,,,,,
label, (c) Irregularities in alignment: ±3 mm in 3 m,,,,,,,,,,,,,,,,,,,,,,
label, (d) Variation in joint gap width: ±3 mm,,,,,,,,,,,,,,,,,,,,,,
label, (e) Concrete cover: 0 to +5mm,,,,,,,,,,,,,,,,,,,,,,
label,"○ SD3902, for all TL rated barriers ",,,,,,,,,,,,,,,,,,,,,,
label, (a) Departure from plan position: ±20 mm,,,,,,,,,,,,,,,,,,,,,,
label, (b) Departure from alignment: ±20 mm,,,,,,,,,,,,,,,,,,,,,,
label, (c) Seperation between barriers: 10mm ±5mm,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Survey As-builts / Survey Report,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.3 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
