type,name,values,prefix,postfix,usage count,user addable,template name
checklist,SYM-ITP-019 - CLADDING (Rev A),,,,,,SYM-ITP-019 - CLADDING (Rev A)
section,1.0 Preliminaries,,,,,,
checkpoint,"• Are the drawings, complete & current?",,,,,,
section,2.0 Pre-Construction Activities,,,,,,
checkpoint,"• Has the structure been surveyed, including any fixing inserts, before commencement?",,,,,,
checkpoint,• Is the structure clear of dirt and blemishes?,,,,,,
section,3.0 Construction,,,,,,
checkpoint,"• Have stone cladding fixings been provided as required, sufficient to support, restrain and resist the structural design loads on each cladding panel, as specified?",,,,,,
button,WITNESS POINT - Signature by CYP D&C JV,"Yes,No",,,,,
button,HOLD POINT - Signature by Symal Infrastructure,"Yes,No",,,,,
signoff,Request Sign Off,,,,,,
checkpoint,"• Have adhesives been applied where required, as specified?",,,,,,
button,SURVEILLANCE - Signature by CYP D&C JV,"Yes,No",,,,,
button,HOLD POINT - Signature by Symal Infrastructure,"Yes,No",,,,,
signoff,Request Sign Off,,,,,,
checkpoint,"• Has cladding been installed as described in specification, considering given tolerances?",,,,,,
button,WITNESS POINT - Signature by CYP D&C JV,"Yes,No",,,,,
button,WITNESS POINT - Signature by IR,"Yes,No",,,,,
button,HOLD POINT - Signature by Symal Infrastructure,"Yes,No",,,,,
signoff,Request Sign Off,,,,,,
,,,,,,,
checklist,SYM-ITP-001 - Subgrade Preparation (Rev A),,,,,,SYM-ITP-001 - Subgrade Preparation (Rev A)
section,1.0 Preliminaries,,,,,,
checkpoint,• What is the lot size?,,,,,,
textbox,• Lot Size,,,m2,,,
label,• Maximum lot size = 1 days production or 4000m2,,,,,,
checkpoint,• Has the work area been set out for line and level?,,,,,,
button,SURVEILLANCE - Signature by CYP D&C JV,"Yes,No",,,,,
button,HOLD POINT - Signature by Symal Infrastructure,"Yes,No",,,,,
signoff,Request Sign Off,,,,,,
checkpoint,• Has the material being excavated been inspected with category agreed upon by Superintendent?,,,,,,
button,HOLD POINT - Signature by CYP D&C JV,"Yes,No",,,,,
button,HOLD POINT - Signature by Symal Infrastructure,"Yes,No",,,,,
